infiltrate
X4_10_30,Inf1
X4_10_38,Inf2
X4_10_40,Inf2
X4_10_46,Inf3
X4_10_48,Inf3
X4_10_50,Inf3
X4_10_52,Inf3
X4_11_29,Inf1
X4_11_35,Inf2
X4_11_45,Inf3
X4_11_47,Inf3
X4_11_49,Inf3
X4_11_51,Inf3
X4_11_53,Inf3
X4_12_24,Inf1
X4_12_28,Inf1
X4_12_38,Inf2
X4_12_48,Inf3
X4_13_19,Inf1
X4_13_29,Inf1
X4_13_45,Inf3
X4_13_47,Inf3
X4_14_20,Inf1
X4_14_26,Inf1
X4_14_28,Inf1
X4_14_46,Inf3
X4_14_48,Inf3
X4_14_52,Inf4
X4_14_54,Inf4
X4_15_25,Inf1
X4_15_49,Inf3
X4_15_53,Inf4
X4_16_20,Inf1
X4_16_22,Inf1
X4_16_46,Inf3
X4_16_48,Inf3
X4_16_54,Inf4
X4_17_21,Inf1
X4_17_39,Inf5
X4_17_41,Inf5
X4_17_45,Inf3
X4_18_22,Inf1
X4_18_40,Inf5
X4_18_42,Inf5
X4_18_46,Inf3
X4_18_54,Inf4
X4_19_21,Inf1
X4_19_45,Inf3
X4_19_49,Inf3
X4_19_53,Inf4
X4_19_55,Inf4
X4_20_38,Inf5
X4_20_40,Inf5
X4_20_42,Inf5
X4_20_46,Inf3
X4_20_54,Inf4
X4_22_28,Inf6
X4_23_23,Inf6
X4_23_39,Inf5
X4_24_28,Inf6
X4_24_38,Inf5
X4_25_19,Inf6
X4_25_23,Inf6
X4_26_24,Inf6
X4_26_28,Inf6
X4_26_48,Inf7
X4_26_52,Inf7
X4_27_45,Inf7
X4_27_47,Inf7
X4_27_51,Inf7
X4_28_22,Inf6
X4_28_44,Inf7
X4_28_48,Inf7
X4_28_52,Inf7
X4_29_21,Inf6
X4_29_51,Inf7
X4_29_53,Inf7
X4_30_20,Inf6
X4_30_22,Inf6
X4_30_50,Inf8
X4_30_52,Inf7
X4_31_23,Inf6
X4_31_29,Inf9
X4_31_49,Inf8
X4_32_20,Inf6
X4_32_22,Inf6
X4_32_24,Inf6
X4_32_26,Inf9
X4_32_28,Inf9
X4_32_42,Inf10
X4_32_44,Inf10
X4_32_50,Inf8
X4_33_21,Inf6
X4_33_23,Inf6
X4_33_33,Inf9
X4_33_41,Inf10
X4_33_43,Inf10
X4_33_49,Inf8
X4_33_53,Inf8
X4_34_20,Inf6
X4_34_26,Inf9
X4_34_40,Inf10
X4_34_42,Inf10
X4_34_44,Inf10
X4_34_50,Inf8
X4_34_52,Inf8
X4_35_21,Inf6
X4_35_25,Inf9
X4_35_41,Inf10
X4_35_43,Inf10
X4_35_45,Inf10
X4_35_47,Inf8
X4_35_49,Inf8
X4_35_51,Inf8
X4_36_26,Inf9
X4_36_42,Inf10
X4_36_46,Inf8
X4_36_48,Inf8
X4_36_50,Inf8
X4_36_52,Inf8
X4_37_23,Inf9
X4_37_25,Inf9
X4_37_39,Inf10
X4_37_49,Inf8
X4_37_51,Inf8
X4_38_24,Inf9
X4_38_28,Inf9
X4_38_30,Inf9
X4_38_38,Inf10
X4_38_46,Inf8
X4_38_50,Inf8
X4_39_29,Inf9
X4_40_26,Inf9
X4_40_30,Inf9
X4_41_45,Inf11
X4_42_34,Inf12
X4_42_36,Inf12
X4_42_38,Inf12
X4_42_42,Inf11
X4_42_46,Inf11
X4_43_25,Inf13
X4_43_33,Inf12
X4_43_35,Inf12
X4_43_37,Inf12
X4_43_39,Inf12
X4_43_43,Inf11
X4_44_24,Inf13
X4_44_36,Inf12
X4_44_38,Inf12
X4_44_40,Inf11
X4_44_42,Inf11
X4_44_44,Inf11
X4_44_48,Inf11
X4_45_35,Inf12
X4_45_37,Inf12
X4_45_39,Inf11
X4_45_41,Inf11
X4_45_43,Inf11
X4_45_49,Inf11
X4_45_51,Inf11
X4_46_36,Inf12
X4_46_40,Inf11
X4_46_42,Inf11
X4_46_48,Inf11
X4_46_50,Inf11
X4_47_23,Inf13
X4_47_33,Inf12
X4_47_35,Inf12
X4_47_37,Inf12
X4_47_41,Inf11
X4_47_43,Inf11
X4_47_49,Inf11
X4_48_24,Inf13
X4_48_30,Inf12
X4_48_32,Inf12
X4_48_34,Inf12
X4_48_36,Inf12
X4_48_40,Inf11
X4_48_42,Inf11
X4_48_44,Inf11
X4_49_25,Inf13
X4_49_31,Inf12
X4_49_35,Inf12
X4_49_41,Inf11
X4_49_43,Inf11
X4_49_45,Inf11
X4_8_42,Inf2
X4_9_41,Inf2
X4_9_45,Inf3
X4_9_47,Inf3
X4_9_51,Inf3
