image	x_y	x	y	value
2018DiamondCNO-308_D1	5_27	5	27	Unknown
2018DiamondCNO-308_D1	19_33	19	33	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	9_33	9	33	Unknown
2018DiamondCNO-308_D1	45_21	45	21	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	41_51	41	51	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	39_35	39	35	Synovial stroma
2018DiamondCNO-308_D1	43_51	43	51	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	19_35	19	35	Synovial stroma
2018DiamondCNO-308_D1	45_27	45	27	Synovial stroma
2018DiamondCNO-308_D1	7_37	7	37	Synovial stroma
2018DiamondCNO-308_D1	26_16	26	16	Synovial stroma
2018DiamondCNO-308_D1	15_49	15	49	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	29_13	29	13	Synovial stroma
2018DiamondCNO-308_D1	38_40	38	40	Synovial stroma
2018DiamondCNO-308_D1	34_32	34	32	Synovial stroma
2018DiamondCNO-308_D1	26_42	26	42	Synovial stroma
2018DiamondCNO-308_D1	32_10	32	10	Synovial stroma
2018DiamondCNO-308_D1	10_32	10	32	Synovial stroma
2018DiamondCNO-308_D1	33_21	33	21	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	29_27	29	27	Synovial stroma
2018DiamondCNO-308_D1	14_26	14	26	Synovial stroma
2018DiamondCNO-308_D1	50_52	50	52	Synovial stroma
2018DiamondCNO-308_D1	5_45	5	45	Unknown
2018DiamondCNO-308_D1	6_28	6	28	Unknown
2018DiamondCNO-308_D1	18_50	18	50	Synovial stroma
2018DiamondCNO-308_D1	33_23	33	23	Unknown
2018DiamondCNO-308_D1	37_45	37	45	Unknown
2018DiamondCNO-308_D1	38_12	38	12	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	25_31	25	31	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	36_32	36	32	Synovial stroma
2018DiamondCNO-308_D1	38_14	38	14	Synovial stroma
2018DiamondCNO-308_D1	12_50	12	50	Infiltrate
2018DiamondCNO-308_D1	48_20	48	20	Unknown
2018DiamondCNO-308_D1	15_27	15	27	Synovial stroma
2018DiamondCNO-308_D1	9_25	9	25	Unknown
2018DiamondCNO-308_D1	17_41	17	41	Synovial stroma
2018DiamondCNO-308_D1	34_24	34	24	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	43_53	43	53	Infiltrate
2018DiamondCNO-308_D1	45_49	45	49	Unknown
2018DiamondCNO-308_D1	8_34	8	34	Unknown
2018DiamondCNO-308_D1	51_47	51	47	Unknown
2018DiamondCNO-308_D1	32_18	32	18	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	40_12	40	12	Synovial stroma
2018DiamondCNO-308_D1	15_35	15	35	Unknown
2018DiamondCNO-308_D1	26_44	26	44	Synovial stroma
2018DiamondCNO-308_D1	36_50	36	50	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	51_53	51	53	Unknown
2018DiamondCNO-308_D1	36_52	36	52	Unknown
2018DiamondCNO-308_D1	13_21	13	21	Unknown
2018DiamondCNO-308_D1	19_29	19	29	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	3_39	3	39	Unknown
2018DiamondCNO-308_D1	22_18	22	18	Synovial stroma
2018DiamondCNO-308_D1	36_48	36	48	Unknown
2018DiamondCNO-308_D1	25_47	25	47	Synovial stroma
2018DiamondCNO-308_D1	45_39	45	39	Unknown
2018DiamondCNO-308_D1	1_37	1	37	Unknown
2018DiamondCNO-308_D1	50_24	50	24	Unknown
2018DiamondCNO-308_D1	3_43	3	43	Unknown
2018DiamondCNO-308_D1	27_37	27	37	Synovial stroma
2018DiamondCNO-308_D1	23_33	23	33	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	40_26	40	26	Synovial stroma
2018DiamondCNO-308_D1	38_24	38	24	Synovial stroma
2018DiamondCNO-308_D1	33_43	33	43	Synovial stroma
2018DiamondCNO-308_D1	30_16	30	16	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	48_42	48	42	Unknown
2018DiamondCNO-308_D1	11_23	11	23	Synovial cell hyperplasia
2018DiamondCNO-308_D1	10_28	10	28	Synovial stroma
2018DiamondCNO-308_D1	3_35	3	35	Unknown
2018DiamondCNO-308_D1	22_20	22	20	Synovial stroma
2018DiamondCNO-308_D1	47_27	47	27	Unknown
2018DiamondCNO-308_D1	27_15	27	15	Synovial stroma
2018DiamondCNO-308_D1	29_23	29	23	Synovial stroma
2018DiamondCNO-308_D1	32_12	32	12	Synovial stroma
2018DiamondCNO-308_D1	17_23	17	23	Synovial stroma
2018DiamondCNO-308_D1	30_44	30	44	Synovial stroma
2018DiamondCNO-308_D1	49_47	49	47	Unknown
2018DiamondCNO-308_D1	36_28	36	28	Synovial stroma
2018DiamondCNO-308_D1	41_29	41	29	Synovial stroma
2018DiamondCNO-308_D1	6_46	6	46	Unknown
2018DiamondCNO-308_D1	46_42	46	42	Unknown
2018DiamondCNO-308_D1	27_29	27	29	Synovial stroma
2018DiamondCNO-308_D1	19_19	19	19	Synovial stroma
2018DiamondCNO-308_D1	19_49	19	49	Synovial stroma
2018DiamondCNO-308_D1	4_34	4	34	Unknown
2018DiamondCNO-308_D1	46_30	46	30	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	11_35	11	35	Unknown
2018DiamondCNO-308_D1	51_37	51	37	Unknown
2018DiamondCNO-308_D1	34_30	34	30	Synovial stroma
2018DiamondCNO-308_D1	35_53	35	53	Synovial stroma
2018DiamondCNO-308_D1	41_37	41	37	Unknown
2018DiamondCNO-308_D1	40_14	40	14	Synovial stroma
2018DiamondCNO-308_D1	26_46	26	46	Synovial stroma
2018DiamondCNO-308_D1	16_50	16	50	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	50_38	50	38	Unknown
2018DiamondCNO-308_D1	30_30	30	30	Synovial stroma
2018DiamondCNO-308_D1	40_34	40	34	Unknown
2018DiamondCNO-308_D1	35_19	35	19	Synovial stroma
2018DiamondCNO-308_D1	14_28	14	28	Synovial stroma
2018DiamondCNO-308_D1	2_44	2	44	Unknown
2018DiamondCNO-308_D1	30_36	30	36	Synovial stroma
2018DiamondCNO-308_D1	16_30	16	30	Synovial stroma
2018DiamondCNO-308_D1	37_39	37	39	Synovial stroma
2018DiamondCNO-308_D1	4_28	4	28	Unknown
2018DiamondCNO-308_D1	37_41	37	41	Synovial stroma
2018DiamondCNO-308_D1	20_44	20	44	Synovial stroma
2018DiamondCNO-308_D1	21_41	21	41	Synovial stroma
2018DiamondCNO-308_D1	43_29	43	29	Synovial stroma
2018DiamondCNO-308_D1	8_24	8	24	Unknown
2018DiamondCNO-308_D1	45_47	45	47	Unknown
2018DiamondCNO-308_D1	28_12	28	12	Synovial stroma
2018DiamondCNO-308_D1	39_53	39	53	Synovial stroma
2018DiamondCNO-308_D1	28_18	28	18	Synovial stroma
2018DiamondCNO-308_D1	27_51	27	51	Unknown
2018DiamondCNO-308_D1	17_25	17	25	Synovial stroma
2018DiamondCNO-308_D1	27_35	27	35	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	51_35	51	35	Unknown
2018DiamondCNO-308_D1	49_25	49	25	Unknown
2018DiamondCNO-308_D1	27_43	27	43	Synovial stroma
2018DiamondCNO-308_D1	43_17	43	17	Synovial stroma
2018DiamondCNO-308_D1	25_13	25	13	Synovial stroma
2018DiamondCNO-308_D1	31_51	31	51	Unknown
2018DiamondCNO-308_D1	51_49	51	49	Unknown
2018DiamondCNO-308_D1	46_38	46	38	Unknown
2018DiamondCNO-308_D1	15_31	15	31	Synovial stroma
2018DiamondCNO-308_D1	40_10	40	10	Unknown
2018DiamondCNO-308_D1	47_47	47	47	Unknown
2018DiamondCNO-308_D1	21_15	21	15	Synovial cell hyperplasia
2018DiamondCNO-308_D1	10_36	10	36	Unknown
2018DiamondCNO-308_D1	46_28	46	28	Unknown
2018DiamondCNO-308_D1	6_40	6	40	Unknown
2018DiamondCNO-308_D1	23_25	23	25	Unknown
2018DiamondCNO-308_D1	16_28	16	28	Synovial stroma
2018DiamondCNO-308_D1	22_34	22	34	Synovial stroma
2018DiamondCNO-308_D1	46_46	46	46	Unknown
2018DiamondCNO-308_D1	42_36	42	36	Unknown
2018DiamondCNO-308_D1	22_46	22	46	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	44_32	44	32	Synovial cell hyperplasia
2018DiamondCNO-308_D1	52_48	52	48	Unknown
2018DiamondCNO-308_D1	45_19	45	19	Infiltrate
2018DiamondCNO-308_D1	2_30	2	30	Unknown
2018DiamondCNO-308_D1	32_14	32	14	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	44_50	44	50	Unknown
2018DiamondCNO-308_D1	42_24	42	24	Synovial stroma
2018DiamondCNO-308_D1	39_37	39	37	Unknown
2018DiamondCNO-308_D1	24_24	24	24	Synovial stroma
2018DiamondCNO-308_D1	47_23	47	23	Infiltrate;Unknown
2018DiamondCNO-308_D1	9_43	9	43	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	11_47	11	47	Synovial stroma
2018DiamondCNO-308_D1	49_27	49	27	Unknown
2018DiamondCNO-308_D1	5_41	5	41	Unknown
2018DiamondCNO-308_D1	33_9	33	9	Unknown
2018DiamondCNO-308_D1	31_15	31	15	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	23_49	23	49	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	47_25	47	25	Synovial stroma
2018DiamondCNO-308_D1	36_16	36	16	Synovial stroma
2018DiamondCNO-308_D1	38_42	38	42	Unknown
2018DiamondCNO-308_D1	18_54	18	54	Unknown
2018DiamondCNO-308_D1	38_46	38	46	Unknown
2018DiamondCNO-308_D1	27_25	27	25	Unknown
2018DiamondCNO-308_D1	38_30	38	30	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	24_32	24	32	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	50_36	50	36	Unknown
2018DiamondCNO-308_D1	35_37	35	37	Synovial stroma
2018DiamondCNO-308_D1	45_25	45	25	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	21_19	21	19	Synovial stroma
2018DiamondCNO-308_D1	7_45	7	45	Unknown
2018DiamondCNO-308_D1	16_26	16	26	Synovial stroma
2018DiamondCNO-308_D1	27_41	27	41	Synovial stroma
2018DiamondCNO-308_D1	42_26	42	26	Synovial stroma
2018DiamondCNO-308_D1	43_35	43	35	Unknown
2018DiamondCNO-308_D1	15_53	15	53	Unknown
2018DiamondCNO-308_D1	37_27	37	27	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	51_33	51	33	Unknown
2018DiamondCNO-308_D1	30_24	30	24	Unknown
2018DiamondCNO-308_D1	37_43	37	43	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	38_10	38	10	Unknown
2018DiamondCNO-308_D1	11_51	11	51	Unknown
2018DiamondCNO-308_D1	21_33	21	33	Synovial stroma
2018DiamondCNO-308_D1	22_26	22	26	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	7_31	7	31	Unknown
2018DiamondCNO-308_D1	37_25	37	25	Synovial stroma
2018DiamondCNO-308_D1	20_16	20	16	Synovial cell hyperplasia
2018DiamondCNO-308_D1	5_39	5	39	Unknown
2018DiamondCNO-308_D1	46_50	46	50	Unknown
2018DiamondCNO-308_D1	5_25	5	25	Unknown
2018DiamondCNO-308_D1	40_24	40	24	Synovial stroma
2018DiamondCNO-308_D1	28_34	28	34	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	38_22	38	22	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	25_25	25	25	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	14_32	14	32	Synovial stroma
2018DiamondCNO-308_D1	48_46	48	46	Unknown
2018DiamondCNO-308_D1	23_21	23	21	Synovial stroma
2018DiamondCNO-308_D1	21_47	21	47	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	25_15	25	15	Synovial stroma
2018DiamondCNO-308_D1	49_29	49	29	Unknown
2018DiamondCNO-308_D1	28_16	28	16	Synovial stroma
2018DiamondCNO-308_D1	24_38	24	38	Synovial stroma
2018DiamondCNO-308_D1	49_23	49	23	Unknown
2018DiamondCNO-308_D1	51_51	51	51	Unknown
2018DiamondCNO-308_D1	24_30	24	30	Synovial stroma
2018DiamondCNO-308_D1	24_28	24	28	Synovial stroma
2018DiamondCNO-308_D1	12_52	12	52	Unknown
2018DiamondCNO-308_D1	36_30	36	30	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	33_51	33	51	Unknown
2018DiamondCNO-308_D1	43_47	43	47	Unknown
2018DiamondCNO-308_D1	24_50	24	50	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	6_26	6	26	Unknown
2018DiamondCNO-308_D1	50_54	50	54	Unknown
2018DiamondCNO-308_D1	37_29	37	29	Synovial stroma
2018DiamondCNO-308_D1	18_38	18	38	Synovial stroma
2018DiamondCNO-308_D1	39_31	39	31	Synovial stroma
2018DiamondCNO-308_D1	23_13	23	13	Synovial stroma
2018DiamondCNO-308_D1	47_21	47	21	Infiltrate
2018DiamondCNO-308_D1	23_15	23	15	Synovial stroma
2018DiamondCNO-308_D1	10_24	10	24	Unknown
2018DiamondCNO-308_D1	16_24	16	24	Unknown
2018DiamondCNO-308_D1	42_34	42	34	Synovial stroma
2018DiamondCNO-308_D1	5_37	5	37	Synovial stroma
2018DiamondCNO-308_D1	32_50	32	50	Unknown
2018DiamondCNO-308_D1	29_15	29	15	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	48_28	48	28	Unknown
2018DiamondCNO-308_D1	14_20	14	20	Unknown
2018DiamondCNO-308_D1	47_29	47	29	Unknown
2018DiamondCNO-308_D1	32_44	32	44	Synovial stroma
2018DiamondCNO-308_D1	29_39	29	39	Synovial stroma
2018DiamondCNO-308_D1	48_32	48	32	Unknown
2018DiamondCNO-308_D1	48_50	48	50	Unknown
2018DiamondCNO-308_D1	35_39	35	39	Synovial stroma
2018DiamondCNO-308_D1	51_43	51	43	Unknown
2018DiamondCNO-308_D1	8_48	8	48	Unknown
2018DiamondCNO-308_D1	24_34	24	34	Synovial stroma
2018DiamondCNO-308_D1	4_44	4	44	Unknown
2018DiamondCNO-308_D1	31_17	31	17	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	11_25	11	25	Synovial cell hyperplasia
2018DiamondCNO-308_D1	41_39	41	39	Unknown
2018DiamondCNO-308_D1	44_18	44	18	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	9_39	9	39	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	4_30	4	30	Unknown
2018DiamondCNO-308_D1	36_10	36	10	Unknown
2018DiamondCNO-308_D1	27_39	27	39	Synovial stroma
2018DiamondCNO-308_D1	15_19	15	19	Unknown
2018DiamondCNO-308_D1	47_33	47	33	Unknown
2018DiamondCNO-308_D1	13_35	13	35	Synovial stroma
2018DiamondCNO-308_D1	39_49	39	49	Synovial stroma
2018DiamondCNO-308_D1	46_44	46	44	Synovial stroma
2018DiamondCNO-308_D1	30_40	30	40	Unknown
2018DiamondCNO-308_D1	32_48	32	48	Unknown
2018DiamondCNO-308_D1	25_29	25	29	Synovial stroma
2018DiamondCNO-308_D1	19_21	19	21	Synovial stroma
2018DiamondCNO-308_D1	21_23	21	23	Synovial stroma
2018DiamondCNO-308_D1	28_42	28	42	Synovial stroma
2018DiamondCNO-308_D1	18_28	18	28	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	20_38	20	38	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	37_51	37	51	Unknown
2018DiamondCNO-308_D1	28_26	28	26	Unknown
2018DiamondCNO-308_D1	42_54	42	54	Synovial stroma
2018DiamondCNO-308_D1	7_21	7	21	Unknown
2018DiamondCNO-308_D1	8_28	8	28	Unknown
2018DiamondCNO-308_D1	29_41	29	41	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	28_10	28	10	Synovial cell hyperplasia
2018DiamondCNO-308_D1	40_28	40	28	Synovial stroma
2018DiamondCNO-308_D1	7_27	7	27	Unknown
2018DiamondCNO-308_D1	32_34	32	34	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	37_53	37	53	Synovial stroma
2018DiamondCNO-308_D1	24_48	24	48	Synovial stroma
2018DiamondCNO-308_D1	33_39	33	39	Infiltrate;Unknown
2018DiamondCNO-308_D1	27_21	27	21	Unknown
2018DiamondCNO-308_D1	29_47	29	47	Synovial stroma
2018DiamondCNO-308_D1	28_24	28	24	Synovial stroma
2018DiamondCNO-308_D1	20_36	20	36	Synovial stroma
2018DiamondCNO-308_D1	39_25	39	25	Synovial stroma
2018DiamondCNO-308_D1	44_38	44	38	Unknown
2018DiamondCNO-308_D1	30_14	30	14	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	42_52	42	52	Unknown
2018DiamondCNO-308_D1	37_31	37	31	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	17_27	17	27	Synovial stroma
2018DiamondCNO-308_D1	22_22	22	22	Synovial stroma
2018DiamondCNO-308_D1	14_48	14	48	Synovial stroma
2018DiamondCNO-308_D1	33_37	33	37	Unknown
2018DiamondCNO-308_D1	13_29	13	29	Synovial stroma
2018DiamondCNO-308_D1	39_39	39	39	Unknown
2018DiamondCNO-308_D1	40_46	40	46	Unknown
2018DiamondCNO-308_D1	18_34	18	34	Synovial stroma
2018DiamondCNO-308_D1	38_20	38	20	Synovial stroma
2018DiamondCNO-308_D1	49_43	49	43	Unknown
2018DiamondCNO-308_D1	34_46	34	46	Unknown
2018DiamondCNO-308_D1	35_29	35	29	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	23_47	23	47	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	33_49	33	49	Unknown
2018DiamondCNO-308_D1	40_48	40	48	Unknown
2018DiamondCNO-308_D1	35_21	35	21	Unknown
2018DiamondCNO-308_D1	31_37	31	37	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	35_51	35	51	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	43_15	43	15	Unknown
2018DiamondCNO-308_D1	16_36	16	36	Synovial stroma
2018DiamondCNO-308_D1	6_30	6	30	Unknown
2018DiamondCNO-308_D1	31_49	31	49	Unknown
2018DiamondCNO-308_D1	43_49	43	49	Unknown
2018DiamondCNO-308_D1	42_42	42	42	Unknown
2018DiamondCNO-308_D1	18_40	18	40	Synovial stroma
2018DiamondCNO-308_D1	41_43	41	43	Unknown
2018DiamondCNO-308_D1	17_31	17	31	Synovial stroma
2018DiamondCNO-308_D1	29_43	29	43	Synovial stroma
2018DiamondCNO-308_D1	22_14	22	14	Synovial stroma
2018DiamondCNO-308_D1	6_44	6	44	Unknown
2018DiamondCNO-308_D1	41_25	41	25	Synovial stroma
2018DiamondCNO-308_D1	3_45	3	45	Unknown
2018DiamondCNO-308_D1	17_45	17	45	Synovial stroma
2018DiamondCNO-308_D1	28_28	28	28	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	11_29	11	29	Synovial stroma
2018DiamondCNO-308_D1	23_53	23	53	Unknown
2018DiamondCNO-308_D1	41_31	41	31	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	19_41	19	41	Synovial stroma
2018DiamondCNO-308_D1	19_17	19	17	Synovial cell hyperplasia
2018DiamondCNO-308_D1	28_36	28	36	Synovial stroma
2018DiamondCNO-308_D1	24_44	24	44	Synovial stroma
2018DiamondCNO-308_D1	3_41	3	41	Unknown
2018DiamondCNO-308_D1	18_18	18	18	Synovial cell hyperplasia
2018DiamondCNO-308_D1	27_11	27	11	Synovial stroma
2018DiamondCNO-308_D1	39_13	39	13	Infiltrate;Synovial stroma
2018DiamondCNO-308_D1	45_41	45	41	Unknown
2018DiamondCNO-308_D1	40_54	40	54	Unknown
2018DiamondCNO-308_D1	8_32	8	32	Unknown
2018DiamondCNO-308_D1	32_30	32	30	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	11_33	11	33	Synovial stroma
2018DiamondCNO-308_D1	24_42	24	42	Synovial stroma
2018DiamondCNO-308_D1	22_50	22	50	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	38_38	38	38	Synovial stroma
2018DiamondCNO-308_D1	10_50	10	50	Unknown
2018DiamondCNO-308_D1	49_45	49	45	Unknown
2018DiamondCNO-308_D1	12_28	12	28	Synovial stroma
2018DiamondCNO-308_D1	37_15	37	15	Synovial stroma
2018DiamondCNO-308_D1	24_22	24	22	Synovial stroma
2018DiamondCNO-308_D1	31_47	31	47	Unknown
2018DiamondCNO-308_D1	16_54	16	54	Unknown
2018DiamondCNO-308_D1	5_35	5	35	Unknown
2018DiamondCNO-308_D1	22_52	22	52	Synovial cell hyperplasia
2018DiamondCNO-308_D1	6_24	6	24	Unknown
2018DiamondCNO-308_D1	6_32	6	32	Unknown
2018DiamondCNO-308_D1	11_11	11	11	Unknown
2018DiamondCNO-308_D1	13_27	13	27	Synovial stroma
2018DiamondCNO-308_D1	15_39	15	39	Unknown
2018DiamondCNO-308_D1	17_29	17	29	Collagenous/Adipose tissue
2018DiamondCNO-308_D1	48_38	48	38	Unknown
2018DiamondCNO-308_D1	37_21	37	21	Synovial stroma
2018DiamondCNO-308_D1	52_50	52	50	Unknown
2018DiamondCNO-308_D1	11_13	11	13	Unknown
2018DiamondCNO-308_D1	10_30	10	30	Synovial stroma
