V1	V2	V3
X1_10_38	20.1432164117749	-4.24871670238274	-12.3209102680976
X1_10_44	19.8489664016899	-2.20301214944072	-1.41592877154401
X1_10_46	27.3625462817784	4.20033705497248	17.0113061893419
X1_10_48	29.1637100361065	3.11661472536863	23.7609628856602
X1_10_50	27.9944385950635	2.36219448225953	26.2411386274772
X1_10_52	29.0943357601019	0.465202204409624	25.4639027146322
X1_11_37	9.60490586305209	-4.18671473955233	-18.2566914503779
X1_11_41	21.5038801508868	-4.61313854926276	-8.09070056261081
X1_11_43	18.6945253311268	-6.03493530491251	-6.82691017168039
X1_11_45	20.2824131780071	-2.25542627459974	-1.29718156935486
X1_11_47	29.5719182309393	3.40606657572897	16.1198758246263
X1_11_49	30.101972868081	2.09598349101217	15.9465122945402
X1_11_51	28.4746523058063	2.23958588321644	25.5142182790451
X1_12_42	20.2644249882029	-5.37891090538348	-7.57038392525324
X1_12_44	34.0955053841892	-9.48716838355828	-4.38998714214841
X1_12_46	29.0685724317519	-2.10021033767738	12.0032318442839
X1_12_48	29.6365089668216	2.73479296559815	15.0561828612638
X1_12_50	30.2812174083971	2.5228709842075	18.985597276161
X1_13_41	10.9549030242234	2.9272331615001	-9.70188753604217
X1_13_45	26.4814744918657	-7.44302366838323	-2.05743775428636
X1_13_47	31.440831123302	-5.50111420047875	8.76978582691888
X1_13_49	27.3517034202484	3.08753584911301	13.4056216456839
X1_14_46	29.3433872456431	-9.72492632559815	-1.19613615014944
X1_14_48	29.8652707827677	-11.4224724635261	1.20859558225027
X1_14_50	34.0312069858854	-3.91279615202227	5.57201382309031
X1_15_45	31.3111184948536	-11.1772979775096	-4.86659707358475
X1_15_47	32.3197308699779	-11.1099090784183	-2.12459271217652
X1_15_49	31.7973887800502	-11.6405113904363	0.352541254584862
X1_16_46	33.4239569986658	-10.918406990848	-2.73834100812015
X1_16_48	32.1790688470399	-10.7599303806599	-1.70498582264667
X1_16_50	31.632212845338	-11.5240100739686	0.64030458838355
X1_17_43	31.2996884060875	-12.2760218070788	-3.37535984616597
X1_17_47	31.4009189787206	-11.2284984592589	-4.73168388738015
X1_17_49	26.71397462048	-12.0395663237557	1.63663159374796
X1_18_48	31.5612611168648	-12.6762432273705	-2.03057295342989
X1_18_50	32.6553164681234	-12.3649846407929	-1.14404960009283
X1_39_51	30.4484459175748	-5.0781677432583	4.94413484261644
X1_40_50	35.1636512357073	-8.01168849394536	0.974113522019055
X1_40_52	32.5776325533136	-5.00697395856791	6.45059712368688
X1_41_49	33.7588995689833	-6.0492535664924	0.700182672467605
X1_41_51	35.4440974146234	-6.50049098172603	2.23979510372484
X1_42_48	34.3596129791093	-5.80101444755096	6.61119828501992
X1_42_50	32.1762184919624	-6.11959018268251	3.78527121773757
X1_43_49	28.2961912902951	-2.9708142564459	13.7716553168112
X1_44_48	31.3637314315521	-5.08155418203041	6.54140414404872
X1_44_50	31.001194754311	0.932861983030075	15.8618054969411
X1_45_47	35.1688148861744	-8.45527956427603	-2.83856434051934
X1_45_49	29.9241589957985	-1.552350241813	15.778103974473
X1_46_46	32.344775465242	-7.1618361154855	-1.05582879027261
X1_48_44	31.528112612537	-5.25186275377317	-6.90961748999485
X1_5_45	27.6991327189138	4.75030807620288	22.1863493268308
X1_63_11	-5.53277845966519	2.51048450870207	-9.68188583004901
X1_64_10	-8.35803037536183	-0.257349010600562	-7.56517597149803
X1_64_12	22.9226073566233	-10.8277721171659	-2.84075297619943
X1_64_14	11.0563575840458	1.05007292567853	-2.43011799652143
X1_64_18	17.6381599423105	4.09710556716791	4.83695367435174
X1_65_11	18.0301204059992	-12.1606687721641	-3.55552766841224
X1_65_15	20.8049090944933	-1.05471380179258	-3.86054432918224
X1_65_17	16.0019023794992	4.80268889211636	5.18800720361246
X1_6_44	26.2061561684658	4.38421789365829	15.5972330278337
X1_6_46	25.3007225136454	0.895157466623022	31.7063711014276
X1_7_39	12.6854790601817	-1.69440323019809	-17.4409092357639
X1_7_41	11.5467756995133	2.08001579840193	-12.6865928940871
X1_7_43	18.600377453222	-2.39776807453747	-2.15592524510339
X1_7_45	26.9521346538558	3.64220587344075	20.0449064898439
X1_7_47	25.590408640897	-1.71103164169653	33.7723230460685
X1_7_49	28.0665313816826	2.82016358064136	28.0521903181853
X1_8_38	17.5488633146572	-9.98693246910587	-9.871253825152
X1_8_40	6.04363042755894	1.50221969283224	-20.0748706352507
X1_8_42	20.3403244980486	-2.8931080651095	-3.9952666893528
X1_8_44	18.6829365814635	2.87184239019595	2.88881645044071
X1_8_48	28.5356278954963	2.25441185920475	28.7788891180677
X1_8_50	28.0288178867899	2.72714071249833	28.2435192489151
X1_8_52	23.136043240198	-1.45667976034436	34.1163954069542
X1_9_39	18.2708308500582	-2.80765130179327	-14.6225952321441
X1_9_41	17.2215705393069	-2.13084075356091	-7.0365604484681
X1_9_43	19.5914301723919	-2.66276045717885	-1.66750485269795
X1_9_45	26.8637492464197	3.53261813905451	19.6287068659667
X1_9_47	28.4434043713943	2.44394203213662	27.1361257319841
X1_9_49	28.5020239243831	3.32414995064481	26.5106381338209
X1_9_51	26.8512046593914	2.66612442975208	28.5315686972829
X2_10_54	29.5578844228392	-6.44387547540488	-2.16088020045253
X2_11_53	32.3893154756415	-7.21635503877824	-1.24008497969406
X2_11_55	30.9358980000054	-5.81709240608049	0.495048863335236
X2_12_54	33.436545270727	-9.32995252667509	-3.04344432851959
X2_12_56	30.070686990426	-5.3784088771479	0.991697946412549
X2_13_55	33.2610880749126	-6.8518080605104	3.18712360189193
X2_14_56	29.581666355033	-5.05228932805677	-0.00780876318031378
X2_2_52	28.0833583169983	4.7238850922268	21.9773239312037
X2_37_55	35.8706900136094	-7.74009463444933	-2.8802852005553
X2_38_54	36.2912129013059	-6.20679693616917	2.31697538406272
X2_38_56	33.2873954694221	-5.0058434295452	2.95572068523956
X2_39_55	33.0747767530378	-4.97527863781469	2.97635681937927
X2_3_45	14.4189871458467	-2.73355592316381	-17.4576240227265
X2_3_47	18.3697466482253	-2.44794248116835	-14.8213388848713
X2_3_49	22.1159658417109	-0.470793736810834	-4.67405686619454
X2_3_53	27.9583249897141	2.3485246044065	28.4210261331053
X2_40_52	34.5087137781456	-8.57313924018961	-1.48165580155112
X2_40_54	31.2017315672662	0.874541926477624	15.3118707061923
X2_40_56	33.1224814841836	-4.51286423078214	7.70573129315839
X2_41_53	29.410863114965	-4.74217639937178	5.28502811213796
X2_41_55	32.7492584129954	1.0948969735532	13.9972101615765
X2_42_52	29.0364695969388	-6.81421772415573	-3.20116065012561
X2_4_44	19.861836667492	-5.72562061482563	-10.8847222713146
X2_4_46	20.2626538327203	-1.85818073194252	-15.5574434740827
X2_4_50	20.0275556805199	4.05881756619451	4.5250879058985
X2_4_54	25.8796578949193	-1.2982868739246	33.9743606282403
X2_4_56	28.538242433191	3.53832267220039	27.1591464658669
X2_57_15	17.2223632608555	-10.2741248624108	-9.6951740742486
X2_58_14	7.9733125558354	5.64028127284276	-16.3966709835525
X2_59_13	-15.3382774751855	-9.89115232902458	-5.58245682143905
X2_59_15	14.7835595749341	-9.55907583790517	-9.90554802278548
X2_59_19	17.3281253748343	-10.0761859531107	-9.77871671923066
X2_59_21	24.3164483976289	0.243492268855604	-6.57967055365266
X2_5_45	20.052979499807	-3.91641623462225	-13.1220265218455
X2_5_47	32.7188092361997	-7.5680702471438	-5.60344868676189
X2_5_53	27.3763187850011	4.1320854331441	21.2356471064052
X2_5_55	28.9339405556921	2.27289794808041	26.1975745022562
X2_5_57	28.7954712747587	3.68251450750612	24.6674599336596
X2_60_16	8.36429314588675	-6.59148684410803	-19.3389494399766
X2_60_22	30.4558306076523	2.77747095645256	15.3394634507148
X2_61_21	34.1255890204112	0.910923958253313	14.9966678219349
X2_6_44	10.3690054723651	-2.53423813821026	-21.7479986780051
X2_6_50	22.6423242127508	-1.48957690342068	-2.34439205080956
X2_6_52	26.8217730979459	3.01568776219589	18.114324325098
X2_6_54	31.320676826026	3.64988553144269	16.8514735570602
X2_6_56	29.1848520555558	2.24082369726254	23.8207569509294
X2_6_58	28.05163889706	3.01652802623384	27.7924126213775
X2_7_51	21.7397658550326	-2.30475054223611	-4.45340222145004
X2_7_53	27.8020919498791	4.43169003470016	15.3698506865074
X2_7_55	28.4857678286737	3.72672936907452	15.5270398373956
X2_8_48	23.5793866410394	-1.75242617548985	-4.43952692161491
X2_8_50	33.996211349287	-9.24072733926638	-4.9386677441709
X2_8_52	21.8659555618741	-2.21936329885302	-2.97930985964311
X2_8_54	29.4841794196931	3.70849807605264	16.2277202396734
X2_8_56	32.0655989972894	3.66064035803982	15.7408392064928
X2_9_49	24.7748995732563	-4.91324216418268	-5.88512893042137
X2_9_53	29.3091253095966	-1.88972460009983	12.4292325831719
X2_9_55	29.1712476822357	1.36611472160552	14.6690866413239
X3_10_42	25.8801218867773	0.665847880883767	-7.3473454846877
X3_10_50	25.0797190800702	-0.935486674449957	33.5178200278234
X3_11_41	13.3392267439762	0.6094340208913	-16.4945710845312
X3_11_43	12.5852280801597	5.49556365523939	-7.37738753335361
X3_11_49	25.785808074705	-1.30658091350661	33.9100132330037
X3_11_51	28.9044668830089	4.14795731902251	24.9437682396956
X3_12_40	-14.7177446616297	-4.50812226453606	-8.60761797090636
X3_12_42	6.37551858672151	7.46959431866558	-11.0432130903338
X3_12_50	28.4721404469166	4.00596787020435	23.8861429145993
X3_13_41	19.4477171206809	-2.72299246932025	-14.7596406493597
X3_13_45	21.791002224366	-0.554031309243217	-4.36040535366281
X3_13_47	27.0929599472042	3.51019140357065	14.8293170225712
X3_13_49	31.3335953275278	3.30317546124334	17.6287760391221
X3_13_51	30.9849115311319	4.04335792222351	18.2966452907945
X3_14_46	22.0139547454592	-1.68087254710124	-3.96622261332689
X3_14_48	29.0348892358808	4.28065208893763	12.6890381500221
X3_14_50	29.0531504695913	4.44217637759272	20.1870553246893
X3_15_43	23.2300309813088	-2.97053155846918	-9.55621957697678
X3_15_45	24.8857782007812	-1.4809296191593	-7.19432595061201
X3_15_47	34.4501045621675	-5.20587791899891	-2.234854068618
X3_15_49	30.3796546089237	3.60142711861164	17.5716081144525
X3_15_51	32.7936543889707	3.42512841523478	15.6576928840858
X3_16_42	15.8948729196092	-5.10700759803355	-7.5700903864093
X3_16_44	32.8647715651145	-7.84319083210117	-5.26035857088302
X3_16_46	35.0157869961907	-7.69800047365494	-4.18516166826333
X3_16_48	27.2885031195275	3.63503402685709	12.0205001880954
X3_16_50	30.4819891191559	1.9635828108049	15.741360320259
X3_17_49	32.2032842021105	-6.37942385841138	0.295180536627597
X3_17_51	33.981921618719	-3.99857446865351	5.5956208256467
X3_18_48	26.6884436937239	-6.42783941562558	-2.63032359277706
X3_18_50	31.4276749494677	-5.18572104789382	0.325387967748202
X3_19_49	32.9505369660532	-6.60879842257278	-3.75622449751401
X3_19_51	30.2731083740881	-5.34322377145854	3.14464455739211
X3_20_48	34.1292452189503	-7.04982909524857	-6.10659008930249
X3_20_50	33.1114821966135	-11.6813105102762	-1.75366286485952
X3_20_52	26.6822316805521	-4.54233335220699	-5.09081057307775
X3_21_51	29.462370073227	-5.36143603849606	-0.611191128884249
X3_23_53	23.852610434301	-4.43872882615278	-6.03378965091855
X3_24_52	27.3055716959713	-6.66602748646606	-5.51016965032595
X3_43_55	34.8923573130134	-7.03580106688482	3.31018411559237
X3_44_52	35.7771247683473	-8.5358828571277	-1.31456901396743
X3_44_54	35.769570826767	-6.03474303115931	1.84961110350421
X3_44_56	33.9718625562894	-3.87835855638637	8.49937720258768
X3_45_51	33.7496053575304	-6.7285109225528	0.682705400761671
X3_45_53	31.7868416832986	-12.3819940570374	-2.66370287940922
X3_46_52	35.3981563923001	-5.56420312539138	2.47107599000529
X3_46_54	29.6776346203201	2.51301515072888	9.82961571894978
X3_47_49	35.787511442251	-6.88446359295363	-3.15743169843196
X3_47_51	29.9547587888003	-4.84822952234718	5.35850242712736
X3_47_53	29.3328808237628	1.09265423421291	10.105929335825
X3_48_50	30.1020556334347	-0.040240704970019	8.05372571988368
X3_49_51	30.267003470844	0.546659582303192	11.7492195526706
X3_54_30	8.4040603937873	9.71883142346334	-13.7083947736192
X3_55_29	10.2326023492074	9.11551113131345	-13.0085496428425
X3_9_49	22.8764319880814	0.630747780509651	32.598792124107
X4_34_56	33.698083770898	-8.17779610731836	-0.714662922209809
X4_35_55	35.2484652492859	-5.05781481504743	2.01253404604896
X4_35_57	35.3599084887113	-4.22134255786203	3.758730424884
X4_36_54	34.9454552892514	-4.97044611106358	2.23027329707103
X4_36_56	36.0566946140766	-4.67518507895634	2.48895263238153
X4_37_55	27.5845043878183	-3.54029315774739	6.21625455000466
X4_37_57	28.694014967415	2.56159562369705	23.8252682725141
X4_38_56	31.690699880401	2.6256263616244	17.6242186785388
X4_39_53	31.9963065523134	-1.19028207540357	9.64233329756043
X4_39_55	30.2095121030456	-0.746523797643375	11.3220392326946
X4_40_54	32.2751408107059	-1.1381126081532	9.99061574992216
X4_41_51	24.2840457844668	0.433409047897175	-6.70801454905222
X4_4_44	12.8522025903989	-2.020381147501	-17.8186169688402
X4_57_21	21.6476522678087	-0.635166703561899	-15.5345967084273
X4_58_20	36.0346032744908	-5.77241727200788	-0.394363752965424
X4_59_19	22.7764078995457	0.46680575281281	3.80356576079901
X4_59_21	26.2606044762375	1.72120589415402	5.1622215668424
X4_59_23	31.2686286141411	0.761168801724555	19.13279040176
X4_5_43	17.4306763111666	-1.13692035737124	-18.4804413808815
X4_5_45	13.3958075731221	-2.37222772386409	-17.8381862666734
X4_5_53	32.9415684390023	3.63230886092356	16.0894007369953
X4_60_20	28.4133429386343	2.55746388171548	9.44148457240225
X4_60_22	33.3634263598985	1.04180034931812	16.7869537734408
X4_6_42	13.3397437143234	-0.771661702564789	-19.3450129025146
X4_6_44	17.9406989327008	-2.59550205257424	-15.4839689529658
X4_6_48	18.2656207586948	-2.88465723888113	-7.16738336943137
X4_6_50	27.0704544768124	3.57042671124472	14.7709437607856
X4_6_54	33.0081776529438	4.10824128008297	17.0882099146883
X4_7_47	24.1604789028649	-3.54110106760422	-8.83837134345966
X4_7_49	23.1688602641958	-2.63430413694362	-8.12174011533009
X4_7_51	27.1338009227697	5.31972959866598	13.4283331679374
X4_7_53	32.3386916875506	3.80735912497323	15.2192237128814
X4_8_48	25.6932450076923	-5.89707403425234	-6.30346148798997
X4_8_50	26.5768443724558	-2.48115129861422	2.20270403560229
X4_8_52	27.8703518708284	-2.09693115867471	3.29074393209755
X4_9_47	28.0464569546406	-7.69754833822785	-5.42344025977801
X4_9_51	29.9293285419841	-7.46189894479741	-2.29561645452616
X4_9_53	31.9800803992977	-6.08859329849141	1.81483238475235
X5_10_50	23.710732375001	-2.65517638106724	-7.72398235775864
X5_10_52	31.2781854181042	-12.4330599626533	-3.1708521298401
X5_11_51	33.5963780846957	-6.79263255328046	-6.68229217902718
X5_12_50	18.7777815416801	-3.2961401813845	-13.4903315783038
X5_12_52	31.5856030133717	-8.53198734786869	-4.22333089080618
X5_13_51	32.0845332270818	-7.22313903601032	-7.69266081439945
X5_14_52	23.3112586104327	-0.657957248241949	-6.3581809370204
X5_15_51	20.1737083762095	-6.259084818362	-11.2188209668496
X5_16_54	21.8687452479963	-4.37544374172285	-13.1635190887978
X5_17_53	12.217919500546	-7.02610988156795	-17.511359864905
X5_2_44	25.4272847402461	7.57333903425813	6.84898525118704
X5_37_55	28.9779773315001	1.41819183116201	7.10215616835764
X5_38_54	26.2939681379091	-3.63482885094901	6.19810080146436
X5_3_51	27.3731164689826	1.45677943587379	30.2867198611519
X5_3_53	26.7099802208909	2.93175849644892	29.0778176770554
X5_40_50	27.3643058992096	-3.58859797447969	1.11515392199458
X5_40_54	33.8292220361562	0.572487300249534	14.6101750447006
X5_41_49	31.7230918707814	1.88874717108155	7.86412765531918
X5_41_53	29.7449315115746	3.45948616864076	19.4761854321022
X5_42_48	29.331013820373	-4.29094732458862	6.01202967548907
X5_42_50	24.5715169352773	-4.0009201629328	-5.1887077347903
X5_42_52	31.4924180623341	2.80644004534539	16.7643869386917
X5_43_49	32.9056610488334	-10.7337313936883	-1.18614261834248
X5_43_53	22.7896422199026	0.573653435640557	33.4709159108449
X5_44_50	27.6925681098079	-2.94169748438991	25.1314680716965
X5_44_52	20.1785039221477	0.761839129020422	33.8481891548917
X5_4_42	12.6170817435398	-1.25882838094494	-20.1810216502044
X5_4_44	8.6239824900483	-0.653007190778139	-20.4651262386445
X5_4_52	27.6404395484738	1.96875933344711	27.5705369597761
X5_4_54	32.791109967541	4.42679702063737	17.574066252381
X5_57_11	-18.3033696369077	7.7222959134303	4.2935836891306
X5_58_10	-5.09730862744875	-4.15255782553384	3.43203932754674
X5_59_9	2.13398578783356	16.6493434582162	-4.88050316291027
X5_5_41	12.2818506909152	-2.02214412199655	-21.096915945588
X5_5_43	17.4156280740538	-1.2978197120909	-18.4622984247692
X5_5_45	14.3647362427721	-0.682800782893794	-17.0332035961435
X5_5_47	26.1481169267639	-4.1253979904891	-3.6820554307708
X5_5_51	29.4480744424384	5.3277705860763	18.7557658395093
X5_5_53	32.4396788513362	4.0060005017649	16.8384430120502
X5_5_55	31.8827501763476	1.60712074547549	15.3386241638084
X5_5_57	24.1276299886809	2.9612306487649	29.783331836754
X5_60_8	6.3499006174643	9.93279766435092	-10.1711179757357
X5_6_42	13.8485904165881	-2.22317200434645	-17.4810113147867
X5_6_44	17.4064303401066	-1.51735637308783	-18.3587300104975
X5_6_52	31.5957292056921	3.51791810467934	17.2148102130155
X5_6_54	33.0550818663627	4.30498903931877	16.9977171585884
X5_6_56	30.0422658336048	3.0872151617138	18.765415573251
X5_6_58	29.9999751136751	4.54902855849919	22.6019972930404
X5_7_47	20.6956160988424	-5.72532254261989	-10.753151373922
X5_7_49	20.7361014085353	-4.71015842651133	-8.4295252248533
X5_7_51	27.3849783551733	5.10401632094602	13.6810439515814
X5_7_53	32.946384183262	3.91473746572609	15.1594453611621
X5_7_57	35.959867507452	-4.1656267139217	2.94839376765038
X5_8_46	20.9179196308961	-4.04989103240767	-12.9476242785464
X5_8_50	25.1905229174798	-3.41264768265563	-3.96752602700321
X5_9_45	10.9697470562861	-0.803049578669047	-15.1781324903061
X5_9_49	31.4111638782019	-4.42521767711837	-6.49838251392082
X5_9_51	30.2980785839562	-5.17327389218962	-0.597646055864699
X1_10_10	1.00171809730276	-12.5957513822252	-4.62064164974104
X1_10_12	-9.79632446136999	12.067600877211	-21.8233117080937
