"Inf"
"X1_12_34","Inf1"
"X1_13_35","Inf1"
"X1_13_37","Inf1"
"X1_14_32","Inf1"
"X1_14_34","Inf1"
"X1_14_36","Inf1"
"X1_14_38","Inf1"
"X1_15_27","Inf1"
"X1_15_31","Inf1"
"X1_15_33","Inf1"
"X1_15_37","Inf1"
"X1_16_28","Inf1"
"X1_17_31","Inf1"
"X1_17_33","Inf1"
"X2_10_30","Inf1"
"X2_11_29","Inf1"
"X2_11_31","Inf1"
"X2_12_30","Inf1"
"X2_13_29","Inf1"
"X2_15_29","Inf1"
"X2_16_28","Inf1"
"X2_16_30","Inf1"
"X2_17_25","Inf1"
"X2_17_29","Inf1"
"X2_18_26","Inf1"
"X3_10_34","Inf1"
"X3_10_36","Inf1"
"X3_6_40","Inf1"
"X3_7_39","Inf1"
"X3_7_41","Inf1"
"X3_8_40","Inf1"
"X3_9_33","Inf1"
"X3_9_37","Inf1"
"X4_10_38","Inf1"
"X4_10_40","Inf1"
"X4_11_35","Inf1"
"X4_12_38","Inf1"
"X4_8_42","Inf1"
"X4_9_41","Inf1"
"X1_14_40","Inf2"
"X1_15_39","Inf2"
"X1_15_41","Inf2"
"X1_16_44","Inf2"
"X1_16_46","Inf2"
"X1_17_41","Inf2"
"X1_18_40","Inf2"
"X1_18_42","Inf2"
"X1_19_37","Inf2"
"X1_19_45","Inf2"
"X1_19_47","Inf2"
"X1_20_40","Inf2"
"X1_20_42","Inf2"
"X1_20_44","Inf2"
"X1_21_39","Inf2"
"X1_21_41","Inf2"
"X1_22_36","Inf2"
"X1_22_38","Inf2"
"X1_23_35","Inf2"
"X1_24_36","Inf2"
"X1_24_40","Inf2"
"X1_25_39","Inf2"
"X2_10_34","Inf2"
"X2_10_36","Inf2"
"X2_10_42","Inf2"
"X2_11_33","Inf2"
"X2_11_35","Inf2"
"X2_11_37","Inf2"
"X2_11_41","Inf2"
"X2_11_45","Inf2"
"X2_12_34","Inf2"
"X2_12_38","Inf2"
"X2_12_40","Inf2"
"X2_12_44","Inf2"
"X2_12_46","Inf2"
"X2_13_37","Inf2"
"X2_14_36","Inf2"
"X2_14_40","Inf2"
"X2_15_35","Inf2"
"X2_15_39","Inf2"
"X2_15_43","Inf2"
"X2_15_45","Inf2"
"X2_16_38","Inf2"
"X2_16_42","Inf2"
"X2_17_43","Inf2"
"X2_18_40","Inf2"
"X2_19_39","Inf2"
"X2_6_38","Inf2"
"X2_7_37","Inf2"
"X2_7_39","Inf2"
"X2_8_38","Inf2"
"X2_8_42","Inf2"
"X2_9_35","Inf2"
"X2_9_39","Inf2"
"X2_9_43","Inf2"
"X3_10_44","Inf2"
"X3_10_46","Inf2"
"X3_10_48","Inf2"
"X3_10_50","Inf2"
"X3_11_45","Inf2"
"X3_11_47","Inf2"
"X3_12_46","Inf2"
"X3_13_43","Inf2"
"X3_13_45","Inf2"
"X3_13_47","Inf2"
"X3_14_46","Inf2"
"X3_15_49","Inf2"
"X3_16_46","Inf2"
"X3_19_47","Inf2"
"X3_19_53","Inf2"
"X3_20_48","Inf2"
"X3_20_52","Inf2"
"X3_8_42","Inf2"
"X3_9_43","Inf2"
"X3_9_45","Inf2"
"X3_9_49","Inf2"
"X4_10_46","Inf2"
"X4_10_48","Inf2"
"X4_10_50","Inf2"
"X4_10_52","Inf2"
"X4_11_45","Inf2"
"X4_11_47","Inf2"
"X4_11_49","Inf2"
"X4_11_51","Inf2"
"X4_11_53","Inf2"
"X4_12_48","Inf2"
"X4_13_45","Inf2"
"X4_13_47","Inf2"
"X4_14_46","Inf2"
"X4_14_48","Inf2"
"X4_15_49","Inf2"
"X4_16_46","Inf2"
"X4_16_48","Inf2"
"X4_17_45","Inf2"
"X4_18_46","Inf2"
"X4_19_45","Inf2"
"X4_19_49","Inf2"
"X4_20_46","Inf2"
"X4_9_45","Inf2"
"X4_9_47","Inf2"
"X4_9_51","Inf2"
"X4_14_52","Inf2"
"X4_14_54","Inf2"
"X4_15_53","Inf2"
"X4_16_54","Inf2"
"X4_18_54","Inf2"
"X4_19_53","Inf2"
"X4_19_55","Inf2"
"X4_20_54","Inf2"
"X1_22_30","Inf3"
"X1_22_32","Inf3"
"X1_23_31","Inf3"
"X1_24_32","Inf3"
"X1_25_33","Inf3"
"X1_26_32","Inf3"
"X1_26_34","Inf3"
"X1_27_33","Inf3"
"X1_28_34","Inf3"
"X1_29_33","Inf3"
"X1_29_35","Inf3"
"X1_30_32","Inf3"
"X1_30_34","Inf3"
"X1_31_33","Inf3"
"X2_19_35","Inf3"
"X2_20_36","Inf3"
"X2_21_31","Inf3"
"X2_21_35","Inf3"
"X2_22_30","Inf3"
"X2_22_32","Inf3"
"X2_22_36","Inf3"
"X2_23_33","Inf3"
"X2_23_35","Inf3"
"X2_24_34","Inf3"
"X2_25_35","Inf3"
"X2_25_37","Inf3"
"X2_26_36","Inf3"
"X2_26_38","Inf3"
"X2_26_40","Inf3"
"X2_26_42","Inf3"
"X2_27_37","Inf3"
"X2_27_41","Inf3"
"X2_28_36","Inf3"
"X2_28_40","Inf3"
"X2_28_42","Inf3"
"X2_29_39","Inf3"
"X2_30_40","Inf3"
"X2_31_41","Inf3"
"X3_15_35","Inf3"
"X3_16_36","Inf3"
"X3_17_35","Inf3"
"X3_17_39","Inf3"
"X3_17_43","Inf3"
"X3_18_36","Inf3"
"X3_18_40","Inf3"
"X3_19_43","Inf3"
"X3_20_36","Inf3"
"X3_20_38","Inf3"
"X3_20_40","Inf3"
"X3_20_44","Inf3"
"X3_22_38","Inf3"
"X3_23_37","Inf3"
"X3_24_36","Inf3"
"X3_25_35","Inf3"
"X3_25_37","Inf3"
"X3_26_36","Inf3"
"X3_26_38","Inf3"
"X3_26_40","Inf3"
"X3_27_37","Inf3"
"X3_27_43","Inf3"
"X3_28_38","Inf3"
"X3_28_40","Inf3"
"X3_29_37","Inf3"
"X4_17_39","Inf3"
"X4_17_41","Inf3"
"X4_18_40","Inf3"
"X4_18_42","Inf3"
"X4_20_38","Inf3"
"X4_20_40","Inf3"
"X4_20_42","Inf3"
"X4_23_39","Inf3"
"X4_24_38","Inf3"
"X1_22_48","Inf4"
"X1_22_50","Inf4"
"X1_22_52","Inf4"
"X1_24_44","Inf4"
"X1_24_46","Inf4"
"X1_25_43","Inf4"
"X1_25_45","Inf4"
"X1_29_49","Inf4"
"X1_30_48","Inf4"
"X1_31_43","Inf4"
"X1_31_47","Inf4"
"X1_32_42","Inf4"
"X1_32_44","Inf4"
"X1_32_46","Inf4"
"X1_33_43","Inf4"
"X1_34_44","Inf4"
"X1_34_46","Inf4"
"X1_34_48","Inf4"
"X1_35_47","Inf4"
"X2_18_50","Inf4"
"X2_19_49","Inf4"
"X2_21_47","Inf4"
"X2_21_49","Inf4"
"X2_22_46","Inf4"
"X2_23_45","Inf4"
"X2_23_49","Inf4"
"X2_24_44","Inf4"
"X2_24_46","Inf4"
"X2_24_50","Inf4"
"X2_25_45","Inf4"
"X3_26_46","Inf4"
"X3_26_52","Inf4"
"X3_27_45","Inf4"
"X3_27_47","Inf4"
"X3_27_49","Inf4"
"X3_27_51","Inf4"
"X3_28_46","Inf4"
"X3_28_50","Inf4"
"X3_29_49","Inf4"
"X3_30_48","Inf4"
"X3_30_50","Inf4"
"X4_26_48","Inf4"
"X4_26_52","Inf4"
"X4_27_45","Inf4"
"X4_27_47","Inf4"
"X4_27_51","Inf4"
"X4_28_44","Inf4"
"X4_28_48","Inf4"
"X4_28_52","Inf4"
"X4_29_51","Inf4"
"X4_29_53","Inf4"
"X4_30_52","Inf4"
"X1_23_21","Inf5"
"X1_24_20","Inf5"
"X1_25_13","Inf5"
"X1_25_21","Inf5"
"X1_26_14","Inf5"
"X1_26_20","Inf5"
"X1_27_11","Inf5"
"X1_27_21","Inf5"
"X1_28_12","Inf5"
"X1_28_14","Inf5"
"X1_28_20","Inf5"
"X1_29_15","Inf5"
"X1_29_17","Inf5"
"X1_30_14","Inf5"
"X1_30_16","Inf5"
"X1_31_17","Inf5"
"X1_32_18","Inf5"
"X1_33_17","Inf5"
"X1_33_23","Inf5"
"X1_34_18","Inf5"
"X1_36_14","Inf5"
"X1_37_15","Inf5"
"X1_38_16","Inf5"
"X1_39_15","Inf5"
"X1_39_17","Inf5"
"X1_39_19","Inf5"
"X1_39_21","Inf5"
"X1_40_18","Inf5"
"X1_41_17","Inf5"
"X2_32_22","Inf5"
"X2_35_17","Inf5"
"X2_35_19","Inf5"
"X2_36_16","Inf5"
"X2_36_18","Inf5"
"X2_36_20","Inf5"
"X2_36_22","Inf5"
"X2_37_19","Inf5"
"X2_37_21","Inf5"
"X2_37_23","Inf5"
"X2_38_20","Inf5"
"X2_38_22","Inf5"
"X2_38_24","Inf5"
"X3_14_16","Inf5"
"X3_14_18","Inf5"
"X3_14_22","Inf5"
"X3_15_15","Inf5"
"X3_15_23","Inf5"
"X3_16_16","Inf5"
"X3_16_18","Inf5"
"X3_17_17","Inf5"
"X3_17_19","Inf5"
"X3_18_18","Inf5"
"X3_18_20","Inf5"
"X3_19_21","Inf5"
"X3_20_20","Inf5"
"X3_21_21","Inf5"
"X3_23_21","Inf5"
"X3_22_26","Inf5"
"X3_24_26","Inf5"
"X3_25_17","Inf5"
"X3_25_25","Inf5"
"X3_26_18","Inf5"
"X3_26_26","Inf5"
"X3_27_17","Inf5"
"X3_28_18","Inf5"
"X3_28_20","Inf5"
"X3_28_22","Inf5"
"X3_29_19","Inf5"
"X3_29_21","Inf5"
"X3_30_20","Inf5"
"X4_10_30","Inf5"
"X4_11_29","Inf5"
"X4_12_24","Inf5"
"X4_12_28","Inf5"
"X4_13_19","Inf5"
"X4_13_29","Inf5"
"X4_14_20","Inf5"
"X4_14_26","Inf5"
"X4_14_28","Inf5"
"X4_15_25","Inf5"
"X4_16_20","Inf5"
"X4_16_22","Inf5"
"X4_17_21","Inf5"
"X4_18_22","Inf5"
"X4_19_21","Inf5"
"X4_22_28","Inf5"
"X4_23_23","Inf5"
"X4_24_28","Inf5"
"X4_25_19","Inf5"
"X4_25_23","Inf5"
"X4_26_24","Inf5"
"X4_26_28","Inf5"
"X4_28_22","Inf5"
"X4_29_21","Inf5"
"X4_30_20","Inf5"
"X4_30_22","Inf5"
"X4_31_23","Inf5"
"X4_32_20","Inf5"
"X4_32_22","Inf5"
"X4_32_24","Inf5"
"X4_33_21","Inf5"
"X4_33_23","Inf5"
"X4_34_20","Inf5"
"X4_35_21","Inf5"
"X1_32_38","Inf6"
"X1_33_35","Inf6"
"X1_33_39","Inf6"
