image	x_y	x	y	value
RA1_4	19_9	19	9	Collagenous/Adipose tissue;Synovial stroma
RA1_4	28_22	28	22	Synovial stroma
RA1_4	13_16	13	16	Collagenous/Adipose tissue;Synovial stroma
RA1_4	23_22	23	22	Collagenous/Adipose tissue;Synovial stroma
RA1_4	9_19	9	19	Synovial stroma
RA1_4	23_17	23	17	Synovial stroma
RA1_4	15_11	15	11	Synovial stroma
RA1_4	16_21	16	21	Synovial stroma
RA1_4	17_13	17	13	Synovial stroma
RA1_4	11_19	11	19	Collagenous/Adipose tissue;Synovial stroma
RA1_4	18_12	18	12	Synovial stroma
RA1_4	27_13	27	13	Synovial stroma
RA1_4	19_4	19	4	Synovial stroma
RA1_4	11_13	11	13	Collagenous/Adipose tissue
RA1_4	13_15	13	15	Collagenous/Adipose tissue
RA1_4	27_11	27	11	Infiltrate
RA1_4	14_18	14	18	Collagenous/Adipose tissue;Synovial stroma
RA1_4	19_13	19	13	Synovial stroma
RA1_4	14_17	14	17	Collagenous/Adipose tissue;Synovial stroma
RA1_4	13_9	13	9	Infiltrate
RA1_4	19_14	19	14	Synovial stroma
RA1_4	20_14	20	14	Infiltrate;Synovial stroma
RA1_4	24_14	24	14	Synovial stroma
RA1_4	17_9	17	9	Infiltrate;Synovial stroma
RA1_4	25_12	25	12	Synovial stroma
RA1_4	10_18	10	18	Synovial stroma
RA1_4	7_17	7	17	Synovial stroma
RA1_4	21_20	21	20	Synovial stroma
RA1_4	18_11	18	11	Synovial stroma
RA1_4	16_19	16	19	Synovial stroma
RA1_4	20_8	20	8	Infiltrate
RA1_4	12_23	12	23	Synovial stroma
RA1_4	12_14	12	14	Collagenous/Adipose tissue
RA1_4	19_18	19	18	Synovial stroma
RA1_4	7_13	7	13	Synovial stroma
RA1_4	15_9	15	9	Synovial stroma
RA1_4	23_15	23	15	Infiltrate
RA1_4	22_20	22	20	Synovial stroma
RA1_4	21_21	21	21	Synovial stroma
RA1_4	24_17	24	17	Synovial stroma
RA1_4	19_22	19	22	Collagenous/Adipose tissue;Synovial stroma
RA1_4	25_18	25	18	Synovial stroma
RA1_4	20_7	20	7	Synovial stroma
RA1_4	16_7	16	7	Synovial stroma
RA1_4	15_7	15	7	Synovial stroma
RA1_4	9_20	9	20	Synovial stroma
RA1_4	21_14	21	14	Infiltrate;Synovial stroma
RA1_4	14_12	14	12	Synovial stroma
RA1_4	20_21	20	21	Collagenous/Adipose tissue;Synovial stroma
RA1_4	8_22	8	22	Infiltrate
RA1_4	13_12	13	12	Synovial stroma
RA1_4	10_10	10	10	Synovial stroma
RA1_4	8_17	8	17	Synovial stroma
RA1_4	25_23	25	23	Synovial stroma
RA1_4	25_14	25	14	Synovial stroma
RA1_4	11_11	11	11	Collagenous/Adipose tissue;Synovial stroma
RA1_4	20_20	20	20	Infiltrate
RA1_4	10_11	10	11	Collagenous/Adipose tissue;Synovial stroma
RA1_4	18_9	18	9	Infiltrate;Synovial stroma
RA1_4	11_7	11	7	Synovial stroma
RA1_4	15_10	15	10	Infiltrate;Synovial stroma
RA1_4	8_20	8	20	Synovial stroma
RA1_4	22_23	22	23	Synovial stroma
RA1_4	16_15	16	15	Synovial stroma
RA1_4	23_13	23	13	Synovial stroma
RA1_4	11_15	11	15	Collagenous/Adipose tissue
RA1_4	12_6	12	6	Infiltrate;Synovial stroma
RA1_4	7_16	7	16	Infiltrate
RA1_4	12_9	12	9	Infiltrate
RA1_4	29_18	29	18	Synovial stroma
RA1_4	20_5	20	5	Synovial stroma
RA1_4	26_16	26	16	Synovial stroma
RA1_4	13_13	13	13	Collagenous/Adipose tissue
RA1_4	21_16	21	16	Synovial stroma
RA1_4	11_18	11	18	Collagenous/Adipose tissue;Synovial stroma
RA1_4	21_10	21	10	Synovial stroma
RA1_4	24_23	24	23	Synovial stroma
RA1_4	16_16	16	16	Collagenous/Adipose tissue;Synovial stroma
RA1_4	14_19	14	19	Synovial stroma
RA1_4	24_22	24	22	Synovial stroma
RA1_4	10_16	10	16	Collagenous/Adipose tissue
RA1_4	11_8	11	8	Synovial stroma
RA1_4	15_12	15	12	Synovial stroma
RA1_4	20_6	20	6	Synovial stroma
RA1_4	16_20	16	20	Synovial stroma
RA1_4	20_17	20	17	Synovial stroma
RA1_4	15_20	15	20	Synovial stroma
RA1_4	10_22	10	22	Synovial stroma
RA1_4	13_23	13	23	Synovial stroma
RA1_4	24_20	24	20	Synovial stroma
RA1_4	27_20	27	20	Synovial stroma
RA1_4	14_11	14	11	Infiltrate
RA1_4	22_7	22	7	Synovial stroma
RA1_4	13_7	13	7	Infiltrate
RA1_4	11_21	11	21	Collagenous/Adipose tissue;Synovial stroma
RA1_4	14_10	14	10	Infiltrate
RA1_4	6_15	6	15	Infiltrate
RA1_4	26_11	26	11	Infiltrate
RA1_4	17_15	17	15	Collagenous/Adipose tissue
RA1_4	21_12	21	12	Synovial stroma
RA1_4	27_19	27	19	Infiltrate
RA1_4	10_20	10	20	Synovial stroma
RA1_4	20_12	20	12	Synovial stroma
RA1_4	11_17	11	17	Collagenous/Adipose tissue;Synovial stroma
RA1_4	26_22	26	22	Synovial stroma
RA1_4	7_14	7	14	Synovial stroma
RA1_4	16_11	16	11	Synovial stroma
RA1_4	9_14	9	14	Synovial stroma
RA1_4	18_13	18	13	Synovial stroma
RA1_4	18_8	18	8	Infiltrate
RA1_4	20_15	20	15	Infiltrate
RA1_4	16_9	16	9	Synovial stroma
RA1_4	18_7	18	7	Synovial stroma
RA1_4	14_9	14	9	Infiltrate;Synovial stroma
RA1_4	18_15	18	15	Synovial stroma
RA1_4	19_17	19	17	Infiltrate
RA1_4	18_16	18	16	Synovial stroma
RA1_4	19_7	19	7	Synovial stroma
RA1_4	11_20	11	20	Collagenous/Adipose tissue;Synovial stroma
RA1_4	7_20	7	20	Synovial stroma
RA1_4	6_14	6	14	Synovial stroma
RA1_4	14_14	14	14	Synovial stroma
RA1_4	8_15	8	15	Synovial stroma
RA1_4	22_6	22	6	Synovial stroma
RA1_4	10_12	10	12	Collagenous/Adipose tissue;Synovial stroma
RA1_4	25_22	25	22	Synovial stroma
RA1_4	23_16	23	16	Synovial stroma
RA1_4	24_18	24	18	Synovial stroma
RA1_4	22_15	22	15	Synovial stroma
RA1_4	10_7	10	7	Synovial stroma
RA1_4	17_11	17	11	Synovial stroma
RA1_4	14_20	14	20	Synovial stroma
RA1_4	10_23	10	23	Synovial stroma
RA1_4	12_5	12	5	Synovial stroma
RA1_4	25_20	25	20	Synovial stroma
RA1_4	7_23	7	23	Synovial stroma
RA1_4	15_15	15	15	Collagenous/Adipose tissue;Synovial stroma
RA1_4	12_10	12	10	Infiltrate
RA1_4	17_6	17	6	Synovial stroma
RA1_4	17_16	17	16	Collagenous/Adipose tissue
RA1_4	26_17	26	17	Infiltrate
RA1_4	13_6	13	6	Infiltrate
RA1_4	8_11	8	11	Synovial stroma
RA1_4	26_12	26	12	Infiltrate
RA1_4	20_16	20	16	Synovial stroma
RA1_4	27_21	27	21	Synovial stroma
RA1_4	12_11	12	11	Infiltrate
RA1_4	14_16	14	16	Collagenous/Adipose tissue;Synovial stroma
RA1_4	14_23	14	23	Collagenous/Adipose tissue;Synovial stroma
RA1_4	14_8	14	8	Infiltrate;Synovial stroma
RA1_4	28_16	28	16	Synovial stroma
RA1_4	7_15	7	15	Infiltrate
RA1_4	25_11	25	11	Infiltrate
RA1_4	15_17	15	17	Collagenous/Adipose tissue;Synovial stroma
RA1_4	18_5	18	5	Synovial stroma
RA1_4	28_15	28	15	Infiltrate
RA1_4	21_13	21	13	Synovial stroma
RA1_4	15_23	15	23	Collagenous/Adipose tissue
RA1_4	9_13	9	13	Synovial stroma
RA1_4	28_18	28	18	Synovial stroma
RA1_4	12_17	12	17	Collagenous/Adipose tissue;Synovial stroma
RA1_4	28_14	28	14	Infiltrate
RA1_4	13_17	13	17	Collagenous/Adipose tissue;Synovial stroma
RA1_4	15_13	15	13	Infiltrate
RA1_4	17_10	17	10	Synovial stroma
RA1_4	19_16	19	16	Synovial stroma
RA1_4	13_10	13	10	Infiltrate
RA1_4	21_19	21	19	Synovial stroma
RA1_4	19_21	19	21	Collagenous/Adipose tissue;Synovial stroma
RA1_4	8_12	8	12	Infiltrate
RA1_4	9_21	9	21	Synovial stroma
RA1_4	22_19	22	19	Synovial stroma
RA1_4	26_18	26	18	Infiltrate
RA1_4	22_21	22	21	Synovial stroma
RA1_4	11_6	11	6	Synovial stroma
RA1_4	14_22	14	22	Collagenous/Adipose tissue
RA1_4	8_19	8	19	Synovial stroma
RA1_4	15_19	15	19	Synovial stroma
RA1_4	10_13	10	13	Collagenous/Adipose tissue
RA1_4	28_13	28	13	Synovial stroma
RA1_4	21_6	21	6	Synovial stroma
RA1_4	18_20	18	20	Collagenous/Adipose tissue;Synovial stroma
RA1_4	9_16	9	16	Synovial stroma
RA1_4	7_12	7	12	Synovial stroma
RA1_4	17_7	17	7	Synovial stroma
RA1_4	10_14	10	14	Collagenous/Adipose tissue
RA1_4	21_15	21	15	Infiltrate;Synovial stroma
RA1_4	21_9	21	9	Synovial stroma
RA1_4	25_19	25	19	Synovial stroma
RA1_4	27_22	27	22	Infiltrate
RA1_4	9_8	9	8	Synovial stroma
RA1_4	22_13	22	13	Collagenous/Adipose tissue;Synovial stroma
RA1_4	9_10	9	10	Synovial stroma
RA1_4	16_12	16	12	Synovial stroma
RA1_4	8_23	8	23	Synovial stroma
RA1_4	24_16	24	16	Infiltrate;Synovial stroma
RA1_4	12_12	12	12	Collagenous/Adipose tissue;Synovial stroma
RA1_4	9_23	9	23	Synovial stroma
RA1_4	24_21	24	21	Synovial stroma
RA1_4	8_13	8	13	Infiltrate
RA1_4	20_18	20	18	Synovial stroma
RA1_4	14_21	14	21	Synovial stroma
RA1_4	24_15	24	15	Infiltrate
RA1_4	9_7	9	7	Synovial stroma
RA1_4	18_19	18	19	Synovial stroma
RA1_4	17_18	17	18	Collagenous/Adipose tissue;Synovial stroma
RA1_4	14_13	14	13	Synovial stroma
RA1_4	16_14	16	14	Synovial stroma
RA1_4	11_12	11	12	Collagenous/Adipose tissue;Synovial stroma
RA1_4	9_12	9	12	Infiltrate
RA1_4	18_6	18	6	Synovial stroma
RA1_4	14_15	14	15	Collagenous/Adipose tissue;Synovial stroma
RA1_4	10_6	10	6	Synovial stroma
RA1_4	13_21	13	21	Collagenous/Adipose tissue;Synovial stroma
RA1_4	26_23	26	23	Synovial stroma
RA1_4	26_14	26	14	Infiltrate
RA1_4	15_6	15	6	Synovial stroma
RA1_4	12_22	12	22	Collagenous/Adipose tissue;Synovial stroma
RA1_4	20_13	20	13	Synovial stroma
RA1_4	27_14	27	14	Infiltrate
RA1_4	20_23	20	23	Collagenous/Adipose tissue;Synovial stroma
RA1_4	21_22	21	22	Synovial stroma
RA1_4	28_17	28	17	Synovial stroma
RA1_4	19_5	19	5	Synovial stroma
RA1_4	24_13	24	13	Synovial stroma
RA1_4	23_23	23	23	Synovial stroma
RA1_4	9_11	9	11	Synovial stroma
RA1_4	12_8	12	8	Synovial stroma
RA1_4	13_8	13	8	Infiltrate;Synovial stroma
RA1_4	19_11	19	11	Collagenous/Adipose tissue;Synovial stroma
RA1_4	27_23	27	23	Synovial stroma
RA1_4	20_4	20	4	Synovial stroma
RA1_4	16_10	16	10	Infiltrate
RA1_4	23_9	23	9	Collagenous/Adipose tissue;Synovial stroma
RA1_4	21_8	21	8	Infiltrate
RA1_4	8_14	8	14	Infiltrate
RA1_4	22_18	22	18	Synovial stroma
RA1_4	19_12	19	12	Synovial stroma
RA1_4	9_17	9	17	Synovial stroma
RA1_4	7_18	7	18	Synovial stroma
RA1_4	21_18	21	18	Synovial stroma
RA1_4	21_17	21	17	Synovial stroma
RA1_4	27_16	27	16	Synovial stroma
RA1_4	15_21	15	21	Synovial stroma
RA1_4	17_21	17	21	Collagenous/Adipose tissue;Synovial stroma
RA1_4	28_19	28	19	Synovial stroma
RA1_4	8_8	8	8	Synovial stroma
RA1_4	10_19	10	19	Synovial stroma
RA1_4	8_21	8	21	Synovial stroma
RA1_4	14_6	14	6	Infiltrate
RA1_4	13_20	13	20	Synovial stroma
RA1_4	15_16	15	16	Collagenous/Adipose tissue;Synovial stroma
RA1_4	11_9	11	9	Synovial stroma
RA1_4	19_8	19	8	Collagenous/Adipose tissue;Synovial stroma
RA1_4	21_5	21	5	Synovial stroma
RA1_4	23_10	23	10	Collagenous/Adipose tissue;Synovial stroma
RA1_4	18_21	18	21	Collagenous/Adipose tissue;Synovial stroma
RA1_4	28_20	28	20	Synovial stroma
RA1_4	17_8	17	8	Infiltrate
RA1_4	25_16	25	16	Synovial stroma
