V1	V2	V3
X6_17_17	6.68079662161729	-28.7320023295514	-21.2038222629957
X6_28_17	8.04683717566162	-20.1273687872687	-16.96408352383
X6_16_17	5.90615798402687	-30.0915911907891	-21.1721032909237
X6_15_17	-6.51466539909825	-20.6422147912162	-12.6142282297939
X6_27_17	6.07863787234115	-28.833734307355	-19.3092713557984
X6_14_17	4.88412682070715	-26.3799883554319	-9.2217838878762
X6_26_17	7.20000553834611	-19.41986992868	-19.1179629687327
X6_25_17	6.53581870564616	0.103873212621929	-1.88127204665504
X6_17_18	6.91072469493113	-27.3193971661209	-23.4934075325363
X6_29_18	8.04544337629818	-20.1093298733405	-15.0211844164434
X6_28_18	5.4074358950702	-29.9538025363232	-19.4550580948691
X6_16_18	3.57921976313281	-31.5234644646411	-20.7884086124236
X6_14_18	3.37572643824671	-28.5971095043545	-15.1891320221539
X6_27_18	6.1359011447294	-28.8491279123245	-20.5725289627687
X6_15_18	5.91015859326582	-31.6283657952616	-21.8428599460198
X6_26_18	5.77837684218479	-31.0931252347602	-22.0045436132576
X6_29_19	4.27546243266417	-17.035631761419	-8.26542863662069
X6_28_19	8.07472401574008	-20.3426843408049	-17.1910325814383
X6_27_19	5.5567078431956	-31.3928542879531	-22.4498808513225
X6_15_19	5.83924312215775	-32.4737749312386	-25.1103445209903
X6_14_19	6.32005349993258	-29.8449315769857	-22.6760211947535
X6_26_19	7.3871639784178	-31.0749555112901	-22.5027402338408
X6_16_19	5.83505438771079	-31.0742596233359	-26.4438721404854
X6_25_19	6.3315201402232	-26.3408409958833	-22.933552411477
X6_13_19	-14.336273584144	-11.2277595339719	-1.66128414978493
X6_16_20	6.15265520744594	-22.9187045132368	-24.8886941416075
X6_14_20	7.65845196504321	-28.7462361759088	-23.4652750436951
X6_25_20	-0.028192093432397	-14.2565077067997	-17.4106508850075
X6_15_20	5.46233881585616	-32.3883517486515	-25.4934246784977
X6_13_20	3.24822634901403	-24.719307893264	-8.82412888477015
X6_15_21	6.85260630264749	-27.9004198304297	-24.7867518559769
X6_14_21	5.29620307779636	-31.7700744172087	-24.170946141341
X6_13_21	2.56847437734043	-26.0381100344692	-10.6535866257233
X6_19_22	2.00600037330311	-10.0063202464307	-14.3670584856625
X6_18_22	6.71478421085006	-16.86687240603	-20.9627205923546
X6_15_22	6.13182052846461	-32.0367208715255	-25.2078302984138
X6_13_22	8.63254296296331	-19.4297400037529	-17.6256138200335
X6_14_22	5.09152474922836	-31.8379735775924	-24.9896673341348
X6_32_23	-1.27896703285498	13.6603338144125	-14.2433111466433
X6_31_23	-11.1608043050611	0.947909700534045	-0.97044844251207
X6_18_23	3.87580764789381	-11.4090389987959	-23.6399221948693
X6_17_23	3.69756495753922	0.596138365558392	-12.6117053449943
X6_19_23	3.38821446751278	-7.35160270614397	-17.1647914623788
X6_14_23	6.30926973891837	-30.5786099648812	-22.5451777226467
X6_13_23	8.7727715138213	-16.8376407055601	-20.5123474641863
X6_19_24	3.19188152201004	-1.45390411514479	-9.84031790134982
X6_32_24	5.26944413637498	-21.2685435148561	-13.4215509254904
X6_31_24	-0.473887028774004	-22.0996773380963	-4.79192416709475
X6_29_24	0.573959775033313	-19.3523902323794	4.42363119003838
X6_18_24	6.43822632483983	-17.5989101113466	-21.9174990163419
X6_17_24	6.31195821508428	-17.417990826973	-21.2432286929208
X6_28_24	0.568074496877014	-17.7326262165951	4.79257206145438
X6_16_24	3.28611207439566	-6.50241917792333	-18.0340023822672
X6_27_24	3.09130181055195	-18.8280476984936	4.88233900017449
X6_14_24	8.77689810212553	-18.5546524245277	-19.4722405395143
X6_17_25	4.13379682896132	-21.5640774159452	-22.0328393417391
X6_18_25	7.82121707965546	-19.4227381320628	-19.9131431953237
X6_19_25	-9.34028760889166	27.8266413624767	-11.3928230247765
X6_30_25	-0.18530825650092	-20.2591782914792	2.85189611404693
X6_28_25	0.633364242642854	-21.8415539318741	2.07413344008348
X6_29_25	0.229661017474024	-20.9053278761413	2.38215644751324
X6_16_25	7.26000471155895	-18.9368886293398	-17.8959104655216
X6_27_25	0.491309186857006	-21.5291785710943	2.69940987066868
X6_26_25	2.2380492165416	-11.9571772528389	7.02522983244023
X6_24_25	-16.3112621173402	-1.61431389322575	3.02409740825654
X6_25_25	-12.1856370590753	-0.927760612892426	8.17381703695036
X6_29_26	-1.58228707393009	-19.9076247343254	3.66997158727396
X6_18_26	5.28839706811659	-18.6039518480037	-8.72533234328195
X6_28_26	-1.44015040632286	-19.777597262529	5.61020731816281
X6_19_26	-10.6288465059569	-2.51075911266411	0.64434923110182
X6_27_26	-1.39815994208348	-5.62444628103176	-4.73236332175323
X6_15_26	4.64913002948655	-18.6768533433488	1.70154077920683
X6_16_26	3.32024291719519	-26.3997639508667	-10.6021081673542
X6_25_26	-15.5587265479204	-1.79857688344966	4.64151737504145
X6_24_26	5.24603203178624	-20.9485715240164	-13.2416383825532
X6_23_26	4.3148269993128	-17.8156869255199	-12.3853407578151
X6_17_26	3.79616344623642	-24.5282928441802	-13.6586266494379
X6_20_27	-8.51347404977823	12.1939369104323	-0.902268380986655
X6_19_27	-1.11439634869056	-14.1757563411969	-2.06774517506602
X6_18_27	3.98083006332025	-26.5229925817336	-9.75963684116319
X6_23_27	5.13628704500897	-20.2993654880247	-7.41927334021193
X6_24_27	-5.35784136118083	7.69882514717874	-1.29335002852424
X6_18_28	5.5241548396418	-19.6663028382299	1.86090172752111
X6_19_28	4.59495443077104	-19.5272679555084	1.41635845516758
X7_22_12	3.81592244989661	-18.1693628610486	1.44136795523097
X7_23_12	3.35686788615262	-18.3758706066868	1.3858323657987
X7_22_13	2.48182518047213	-14.1863283848544	-3.72488752716068
X7_24_13	3.49321959437652	-19.5170113505227	-10.1810919668328
X7_23_13	3.07791001398371	-22.9844528741923	-12.8047497281336
X7_22_14	4.23825092673707	-26.3253344235665	-20.4495428853671
X7_21_14	2.88823772702205	-1.88710902884476	-10.107080975637
X7_24_14	0.504262005363717	-24.7739174537592	-8.74341089882762
X7_23_14	4.91146601848373	-30.1602266270258	-18.6332121374856
X7_22_15	3.5478456045669	-31.3964649306027	-21.6883428544246
X7_21_15	5.40331410267598	-25.2691014949728	-24.1727063803859
X7_20_15	2.21827047996326	-1.16298416293641	-6.38432642752986
X7_24_15	4.15826612616447	-22.6669955555043	-11.9603415098631
X7_23_15	5.49906320703313	-31.2433558909006	-19.9117136036458
X7_22_16	4.55282805808697	-31.1571855005542	-23.7624632943289
X7_11_16	4.63902694163987	-29.6191899682946	-20.3314272792318
X7_21_16	5.38600490668608	-22.3995140846349	-22.8979166030488
X7_20_16	2.60414295665579	-2.05806198405527	-10.594320246812
X7_10_16	-14.306782937702	-9.7028582558986	-0.42777434590539
X7_9_16	3.15086846225572	-24.997601652141	-7.84902510399361
X7_24_16	3.67088072750324	-22.4962880970789	-9.8708418142634
X7_23_16	3.35115589110641	-30.6714163819921	-19.8287937152215
X7_11_17	5.27647171868595	-23.8296576784579	-22.1413147147143
X7_22_17	4.13488417682754	-26.1040090951536	-21.9909369728193
X7_21_17	8.09800226225407	-17.9003362181616	-19.884672946339
X7_10_17	3.90215240215418	-28.1941793994363	-16.4064693685381
X7_20_17	3.0765598560567	-1.04904222632389	-11.3734073247033
X7_9_17	3.97001309137412	-16.4546476748082	-13.5141570094252
X7_12_17	5.46577012649912	-26.8630882343283	-20.9522942263435
X7_23_17	3.44565912208389	-19.3755239462847	-10.1941680794589
X7_22_18	1.4184082772756	-7.35667206960062	-14.3345742147037
X7_11_18	5.49123367132105	-25.7100246726219	-24.9129562553978
X7_21_18	1.36670668831925	-11.2815014891013	-13.9915727604442
X7_10_18	6.13948120525403	-24.9969082487875	-21.9500275107154
X7_9_18	2.82484486405281	-25.1147972483039	-11.3497594243893
X7_12_18	5.41055563477758	-26.234810136326	-26.1043641003609
X7_11_19	5.54459847626028	-33.2923140484187	-23.7400458129271
X7_29_19	-4.31145060678907	-3.30072293047451	-5.87747584993177
X7_28_19	-15.5418193058765	-2.47999177010834	4.50214592179687
X7_9_19	2.75611544878346	-24.0713883320975	-15.7649565901428
X7_10_19	5.59460188701137	-25.9783300720913	-23.3044182731157
X7_12_19	5.19499421550692	-24.0851342798368	-24.9346584811161
X7_11_20	4.00117147649158	-33.2770635573351	-23.0747801142681
X7_10_20	5.33790330283142	-32.1612287407881	-21.7281656862408
X7_29_20	3.7742001297921	-28.0605371639272	-14.3581803197433
X7_9_20	2.46105759721389	-25.3425934480237	-8.56518387471988
X7_28_20	0.578590266677078	-25.6885441184586	-7.10008960228851
X7_12_20	6.03556509167774	-21.9748100073725	-23.4642397216824
X7_11_21	4.73628316625955	-33.4356672544265	-24.1920479055161
X7_10_21	5.12805152130279	-30.7137323272664	-21.8587328887609
X7_29_21	3.15171169049583	-26.5278313613855	-8.77636301616846
X7_9_21	2.68992412964446	-25.5977190979328	-9.91051868580871
X7_28_21	0.636380199083112	-25.6867445067118	-7.01714968569942
X7_12_21	4.52105671852109	-23.2007729610636	-25.380768344061
X7_15_21	5.54022635540777	-22.7491614823329	-22.5391153344872
X7_11_22	5.5944635645268	-30.8342349641908	-24.9910080883767
X7_10_22	4.64168633757825	-29.2788091279368	-18.8358763498907
X7_9_22	16.8056963103263	-7.54302361071845	15.6325749636618
X7_25_22	0.902483208592819	-19.6622571434511	2.84761110112328
X7_24_22	2.14939252949695	-19.9047588423106	3.47395291876214
X7_16_22	1.78062291195815	-2.51570018751143	-5.35936642904119
X7_14_22	4.39849671472753	-10.9419129448026	-20.3182144784392
X7_15_22	4.94959484064132	-23.4018563320796	-25.3421566327886
X7_12_22	7.12701787287207	-25.3464828159811	-25.4752102650849
X7_11_23	6.1854739881139	-29.2736207066435	-22.4744595948943
X7_10_23	2.58062583202912	-28.9871817788756	-15.6227028844595
X7_27_23	-0.469602469744592	-20.3352774759859	2.2839859094902
X7_25_23	1.24935757510496	-19.7493827115572	2.54590553822727
X7_24_23	0.64287126955172	-21.1726054772942	1.79121309432867
X7_16_23	-1.22657249575297	12.6668730514429	-14.2914084214304
X7_15_23	4.6393517419871	-19.7085149691142	-22.6210189987359
X7_14_23	5.51671135673324	-15.4003555278837	-21.598017163514
X7_13_23	3.95156861432322	1.02148940513119	-12.7632029557128
X7_22_24	-14.5101900570679	-2.38778909407824	5.15242504616697
X7_11_24	4.67628760518489	-23.0317109094799	-15.1326237424886
X7_21_24	4.24777323237084	-22.9845657392375	-12.7591909555467
X7_20_24	-14.0857098392264	-3.67599187020522	3.9539078116766
X7_10_24	7.70700129131407	-20.3023333338772	-2.98211256571013
X7_24_24	1.02918642328953	-18.1939834879333	2.67700798638201
X7_25_24	-15.15711027531	-7.46574533051617	3.4666882787773
X7_17_24	-0.775535051031776	19.2941359473106	6.76498256731757
X7_14_24	7.51948088005502	-14.3403380184623	-19.3300513563346
X7_15_24	5.30049452802523	-22.4254203852982	-22.4169762891579
X7_16_24	0.83221822038602	9.91940755100537	-7.07791649840048
X7_13_24	5.26170539863888	-12.6706024146564	-19.4974554762103
X7_22_25	-12.5484910456886	-5.09930193329321	2.88075840595531
X7_21_25	4.16495255624039	-22.5796309320444	-10.8347850143198
X7_20_25	4.08019522022435	-22.9126781440209	-9.06171803898797
X7_15_25	2.63695084531209	-5.28315304922133	-11.3075584366485
X7_16_25	0.0104799741453376	1.66574251147919	-7.77558023816313
X7_13_25	3.53208362687606	-18.6937603958017	-11.1729207777458
X7_14_25	5.01011732074354	-26.076210556767	-19.8244835965438
X7_18_26	-10.2124796699352	-2.30479313455108	3.85227497638744
X7_15_26	2.11480167737242	-15.3498462297343	-0.418235238702794
X7_16_26	3.28035664156055	-15.401314424986	-1.39514046498146
X7_17_26	2.94784408355414	-7.97725923094556	5.22773467644712
X7_13_26	2.6281714722721	-25.2855581198646	-10.431155180289
X7_14_26	2.95155109150871	-26.6505546153313	-11.8177660626649
X7_17_27	3.12820626517013	-17.7208895196313	1.19006632882489
X7_16_27	5.16350057850142	-18.4886934419689	1.41162505417216
X7_15_27	0.691062904513802	-22.3644399853954	1.34031159769292
X7_13_27	5.3301933011942	-18.662092003557	3.72299578961802
X7_17_28	16.5604462479984	-6.72103280156135	22.8288856638538
X7_15_28	16.567298076826	-5.96762216141577	24.904156487442
X7_16_28	14.4953600637666	-2.41835958471245	15.5317878950886
X8_28_14	2.70845185536591	-17.4221684023489	0.692324246089357
X8_27_14	2.58281401373797	-17.1416322846741	-1.02678564019758
X8_16_14	3.29945074078437	-16.420782892262	-12.1207661094182
X8_15_14	0.638913224668164	-24.1346204442044	-13.6834295255505
X8_14_14	-14.2494653944813	-8.51918291961136	-0.0969491459705108
X8_13_14	3.71168795122243	-23.8748724777873	-6.58769301034193
X8_29_15	2.62408779901065	-13.7841303998033	-4.45656067585914
X8_28_15	1.19479818372771	-22.0174729435292	-12.2788421919725
X8_27_15	2.36666534675048	-26.2481173488125	-16.7735903728981
X8_16_15	-4.26253717969783	-13.8699473903299	-18.7725779413793
X8_15_15	3.96463040428948	-18.8964739398322	-19.9987814982309
X8_14_15	-0.863769748351699	-22.7582153062989	-18.9053431086451
X8_26_15	2.73774754764289	-24.3243951134607	-18.2546815838486
X8_13_15	0.110508029203586	-15.7466875008825	-21.0807993809843
X8_25_15	4.07118282024356	1.02425921425517	-6.92694689077011
X8_29_16	1.63183478569771	-21.2698390262927	-12.1582063715485
X8_27_16	3.56409983602534	-31.1201357754299	-23.0213154821372
X8_28_16	3.98028758003618	-28.8280797661526	-17.2023758602299
X8_26_16	3.27028591520831	-30.5451759328601	-21.0258585865613
X8_25_16	4.81564441045457	-22.4363703379811	-20.4853557224337
X8_15_16	4.05743105432808	-26.7981910783138	-24.0925904646174
X8_13_16	-4.98881223319136	-15.3039250619194	-18.6623051697413
X8_14_16	2.8301520667258	-26.2547246330965	-22.5605931454677
X8_16_16	-0.345285650482466	-17.9902664128622	-21.1308724819766
X8_29_17	0.222365375600232	8.18222192351921	-7.8382219950045
X8_28_17	2.41817725068722	-15.2787237656121	-20.0454372701403
X8_27_17	2.48934287430666	-23.3805812076101	-18.6913383753289
X8_16_17	0.672474978488918	-15.3385384706365	-22.9979492275763
X8_26_17	4.13947547241641	-31.2124202064968	-25.4409803036173
X8_13_17	-1.06299319035049	-22.8617354070743	-18.8357992138928
X8_15_17	4.38896877871958	-30.8092625137542	-26.5314272942492
X8_25_17	4.82260949539169	-25.1624650641295	-26.7031552212234
X8_14_17	3.96754923868643	-29.8444404637154	-25.8251793829575
X8_28_18	2.53012417277699	-21.4199500511635	-10.5070628930175
X8_27_18	3.57099453091234	-26.2545678060352	-17.3135497569451
X8_26_18	4.50745218156353	-27.872947830477	-25.9135492902696
X8_15_18	4.37503515432527	-31.9705787854895	-26.1300445246041
X8_14_18	3.0621109051863	-33.210630985246	-23.4209522044353
X8_25_18	4.74359115116214	-20.0035178129323	-22.5511882971652
X8_24_18	4.0822627564837	-19.6660862692698	-18.9332129532138
X8_13_18	4.40184566768196	-27.6563254156623	-17.2427590224632
X8_12_18	5.22584654907074	-19.6953983810806	-2.40652931881821
X8_26_19	-0.0846606015477429	3.08122499660472	-5.14465620157309
X8_15_19	5.23002557362578	-27.2585063116363	-26.8493422185262
X8_13_19	3.24037194999479	-30.6299293557673	-24.9552071265597
X8_14_19	3.88760327707065	-32.2191549794758	-26.6840285128718
X8_12_19	2.48673102354413	-25.4128436301731	-9.81000707835259
X8_15_20	6.36787891380014	-24.8834576958793	-26.4152650216588
X8_13_20	1.83126662933365	-31.0372693975966	-23.9394353567991
X8_14_20	4.18013278654562	-27.9546096750962	-27.006591323976
X8_12_20	2.88970922837525	-16.5908716203321	-17.4552435137165
X8_18_21	5.43775050098082	-21.1804708765944	-22.6821780890494
X8_17_21	2.7093102884787	-13.41459451993	-22.1380342673207
X8_13_21	3.98396396671171	-26.9400627443088	-20.7826212286249
X8_16_21	3.30300092870473	1.27656472312546	-10.9317233815482
X8_14_21	5.06264224584477	-25.3983107444711	-25.7349575781353
X8_12_21	2.23813389475622	-28.9367058230195	-15.5850795644703
X8_32_22	-5.68707721514185	-15.0254083907447	-12.5502395162486
