infiltrate
X3_10_42,Inf1
X3_10_50,Inf1
X3_11_41,Inf1
X3_11_43,Inf1
X3_11_49,Inf1
X3_11_51,Inf1
X3_12_40,Inf1
X3_12_42,Inf1
X3_12_50,Inf1
X3_13_41,Inf1
X3_13_45,Inf1
X3_13_47,Inf1
X3_13_49,Inf1
X3_13_51,Inf1
X3_14_46,Inf1
X3_14_48,Inf1
X3_14_50,Inf1
X3_14_58,Inf2
X3_15_43,Inf1
X3_15_45,Inf1
X3_15_47,Inf1
X3_15_49,Inf1
X3_15_51,Inf1
X3_15_59,Inf2
X3_15_61,Inf2
X3_16_42,Inf1
X3_16_44,Inf1
X3_16_46,Inf1
X3_16_48,Inf1
X3_16_50,Inf1
X3_16_58,Inf2
X3_16_60,Inf2
X3_16_62,Inf2
X3_17_49,Inf1
X3_17_51,Inf1
X3_17_57,Inf2
X3_17_59,Inf2
X3_17_61,Inf2
X3_18_48,Inf1
X3_18_50,Inf1
X3_18_58,Inf2
X3_18_60,Inf2
X3_18_62,Inf2
X3_19_49,Inf1
X3_19_51,Inf1
X3_19_59,Inf2
X3_19_61,Inf2
X3_20_48,Inf1
X3_20_50,Inf1
X3_20_52,Inf1
X3_20_58,Inf2
X3_20_60,Inf2
X3_20_62,Inf2
X3_21_51,Inf1
X3_21_61,Inf2
X3_23_53,Inf1
X3_24_52,Inf1
X3_25_61,Inf3
X3_26_54,Inf3
X3_26_56,Inf3
X3_26_60,Inf3
X3_26_62,Inf3
X3_27_55,Inf3
X3_27_57,Inf3
X3_27_59,Inf3
X3_27_61,Inf3
X3_28_56,Inf3
X3_28_58,Inf3
X3_28_60,Inf3
X3_29_55,Inf3
X3_29_57,Inf3
X3_29_59,Inf3
X3_3_19,Inf4
X3_30_54,Inf3
X3_30_56,Inf3
X3_30_58,Inf3
X3_31_57,Inf3
X3_31_59,Inf3
X3_32_58,Inf3
X3_33_57,Inf3
X3_33_59,Inf3
X3_34_58,Inf3
X3_43_55,Inf5
X3_44_52,Inf5
X3_44_54,Inf5
X3_44_56,Inf5
X3_45_51,Inf5
X3_45_53,Inf5
X3_46_52,Inf5
X3_46_54,Inf5
X3_47_49,Inf5
X3_47_51,Inf5
X3_47_53,Inf5
X3_48_50,Inf5
X3_49_51,Inf5
X3_54_30,Inf6
X3_55_29,Inf6
X3_9_49,Inf1
