image	x_y	x	y	value
2018DiamondCNO-254_E2	13_39	13	39	Synovial cell hyperplasia
2018DiamondCNO-254_E2	46_34	46	34	Synovial stroma
2018DiamondCNO-254_E2	13_47	13	47	Infiltrate
2018DiamondCNO-254_E2	18_56	18	56	Synovial stroma
2018DiamondCNO-254_E2	19_61	19	61	Unknown
2018DiamondCNO-254_E2	11_39	11	39	Synovial stroma
2018DiamondCNO-254_E2	33_53	33	53	Infiltrate
2018DiamondCNO-254_E2	12_42	12	42	Unknown
2018DiamondCNO-254_E2	23_43	23	43	Synovial stroma
2018DiamondCNO-254_E2	21_37	21	37	Synovial stroma
2018DiamondCNO-254_E2	28_50	28	50	Synovial stroma
2018DiamondCNO-254_E2	27_23	27	23	Synovial stroma
2018DiamondCNO-254_E2	30_54	30	54	Unknown
2018DiamondCNO-254_E2	33_21	33	21	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	46_40	46	40	Infiltrate
2018DiamondCNO-254_E2	26_52	26	52	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	25_51	25	51	Unknown
2018DiamondCNO-254_E2	17_51	17	51	Synovial stroma
2018DiamondCNO-254_E2	30_24	30	24	Synovial stroma
2018DiamondCNO-254_E2	44_48	44	48	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	51_31	51	31	Unknown
2018DiamondCNO-254_E2	19_39	19	39	Synovial stroma
2018DiamondCNO-254_E2	28_26	28	26	Synovial stroma
2018DiamondCNO-254_E2	16_36	16	36	Synovial cell hyperplasia
2018DiamondCNO-254_E2	45_47	45	47	Synovial stroma
2018DiamondCNO-254_E2	28_32	28	32	Synovial cell hyperplasia
2018DiamondCNO-254_E2	19_35	19	35	Synovial cell hyperplasia
2018DiamondCNO-254_E2	13_37	13	37	Synovial cell hyperplasia
2018DiamondCNO-254_E2	34_48	34	48	Synovial stroma
2018DiamondCNO-254_E2	16_22	16	22	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	12_46	12	46	Synovial stroma
2018DiamondCNO-254_E2	19_33	19	33	Synovial cell hyperplasia
2018DiamondCNO-254_E2	49_31	49	31	Infiltrate
2018DiamondCNO-254_E2	9_49	9	49	Synovial stroma
2018DiamondCNO-254_E2	20_28	20	28	Synovial cell hyperplasia
2018DiamondCNO-254_E2	43_41	43	41	Synovial stroma
2018DiamondCNO-254_E2	38_50	38	50	Infiltrate
2018DiamondCNO-254_E2	23_33	23	33	Synovial cell hyperplasia
2018DiamondCNO-254_E2	45_43	45	43	Infiltrate
2018DiamondCNO-254_E2	25_43	25	43	Unknown
2018DiamondCNO-254_E2	19_57	19	57	Synovial stroma
2018DiamondCNO-254_E2	10_38	10	38	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	33_45	33	45	Synovial stroma
2018DiamondCNO-254_E2	24_22	24	22	Synovial stroma
2018DiamondCNO-254_E2	19_23	19	23	Synovial stroma
2018DiamondCNO-254_E2	14_42	14	42	Synovial cell hyperplasia
2018DiamondCNO-254_E2	30_52	30	52	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	8_46	8	46	Synovial stroma
2018DiamondCNO-254_E2	15_33	15	33	Synovial cell hyperplasia
2018DiamondCNO-254_E2	14_54	14	54	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	49_23	49	23	Unknown
2018DiamondCNO-254_E2	14_20	14	20	Infiltrate
2018DiamondCNO-254_E2	21_27	21	27	Synovial stroma
2018DiamondCNO-254_E2	40_24	40	24	Synovial stroma
2018DiamondCNO-254_E2	38_44	38	44	Synovial stroma
2018DiamondCNO-254_E2	31_23	31	23	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	26_58	26	58	Unknown
2018DiamondCNO-254_E2	38_40	38	40	Synovial stroma
2018DiamondCNO-254_E2	19_29	19	29	Synovial cell hyperplasia
2018DiamondCNO-254_E2	45_33	45	33	Synovial stroma
2018DiamondCNO-254_E2	7_43	7	43	Unknown
2018DiamondCNO-254_E2	12_26	12	26	Synovial stroma
2018DiamondCNO-254_E2	22_24	22	24	Synovial stroma
2018DiamondCNO-254_E2	22_40	22	40	Synovial stroma
2018DiamondCNO-254_E2	44_44	44	44	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	41_23	41	23	Synovial stroma
2018DiamondCNO-254_E2	48_40	48	40	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	30_50	30	50	Infiltrate
2018DiamondCNO-254_E2	50_44	50	44	Unknown
2018DiamondCNO-254_E2	39_35	39	35	Synovial stroma
2018DiamondCNO-254_E2	7_41	7	41	Unknown
2018DiamondCNO-254_E2	49_41	49	41	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	28_28	28	28	Synovial stroma
2018DiamondCNO-254_E2	39_43	39	43	Synovial stroma
2018DiamondCNO-254_E2	33_33	33	33	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	18_58	18	58	Unknown
2018DiamondCNO-254_E2	11_25	11	25	Synovial stroma
2018DiamondCNO-254_E2	42_42	42	42	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	41_49	41	49	Synovial stroma
2018DiamondCNO-254_E2	47_45	47	45	Synovial stroma
2018DiamondCNO-254_E2	40_32	40	32	Synovial stroma
2018DiamondCNO-254_E2	16_34	16	34	Synovial cell hyperplasia
2018DiamondCNO-254_E2	27_19	27	19	Synovial stroma
2018DiamondCNO-254_E2	10_52	10	52	Infiltrate
2018DiamondCNO-254_E2	14_52	14	52	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	25_25	25	25	Synovial stroma
2018DiamondCNO-254_E2	21_33	21	33	Synovial cell hyperplasia
2018DiamondCNO-254_E2	38_24	38	24	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	46_38	46	38	Synovial stroma
2018DiamondCNO-254_E2	18_28	18	28	Synovial cell hyperplasia
2018DiamondCNO-254_E2	27_39	27	39	Synovial cell hyperplasia
2018DiamondCNO-254_E2	22_22	22	22	Synovial stroma
2018DiamondCNO-254_E2	14_36	14	36	Synovial cell hyperplasia
2018DiamondCNO-254_E2	10_48	10	48	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	35_45	35	45	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	15_49	15	49	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	30_42	30	42	Synovial stroma
2018DiamondCNO-254_E2	12_50	12	50	Synovial stroma
2018DiamondCNO-254_E2	52_30	52	30	Unknown
2018DiamondCNO-254_E2	41_47	41	47	Synovial stroma
2018DiamondCNO-254_E2	5_49	5	49	Unknown
2018DiamondCNO-254_E2	35_33	35	33	Synovial stroma
2018DiamondCNO-254_E2	20_40	20	40	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	44_26	44	26	Synovial stroma
2018DiamondCNO-254_E2	38_22	38	22	Synovial stroma
2018DiamondCNO-254_E2	34_30	34	30	Synovial stroma
2018DiamondCNO-254_E2	46_46	46	46	Synovial cell hyperplasia
2018DiamondCNO-254_E2	16_30	16	30	Synovial cell hyperplasia
2018DiamondCNO-254_E2	15_29	15	29	Synovial cell hyperplasia
2018DiamondCNO-254_E2	24_58	24	58	Synovial stroma
2018DiamondCNO-254_E2	12_54	12	54	Synovial stroma
2018DiamondCNO-254_E2	25_21	25	21	Synovial stroma
2018DiamondCNO-254_E2	19_31	19	31	Synovial cell hyperplasia
2018DiamondCNO-254_E2	13_19	13	19	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	21_21	21	21	Synovial stroma
2018DiamondCNO-254_E2	49_35	49	35	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	28_40	28	40	Synovial stroma
2018DiamondCNO-254_E2	33_39	33	39	Synovial stroma
2018DiamondCNO-254_E2	50_38	50	38	Unknown
2018DiamondCNO-254_E2	27_45	27	45	Infiltrate
2018DiamondCNO-254_E2	43_35	43	35	Infiltrate
2018DiamondCNO-254_E2	31_29	31	29	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	12_48	12	48	Infiltrate
2018DiamondCNO-254_E2	35_23	35	23	Synovial stroma
2018DiamondCNO-254_E2	31_53	31	53	Synovial cell hyperplasia
2018DiamondCNO-254_E2	33_19	33	19	Unknown
2018DiamondCNO-254_E2	36_36	36	36	Synovial stroma
2018DiamondCNO-254_E2	12_40	12	40	Synovial cell hyperplasia
2018DiamondCNO-254_E2	42_40	42	40	Synovial stroma
2018DiamondCNO-254_E2	20_58	20	58	Synovial stroma
2018DiamondCNO-254_E2	11_51	11	51	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	30_28	30	28	Synovial stroma
2018DiamondCNO-254_E2	21_15	21	15	Unknown
2018DiamondCNO-254_E2	17_41	17	41	Infiltrate
2018DiamondCNO-254_E2	9_31	9	31	Unknown
2018DiamondCNO-254_E2	36_24	36	24	Synovial stroma
2018DiamondCNO-254_E2	12_52	12	52	Synovial stroma
2018DiamondCNO-254_E2	50_40	50	40	Unknown
2018DiamondCNO-254_E2	22_42	22	42	Unknown
2018DiamondCNO-254_E2	27_27	27	27	Synovial stroma
2018DiamondCNO-254_E2	25_41	25	41	Synovial stroma
2018DiamondCNO-254_E2	23_27	23	27	Synovial stroma
2018DiamondCNO-254_E2	28_52	28	52	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	16_26	16	26	Synovial stroma
2018DiamondCNO-254_E2	43_39	43	39	Infiltrate
2018DiamondCNO-254_E2	37_33	37	33	Synovial stroma
2018DiamondCNO-254_E2	37_51	37	51	Infiltrate
2018DiamondCNO-254_E2	37_21	37	21	Unknown
2018DiamondCNO-254_E2	19_17	19	17	Synovial stroma
2018DiamondCNO-254_E2	17_55	17	55	Synovial stroma
2018DiamondCNO-254_E2	26_50	26	50	Synovial stroma
2018DiamondCNO-254_E2	28_38	28	38	Synovial stroma
2018DiamondCNO-254_E2	36_30	36	30	Synovial stroma
2018DiamondCNO-254_E2	34_46	34	46	Synovial stroma
2018DiamondCNO-254_E2	12_16	12	16	Unknown
2018DiamondCNO-254_E2	41_25	41	25	Unknown
2018DiamondCNO-254_E2	11_37	11	37	Synovial stroma
2018DiamondCNO-254_E2	45_41	45	41	Infiltrate
2018DiamondCNO-254_E2	20_24	20	24	Synovial stroma
2018DiamondCNO-254_E2	37_37	37	37	Synovial stroma
2018DiamondCNO-254_E2	28_42	28	42	Synovial cell hyperplasia
2018DiamondCNO-254_E2	47_31	47	31	Synovial stroma
2018DiamondCNO-254_E2	26_24	26	24	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	35_51	35	51	Infiltrate
2018DiamondCNO-254_E2	40_36	40	36	Synovial stroma
2018DiamondCNO-254_E2	7_45	7	45	Unknown
2018DiamondCNO-254_E2	40_34	40	34	Synovial stroma
2018DiamondCNO-254_E2	38_32	38	32	Synovial stroma
2018DiamondCNO-254_E2	24_54	24	54	Synovial stroma
2018DiamondCNO-254_E2	20_46	20	46	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	12_34	12	34	Synovial cell hyperplasia
2018DiamondCNO-254_E2	46_24	46	24	Synovial stroma
2018DiamondCNO-254_E2	47_21	47	21	Unknown
2018DiamondCNO-254_E2	18_42	18	42	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	16_42	16	42	Synovial stroma
2018DiamondCNO-254_E2	49_43	49	43	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	23_53	23	53	Synovial stroma
2018DiamondCNO-254_E2	23_51	23	51	Synovial stroma
2018DiamondCNO-254_E2	17_57	17	57	Unknown
2018DiamondCNO-254_E2	49_29	49	29	Synovial cell hyperplasia
2018DiamondCNO-254_E2	41_35	41	35	Synovial stroma
2018DiamondCNO-254_E2	27_51	27	51	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	10_28	10	28	Synovial stroma
2018DiamondCNO-254_E2	20_50	20	50	Synovial stroma
2018DiamondCNO-254_E2	8_38	8	38	Unknown
2018DiamondCNO-254_E2	42_22	42	22	Synovial stroma
2018DiamondCNO-254_E2	37_27	37	27	Synovial stroma
2018DiamondCNO-254_E2	48_32	48	32	Infiltrate
2018DiamondCNO-254_E2	14_28	14	28	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	35_49	35	49	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	51_35	51	35	Unknown
2018DiamondCNO-254_E2	17_19	17	19	Synovial stroma
2018DiamondCNO-254_E2	34_32	34	32	Synovial stroma
2018DiamondCNO-254_E2	37_53	37	53	Unknown
2018DiamondCNO-254_E2	13_55	13	55	Unknown
2018DiamondCNO-254_E2	26_30	26	30	Unknown
2018DiamondCNO-254_E2	21_55	21	55	Synovial stroma
2018DiamondCNO-254_E2	23_45	23	45	Unknown
2018DiamondCNO-254_E2	16_24	16	24	Synovial stroma
2018DiamondCNO-254_E2	24_44	24	44	Unknown
2018DiamondCNO-254_E2	48_44	48	44	Infiltrate
2018DiamondCNO-254_E2	30_22	30	22	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	24_38	24	38	Infiltrate
2018DiamondCNO-254_E2	15_43	15	43	Synovial stroma
2018DiamondCNO-254_E2	30_44	30	44	Synovial stroma
2018DiamondCNO-254_E2	50_30	50	30	Unknown
2018DiamondCNO-254_E2	10_40	10	40	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	26_34	26	34	Synovial cell hyperplasia
2018DiamondCNO-254_E2	8_50	8	50	Synovial stroma
2018DiamondCNO-254_E2	24_56	24	56	Unknown
2018DiamondCNO-254_E2	36_50	36	50	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	35_25	35	25	Infiltrate
2018DiamondCNO-254_E2	33_47	33	47	Synovial stroma
2018DiamondCNO-254_E2	46_50	46	50	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	29_33	29	33	Synovial stroma
2018DiamondCNO-254_E2	13_35	13	35	Unknown
2018DiamondCNO-254_E2	50_32	50	32	Synovial stroma
2018DiamondCNO-254_E2	32_24	32	24	Infiltrate
2018DiamondCNO-254_E2	30_46	30	46	Synovial stroma
2018DiamondCNO-254_E2	32_30	32	30	Synovial stroma
2018DiamondCNO-254_E2	42_24	42	24	Synovial stroma
2018DiamondCNO-254_E2	32_46	32	46	Synovial stroma
2018DiamondCNO-254_E2	26_40	26	40	Synovial stroma
2018DiamondCNO-254_E2	40_40	40	40	Synovial stroma
2018DiamondCNO-254_E2	21_29	21	29	Synovial cell hyperplasia
2018DiamondCNO-254_E2	24_30	24	30	Synovial cell hyperplasia
2018DiamondCNO-254_E2	26_38	26	38	Synovial cell hyperplasia
2018DiamondCNO-254_E2	46_42	46	42	Infiltrate
2018DiamondCNO-254_E2	29_43	29	43	Synovial stroma
2018DiamondCNO-254_E2	33_29	33	29	Synovial stroma
2018DiamondCNO-254_E2	22_54	22	54	Synovial stroma
2018DiamondCNO-254_E2	23_39	23	39	Infiltrate
2018DiamondCNO-254_E2	45_29	45	29	Synovial stroma
2018DiamondCNO-254_E2	31_39	31	39	Synovial cell hyperplasia
2018DiamondCNO-254_E2	11_23	11	23	Synovial stroma
2018DiamondCNO-254_E2	18_54	18	54	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	34_40	34	40	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	15_19	15	19	Synovial stroma
2018DiamondCNO-254_E2	23_47	23	47	Synovial stroma
2018DiamondCNO-254_E2	10_20	10	20	Unknown
2018DiamondCNO-254_E2	45_49	45	49	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	30_56	30	56	Unknown
2018DiamondCNO-254_E2	29_35	29	35	Synovial cell hyperplasia
2018DiamondCNO-254_E2	53_29	53	29	Unknown
2018DiamondCNO-254_E2	9_47	9	47	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	23_37	23	37	Synovial cell hyperplasia
2018DiamondCNO-254_E2	21_17	21	17	Synovial stroma
2018DiamondCNO-254_E2	43_37	43	37	Infiltrate
2018DiamondCNO-254_E2	32_44	32	44	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	36_38	36	38	Synovial stroma
2018DiamondCNO-254_E2	33_49	33	49	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	26_26	26	26	Synovial stroma
2018DiamondCNO-254_E2	21_57	21	57	Synovial stroma
2018DiamondCNO-254_E2	8_40	8	40	Unknown
2018DiamondCNO-254_E2	37_39	37	39	Infiltrate
2018DiamondCNO-254_E2	32_40	32	40	Synovial stroma
2018DiamondCNO-254_E2	32_42	32	42	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	43_51	43	51	Synovial stroma
2018DiamondCNO-254_E2	25_17	25	17	Unknown
2018DiamondCNO-254_E2	35_27	35	27	Synovial stroma
2018DiamondCNO-254_E2	29_55	29	55	Unknown
2018DiamondCNO-254_E2	26_18	26	18	Synovial stroma
2018DiamondCNO-254_E2	47_41	47	41	Infiltrate
2018DiamondCNO-254_E2	37_43	37	43	Synovial stroma
2018DiamondCNO-254_E2	22_30	22	30	Synovial cell hyperplasia
2018DiamondCNO-254_E2	11_33	11	33	Synovial cell hyperplasia
2018DiamondCNO-254_E2	23_41	23	41	Unknown
2018DiamondCNO-254_E2	13_27	13	27	Synovial stroma
2018DiamondCNO-254_E2	16_20	16	20	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	40_22	40	22	Unknown
2018DiamondCNO-254_E2	35_39	35	39	Synovial stroma
2018DiamondCNO-254_E2	43_27	43	27	Synovial stroma
2018DiamondCNO-254_E2	41_27	41	27	Synovial cell hyperplasia
2018DiamondCNO-254_E2	44_50	44	50	Synovial stroma
2018DiamondCNO-254_E2	9_53	9	53	Unknown
2018DiamondCNO-254_E2	51_27	51	27	Unknown
2018DiamondCNO-254_E2	29_41	29	41	Synovial cell hyperplasia
2018DiamondCNO-254_E2	47_37	47	37	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	13_51	13	51	Synovial stroma
2018DiamondCNO-254_E2	26_28	26	28	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	23_19	23	19	Synovial stroma
2018DiamondCNO-254_E2	19_49	19	49	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	24_50	24	50	Unknown
2018DiamondCNO-254_E2	15_45	15	45	Synovial stroma
2018DiamondCNO-254_E2	30_36	30	36	Synovial cell hyperplasia
2018DiamondCNO-254_E2	47_35	47	35	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	9_37	9	37	Synovial stroma
2018DiamondCNO-254_E2	49_47	49	47	Unknown
2018DiamondCNO-254_E2	51_29	51	29	Synovial cell hyperplasia
2018DiamondCNO-254_E2	47_27	47	27	Synovial stroma
2018DiamondCNO-254_E2	51_25	51	25	Unknown
2018DiamondCNO-254_E2	31_35	31	35	Synovial cell hyperplasia
2018DiamondCNO-254_E2	12_28	12	28	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	21_35	21	35	Synovial cell hyperplasia
2018DiamondCNO-254_E2	16_46	16	46	Infiltrate
2018DiamondCNO-254_E2	26_32	26	32	Synovial cell hyperplasia
2018DiamondCNO-254_E2	32_48	32	48	Synovial stroma
2018DiamondCNO-254_E2	43_25	43	25	Infiltrate;Synovial stroma
2018DiamondCNO-254_E2	38_48	38	48	Synovial stroma
2018DiamondCNO-254_E2	14_22	14	22	Synovial stroma
2018DiamondCNO-254_E2	37_31	37	31	Synovial cell hyperplasia
2018DiamondCNO-254_E2	18_20	18	20	Synovial stroma
2018DiamondCNO-254_E2	22_58	22	58	Synovial stroma
2018DiamondCNO-254_E2	8_52	8	52	Unknown
2018DiamondCNO-254_E2	41_37	41	37	Unknown
2018DiamondCNO-254_E2	22_32	22	32	Synovial cell hyperplasia
2018DiamondCNO-254_E2	9_29	9	29	Unknown
2018DiamondCNO-254_E2	29_25	29	25	Synovial stroma
