"Inf"
"X1_10_44","Inf1"
"X1_10_46","Inf1"
"X1_11_43","Inf1"
"X1_11_45","Inf1"
"X1_11_47","Inf1"
"X1_13_49","Inf1"
"X1_14_50","Inf1"
"X1_15_51","Inf1"
"X1_15_53","Inf1"
"X1_16_50","Inf1"
"X1_16_52","Inf1"
"X2_10_44","Inf1"
"X2_10_46","Inf1"
"X2_10_48","Inf1"
"X2_11_45","Inf1"
"X2_11_49","Inf1"
"X2_12_46","Inf1"
"X2_12_50","Inf1"
"X2_13_47","Inf1"
"X2_13_49","Inf1"
"X2_13_51","Inf1"
"X2_15_49","Inf1"
"X2_15_51","Inf1"
"X2_16_48","Inf1"
"X2_16_50","Inf1"
"X2_16_52","Inf1"
"X2_17_49","Inf1"
"X2_17_51","Inf1"
"X2_8_42","Inf1"
"X2_9_39","Inf1"
"X2_9_41","Inf1"
"X2_9_43","Inf1"
"X3_10_44","Inf1"
"X3_10_46","Inf1"
"X3_10_50","Inf1"
"X3_11_43","Inf1"
"X3_11_47","Inf1"
"X3_11_49","Inf1"
"X3_11_51","Inf1"
"X3_12_46","Inf1"
"X3_12_48","Inf1"
"X3_12_50","Inf1"
"X3_13_47","Inf1"
"X3_13_49","Inf1"
"X3_13_51","Inf1"
"X3_14_48","Inf1"
"X3_14_50","Inf1"
"X3_14_52","Inf1"
"X3_15_51","Inf1"
"X3_16_50","Inf1"
"X3_16_52","Inf1"
"X3_17_49","Inf1"
"X3_17_51","Inf1"
"X3_18_48","Inf1"
"X3_18_50","Inf1"
"X3_18_52","Inf1"
"X3_19_51","Inf1"
"X3_9_43","Inf1"
"X1_35_11","Inf2"
"X1_37_11","Inf2"
"X1_38_12","Inf2"
"X1_40_12","Inf2"
"X1_40_14","Inf2"
"X1_41_15","Inf2"
"X1_41_17","Inf2"
"X1_42_16","Inf2"
"X1_42_18","Inf2"
"X1_42_20","Inf2"
"X1_45_19","Inf2"
"X1_45_21","Inf2"
"X1_45_23","Inf2"
"X1_46_20","Inf2"
"X1_46_24","Inf2"
"X1_47_21","Inf2"
"X1_47_23","Inf2"
"X1_47_25","Inf2"
"X1_48_22","Inf2"
"X1_48_24","Inf2"
"X1_48_26","Inf2"
"X2_38_12","Inf2"
"X2_39_13","Inf2"
"X2_41_15","Inf2"
"X2_42_16","Inf2"
"X2_44_18","Inf2"
"X2_44_20","Inf2"
"X2_45_19","Inf2"
"X2_45_21","Inf2"
"X2_46_20","Inf2"
"X2_46_22","Inf2"
"X2_47_21","Inf2"
"X2_47_23","Inf2"
"X3_33_9","Inf2"
"X3_34_10","Inf2"
"X3_35_11","Inf2"
"X3_35_9","Inf2"
"X3_36_12","Inf2"
"X3_37_11","Inf2"
"X3_37_13","Inf2"
"X3_38_12","Inf2"
"X3_38_14","Inf2"
"X3_39_13","Inf2"
"X3_39_15","Inf2"
"X3_40_16","Inf2"
"X3_41_15","Inf2"
"X3_41_17","Inf2"
"X3_42_16","Inf2"
"X3_42_18","Inf2"
"X3_43_17","Inf2"
"X3_43_19","Inf2"
"X1_35_43","Inf3"
"X1_36_42","Inf3"
"X1_37_43","Inf3"
"X1_39_41","Inf3"
"X1_39_43","Inf3"
"X2_33_39","Inf3"
"X2_34_40","Inf3"
"X2_35_41","Inf3"
"X2_36_42","Inf3"
"X2_37_43","Inf3"
"X3_29_41","Inf3"
"X3_30_40","Inf3"
"X3_32_40","Inf3"
"X3_33_37","Inf3"
"X3_34_38","Inf3"
"X3_34_40","Inf3"
"X3_35_39","Inf3"
"X3_36_40","Inf3"
"X3_37_33","Inf3"
"X3_37_35","Inf3"
"X3_37_39","Inf3"
"X3_38_40","Inf3"
"X1_42_50","Inf4"
"X1_42_52","Inf4"
"X1_43_51","Inf4"
"X1_44_50","Inf4"
"X1_44_52","Inf4"
"X1_45_49","Inf4"
"X1_46_50","Inf4"
"X1_47_51","Inf4"
"X1_47_53","Inf4"
"X1_48_52","Inf4"
"X1_49_51","Inf4"
"X1_49_53","Inf4"
"X1_50_50","Inf4"
"X1_50_52","Inf4"
"X1_51_51","Inf4"
"X1_51_53","Inf4"
"X1_52_52","Inf4"
"X1_53_51","Inf4"
"X2_39_51","Inf4"
"X2_40_50","Inf4"
"X2_40_52","Inf4"
"X2_41_49","Inf4"
"X2_41_51","Inf4"
"X2_41_53","Inf4"
"X2_42_50","Inf4"
"X2_43_51","Inf4"
"X2_43_53","Inf4"
"X2_45_51","Inf4"
"X2_45_53","Inf4"
"X2_47_53","Inf4"
"X2_48_52","Inf4"
"X2_49_53","Inf4"
"X3_39_45","Inf4"
"X3_40_46","Inf4"
"X3_40_50","Inf4"
"X3_41_47","Inf4"
"X3_42_44","Inf4"
"X3_42_46","Inf4"
"X3_42_48","Inf4"
"X3_43_45","Inf4"
"X3_43_47","Inf4"
"X3_43_49","Inf4"
"X3_44_46","Inf4"
"X3_44_48","Inf4"
"X3_46_46","Inf4"
"X3_46_48","Inf4"
"X3_47_47","Inf4"
"X3_48_46","Inf4"
"X3_48_48","Inf4"
"X3_49_47","Inf4"
"X1_38_52","Inf5"
"X2_36_50","Inf5"
"X2_36_51","Inf5"
"X2_35_51","Inf5"
"X3_36_48","Inf5"
"X3_37_47","Inf5"
