infiltrate
X2_27_39,Inf1
X2_30_38,Inf1
X2_31_39,Inf1
X2_31_41,Inf1
X2_32_38,Inf1
X2_32_46,Inf2
X2_32_48,Inf2
X2_33_33,Inf1
X2_33_41,Inf1
X2_33_45,Inf2
X2_33_47,Inf2
X2_33_49,Inf2
X2_34_46,Inf2
X2_34_48,Inf2
X2_35_45,Inf2
X2_35_47,Inf2
X2_36_42,Inf3
X2_36_44,Inf3
X2_36_52,Inf4
X2_37_41,Inf3
X2_37_43,Inf3
X2_37_45,Inf3
X2_37_51,Inf4
X2_37_53,Inf4
X2_38_40,Inf3
X2_38_42,Inf3
X2_38_44,Inf3
X2_38_46,Inf3
X2_38_48,Inf4
X2_38_54,Inf4
X2_39_39,Inf3
X2_39_41,Inf3
X2_39_43,Inf3
X2_39_55,Inf4
X2_40_36,Inf5
X2_40_38,Inf5
X2_40_40,Inf3
X2_40_42,Inf3
X2_40_54,Inf4
X2_41_35,Inf5
X2_41_37,Inf5
X2_41_39,Inf5
X2_41_43,Inf3
X2_42_38,Inf5
X2_42_40,Inf5
X2_43_37,Inf5
X2_43_39,Inf5
X2_44_38,Inf5
X2_45_39,Inf5
X2_45_55,Inf6
X2_46_56,Inf6
X2_51_53,Inf7
X2_52_50,Inf7
X2_52_52,Inf7
X2_52_54,Inf7
X2_53_51,Inf7
X2_53_53,Inf7
X2_54_54,Inf7
