V1	V2	V3
X1_10_44	-11.8964832750345	-0.819786655242592	12.4973526040768
X1_10_46	-10.9262616413832	0.23580899933621	13.7700126265967
X1_11_43	-3.7428125114296	9.79019987479385	9.10566685532944
X1_11_45	-14.4005164593634	-1.94010867944594	4.67544567582577
X1_11_47	-7.99458543491143	4.46215322294568	13.6974225591185
X1_13_49	-14.7205315284687	-2.63768209856513	7.25885966170972
X1_14_50	-11.6182913958938	1.50967976376197	14.4299032257474
X1_15_51	-9.00289160501164	5.4555844124583	13.6603169018442
X1_15_53	-17.4947676834607	-2.64751415908577	9.01435578871831
X1_16_50	-16.7525448304455	0.326663337211587	6.27769700309496
X1_16_52	-17.5757131668261	1.37594324502253	8.52214697023829
X1_35_11	6.99042636136083	-17.7757401549962	8.4306100434386
X1_35_43	-7.79055507102934	3.96192485737758	16.2536934659801
X1_36_42	-10.1838412255665	5.23395398246964	13.5070219822149
X1_37_11	7.51632251730244	-17.5236793892363	6.31247479890082
X1_37_43	-8.11330752873689	9.64054170383807	12.3123927391873
X1_38_12	6.81001105055067	-16.4162609769717	8.04694313096323
X1_38_52	-2.67963743255942	8.44652439625403	18.870934528141
X1_39_41	-18.9946392869599	5.39957685278716	6.13360366290798
X1_39_43	-18.5744449474956	4.93958326262256	6.99567602925036
X1_40_12	-11.1074044565751	-0.220135528246488	15.031828612842
X1_40_14	-14.3652032190525	-8.26738429702072	8.05140784172417
X1_41_15	-14.5754765602519	-8.08244307491506	8.037631892115
X1_41_17	8.10792614380278	-16.8800255451225	8.03614563097586
X1_42_16	-7.88650765945345	-2.89008813706899	16.6486401725606
X1_42_18	8.05282227961483	-16.9405012586453	8.10757111097975
X1_42_20	2.00237051648399	-7.002391205684	-15.4511355418799
X1_42_50	-6.77041562231584	10.8100675958621	18.7366520035691
X1_42_52	-7.02256701891576	8.57389366425459	12.4635695689664
X1_43_51	-3.427675305853	-1.38676790717	14.4470186802129
X1_44_50	-15.311335365602	1.55945139335582	10.1977127486691
X1_44_52	-14.9503171432564	3.77268232920475	8.50751012787395
X1_45_19	3.51623470083676	-17.6517660964201	8.15968094318579
X1_45_21	3.50892686612532	-17.4745691658867	7.44684485933554
X1_45_23	7.34948123757011	-17.660047379196	6.27644815001502
X1_45_49	-12.777591578317	5.05172372358268	9.07621343997164
X1_46_20	-3.29531475854428	-5.07823198269674	12.1344361444724
X1_46_24	-16.2967312289777	-6.17512988693239	9.50672985590276
X1_46_50	-8.41476849249737	9.71419668259272	17.4027307356227
