Inf
X1_5_15,Inf1
X1_5_16,Inf1
X2_8_23,Inf1
X2_9_24,Inf1
X2_8_24,Inf1
X3_28_14,Inf1
X3_29_14,Inf1
X3_28_15,Inf1
X3_29_15,Inf1
X4_27_14,Inf1
X4_28_15,Inf1
X4_27_15,Inf1
X1_5_19,Inf2
X2_11_26,Inf2
X2_10_26,Inf2
X3_28_11,Inf2
X4_26_11,Inf2
X4_26_12,Inf2
X1_11_24,Inf3
X1_12_24,Inf3
X1_12_25,Inf3
X2_20_25,Inf3
X2_19_26,Inf3
X3_21_6,Inf3
X3_20_6,Inf3
X4_17_7,Inf3
X4_18_7,Inf3
X4_17_8,Inf3
X4_18_8,Inf3
X1_23_21,Inf4
X1_22_22,Inf4
X1_23_22,Inf4
X1_22_23,Inf4
X2_26_18,Inf4
X2_26_19,Inf4
X3_11_9,Inf4
X4_7_15,Inf4
X4_7_16,Inf4
X1_25_14,Inf5
X1_26_15,Inf5
X2_22_10,Inf5
X3_8_17,Inf5
X4_8_22,Inf5
