V1	V2	V3
X1_35_51	19.0434519758555	2.05295312445294	-5.17784792572435
X1_48_46	4.83869785678356	3.90032733254074	-26.3826431783886
X1_24_48	19.7510249716134	7.84241063981332	-5.09126988013955
X1_48_50	7.54954812560932	-6.15710892270046	-19.8081499993876
X1_19_29	17.3367859774865	4.77135251054847	-10.5368328559002
X1_36_32	7.92438313960354	-2.85383776372075	-19.7456247958552
X1_19_41	23.4479125537161	4.87274139942271	-0.306579950306646
X1_47_51	7.72362261550852	9.74924926680456	-28.2199133512893
X1_47_47	11.3494594401256	-7.21168283075793	-8.60477892381347
X1_36_52	21.233150264988	-0.183169173454861	-2.56129993907092
X1_16_30	2.20195985906491	12.743979987554	-19.1775855947646
X1_23_35	7.43003635288597	9.80402058174584	-28.039828773977
X1_30_36	12.6724420023012	-5.37578951768265	-22.5272850003999
X1_18_40	26.4277908175777	-8.75826263401606	3.12172328484029
X1_46_56	7.88079553185915	-3.17532086204197	-19.9926248733275
X1_35_39	7.6644357965339	-11.6906206440584	-21.1288865430586
X1_45_41	16.4262188344519	3.90268803953133	-9.27918978093235
X1_25_37	4.69614422502633	-20.4163728396625	-13.2615340162076
X1_30_54	4.01659071034571	14.2097770464997	-29.8476177336835
X1_26_42	17.9123912159481	5.93252523979736	-9.49424825983328
X1_29_39	11.4898488488452	6.3606025971082	-12.9459368168235
X1_40_52	8.782752118351	-19.9499742825632	-6.78317586668389
X1_39_53	9.02541918893067	-19.4278374590321	-8.17928614319453
X1_19_43	20.4420566094516	6.51733982583277	-3.20699546424563
X1_23_31	19.4144133512641	7.10412366548303	-8.6922584371597
X1_49_53	6.4413176509615	6.31670137905241	-26.807220690324
X1_19_45	20.6716842862131	6.54604210644443	-4.33103706774086
X1_35_47	26.2648291516394	-8.60002558824936	3.77677961376684
X1_39_45	11.8653655436777	-19.0302839973269	-4.72160705254401
X1_23_41	21.2254862079355	0.572386152650516	-5.42716897259483
X1_29_31	12.1702399942245	6.84008494992746	-14.2811940871949
X1_18_32	7.55169340157222	6.13721023082438	-25.2251019231193
X1_43_57	2.19981266660649	11.2387525880901	-24.7141241597148
X1_47_55	7.55981756111468	-4.1244891118995	-16.6198718846065
X1_20_46	20.5270266796471	6.50325806368122	-5.02948131981496
X1_35_49	27.1499578634648	-3.32802061816458	2.81251400421037
X1_35_31	8.74808862611532	13.7452891425748	-27.3170018962088
X1_31_49	6.95425808539409	-14.2145051474969	-19.1099194076446
X1_24_36	9.68514081519131	13.3170282187689	-25.3248245232424
X1_17_35	7.93948817193429	-10.5229539381852	-21.774145058547
X1_37_33	11.4008059387475	-8.34579786296822	-9.06947788300124
X1_25_29	20.8479736022821	6.75615225966503	-3.40159064170867
X1_16_42	21.8153338696315	-13.6330337014461	7.08449404273861
X1_34_50	12.9340324795888	-19.2908133667247	-10.1595702298889
X1_27_37	4.78067465234301	-5.19672127376507	-18.7653122500943
X1_34_52	11.3224146124001	-18.6667762130607	-11.7936801666545
X1_30_30	2.75761788415997	13.9038895300233	-23.880021791644
X1_49_41	4.52309495954607	0.368127190900621	-12.4643751642479
X1_19_31	7.15236672394229	11.3235982870175	-28.0150684827317
X1_40_50	10.3099618839129	-19.6056796462047	-5.15148396829477
X1_23_49	18.3453814212573	6.98664154168772	-6.10138685212924
X1_44_54	6.651953753771	-12.3914962819344	-20.9077292149007
X1_47_41	4.6253244436666	-16.5273831572098	-15.3180525258339
X1_37_47	14.4690779213182	-18.6168937309723	-2.53707026107116
X1_31_55	-0.175720221555672	-9.48854229668343	-30.513954058632
