image	x_y	x	y	value
2018DiamondCNO-254_D1	36_54	36	54	Synovial stroma
2018DiamondCNO-254_D1	26_30	26	30	Synovial cell hyperplasia
2018DiamondCNO-254_D1	14_28	14	28	Unknown
2018DiamondCNO-254_D1	31_21	31	21	Synovial stroma
2018DiamondCNO-254_D1	44_36	44	36	Synovial stroma
2018DiamondCNO-254_D1	36_50	36	50	Synovial stroma
2018DiamondCNO-254_D1	49_53	49	53	Unknown
2018DiamondCNO-254_D1	7_41	7	41	Synovial stroma
2018DiamondCNO-254_D1	26_42	26	42	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	37_39	37	39	Synovial stroma
2018DiamondCNO-254_D1	40_48	40	48	Synovial stroma
2018DiamondCNO-254_D1	32_40	32	40	Synovial cell hyperplasia
2018DiamondCNO-254_D1	52_40	52	40	Synovial stroma
2018DiamondCNO-254_D1	55_37	55	37	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	22_38	22	38	Synovial stroma
2018DiamondCNO-254_D1	21_27	21	27	Unknown
2018DiamondCNO-254_D1	57_45	57	45	Infiltrate
2018DiamondCNO-254_D1	43_29	43	29	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	50_52	50	52	Unknown
2018DiamondCNO-254_D1	34_52	34	52	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	38_56	38	56	Synovial stroma
2018DiamondCNO-254_D1	38_24	38	24	Infiltrate
2018DiamondCNO-254_D1	47_45	47	45	Synovial stroma
2018DiamondCNO-254_D1	30_30	30	30	Synovial cell hyperplasia
2018DiamondCNO-254_D1	19_53	19	53	Unknown
2018DiamondCNO-254_D1	51_45	51	45	Synovial stroma
2018DiamondCNO-254_D1	20_34	20	34	Synovial stroma
2018DiamondCNO-254_D1	56_42	56	42	Infiltrate
2018DiamondCNO-254_D1	31_29	31	29	Synovial cell hyperplasia
2018DiamondCNO-254_D1	33_23	33	23	Synovial stroma
2018DiamondCNO-254_D1	8_50	8	50	Unknown
2018DiamondCNO-254_D1	28_56	28	56	Unknown
2018DiamondCNO-254_D1	24_54	24	54	Unknown
2018DiamondCNO-254_D1	22_30	22	30	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	23_39	23	39	Unknown
2018DiamondCNO-254_D1	32_48	32	48	Infiltrate
2018DiamondCNO-254_D1	14_40	14	40	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	11_47	11	47	Synovial stroma
2018DiamondCNO-254_D1	30_20	30	20	Synovial stroma
2018DiamondCNO-254_D1	29_37	29	37	Synovial stroma
2018DiamondCNO-254_D1	48_40	48	40	Synovial stroma
2018DiamondCNO-254_D1	32_22	32	22	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	37_47	37	47	Synovial stroma
2018DiamondCNO-254_D1	14_44	14	44	Synovial stroma
2018DiamondCNO-254_D1	27_43	27	43	Synovial stroma
2018DiamondCNO-254_D1	38_16	38	16	Synovial stroma
2018DiamondCNO-254_D1	44_54	44	54	Infiltrate
2018DiamondCNO-254_D1	20_36	20	36	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	44_28	44	28	Infiltrate
2018DiamondCNO-254_D1	27_49	27	49	Synovial stroma
2018DiamondCNO-254_D1	8_40	8	40	Synovial stroma
2018DiamondCNO-254_D1	18_26	18	26	Infiltrate
2018DiamondCNO-254_D1	18_32	18	32	Synovial stroma
2018DiamondCNO-254_D1	17_45	17	45	Synovial stroma
2018DiamondCNO-254_D1	21_43	21	43	Synovial stroma
2018DiamondCNO-254_D1	37_55	37	55	Synovial stroma
2018DiamondCNO-254_D1	29_23	29	23	Synovial cell hyperplasia
2018DiamondCNO-254_D1	30_26	30	26	Synovial stroma
2018DiamondCNO-254_D1	37_51	37	51	Synovial stroma
2018DiamondCNO-254_D1	15_31	15	31	Synovial stroma
2018DiamondCNO-254_D1	26_24	26	24	Synovial cell hyperplasia
2018DiamondCNO-254_D1	27_55	27	55	Unknown
2018DiamondCNO-254_D1	7_37	7	37	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	46_40	46	40	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	56_36	56	36	Unknown
2018DiamondCNO-254_D1	39_39	39	39	Synovial stroma
2018DiamondCNO-254_D1	34_32	34	32	Synovial cell hyperplasia
2018DiamondCNO-254_D1	31_41	31	41	Infiltrate
2018DiamondCNO-254_D1	45_39	45	39	Infiltrate
2018DiamondCNO-254_D1	13_37	13	37	Infiltrate
2018DiamondCNO-254_D1	43_19	43	19	Infiltrate;Unknown
2018DiamondCNO-254_D1	7_39	7	39	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	42_38	42	38	Synovial stroma
2018DiamondCNO-254_D1	27_25	27	25	Synovial cell hyperplasia
2018DiamondCNO-254_D1	50_40	50	40	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	46_44	46	44	Synovial stroma
2018DiamondCNO-254_D1	19_29	19	29	Synovial cell hyperplasia
2018DiamondCNO-254_D1	8_44	8	44	Synovial stroma
2018DiamondCNO-254_D1	25_29	25	29	Synovial cell hyperplasia
2018DiamondCNO-254_D1	41_57	41	57	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	25_35	25	35	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	21_51	21	51	Synovial stroma
2018DiamondCNO-254_D1	58_38	58	38	Unknown
2018DiamondCNO-254_D1	8_34	8	34	Synovial stroma
2018DiamondCNO-254_D1	44_20	44	20	Unknown
2018DiamondCNO-254_D1	43_33	43	33	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	11_29	11	29	Infiltrate
2018DiamondCNO-254_D1	50_36	50	36	Synovial stroma
2018DiamondCNO-254_D1	13_39	13	39	Synovial stroma
2018DiamondCNO-254_D1	25_39	25	39	Unknown
2018DiamondCNO-254_D1	22_42	22	42	Synovial stroma
2018DiamondCNO-254_D1	39_49	39	49	Synovial stroma
2018DiamondCNO-254_D1	22_26	22	26	Synovial cell hyperplasia
2018DiamondCNO-254_D1	32_32	32	32	Synovial cell hyperplasia
2018DiamondCNO-254_D1	18_42	18	42	Synovial stroma
2018DiamondCNO-254_D1	41_33	41	33	Synovial stroma
2018DiamondCNO-254_D1	44_30	44	30	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	28_46	28	46	Synovial stroma
2018DiamondCNO-254_D1	37_23	37	23	Infiltrate
2018DiamondCNO-254_D1	27_53	27	53	Infiltrate
2018DiamondCNO-254_D1	40_18	40	18	Synovial stroma
2018DiamondCNO-254_D1	49_35	49	35	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	39_31	39	31	Synovial stroma
2018DiamondCNO-254_D1	12_40	12	40	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	48_30	48	30	Infiltrate
2018DiamondCNO-254_D1	27_23	27	23	Synovial cell hyperplasia
2018DiamondCNO-254_D1	40_40	40	40	Synovial stroma
2018DiamondCNO-254_D1	31_23	31	23	Synovial cell hyperplasia
2018DiamondCNO-254_D1	15_35	15	35	Infiltrate
2018DiamondCNO-254_D1	16_28	16	28	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	44_34	44	34	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	23_37	23	37	Synovial stroma
2018DiamondCNO-254_D1	51_39	51	39	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	15_43	15	43	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	44_46	44	46	Infiltrate
2018DiamondCNO-254_D1	54_44	54	44	Infiltrate;Unknown
2018DiamondCNO-254_D1	50_42	50	42	Synovial stroma
2018DiamondCNO-254_D1	19_25	19	25	Synovial stroma
2018DiamondCNO-254_D1	56_40	56	40	Infiltrate
2018DiamondCNO-254_D1	11_51	11	51	Unknown
2018DiamondCNO-254_D1	35_41	35	41	Synovial stroma
2018DiamondCNO-254_D1	30_38	30	38	Synovial cell hyperplasia
2018DiamondCNO-254_D1	55_45	55	45	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	20_26	20	26	Synovial cell hyperplasia
2018DiamondCNO-254_D1	9_45	9	45	Synovial stroma
2018DiamondCNO-254_D1	39_47	39	47	Synovial stroma
2018DiamondCNO-254_D1	42_44	42	44	Unknown
2018DiamondCNO-254_D1	26_36	26	36	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	25_53	25	53	Synovial stroma
2018DiamondCNO-254_D1	29_19	29	19	Unknown
2018DiamondCNO-254_D1	42_58	42	58	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	50_48	50	48	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	26_34	26	34	Synovial stroma
2018DiamondCNO-254_D1	34_42	34	42	Synovial stroma
2018DiamondCNO-254_D1	27_41	27	41	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	47_25	47	25	Unknown
2018DiamondCNO-254_D1	32_52	32	52	Synovial stroma
2018DiamondCNO-254_D1	19_31	19	31	Synovial stroma
2018DiamondCNO-254_D1	5_37	5	37	Unknown
2018DiamondCNO-254_D1	49_33	49	33	Unknown
2018DiamondCNO-254_D1	9_43	9	43	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	24_32	24	32	Synovial stroma
2018DiamondCNO-254_D1	37_45	37	45	Synovial stroma
2018DiamondCNO-254_D1	24_40	24	40	Synovial stroma
2018DiamondCNO-254_D1	57_41	57	41	Infiltrate
2018DiamondCNO-254_D1	47_47	47	47	Synovial stroma
2018DiamondCNO-254_D1	24_46	24	46	Infiltrate
2018DiamondCNO-254_D1	40_54	40	54	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	44_40	44	40	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	6_40	6	40	Unknown
2018DiamondCNO-254_D1	45_41	45	41	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	32_16	32	16	Unknown
2018DiamondCNO-254_D1	36_44	36	44	Synovial stroma
2018DiamondCNO-254_D1	22_50	22	50	Synovial stroma
2018DiamondCNO-254_D1	23_31	23	31	Synovial stroma
2018DiamondCNO-254_D1	21_23	21	23	Synovial cell hyperplasia
2018DiamondCNO-254_D1	38_44	38	44	Synovial stroma
2018DiamondCNO-254_D1	15_29	15	29	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	21_49	21	49	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	43_43	43	43	Unknown
2018DiamondCNO-254_D1	49_45	49	45	Synovial stroma
2018DiamondCNO-254_D1	53_41	53	41	Synovial stroma
2018DiamondCNO-254_D1	19_51	19	51	Synovial stroma
2018DiamondCNO-254_D1	33_37	33	37	Synovial cell hyperplasia
2018DiamondCNO-254_D1	30_42	30	42	Synovial stroma
2018DiamondCNO-254_D1	16_42	16	42	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	27_47	27	47	Synovial stroma
2018DiamondCNO-254_D1	9_33	9	33	Synovial stroma
2018DiamondCNO-254_D1	23_33	23	33	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	29_49	29	49	Synovial stroma
2018DiamondCNO-254_D1	21_37	21	37	Synovial stroma
2018DiamondCNO-254_D1	24_38	24	38	Synovial stroma
2018DiamondCNO-254_D1	39_19	39	19	Synovial stroma
2018DiamondCNO-254_D1	27_31	27	31	Synovial cell hyperplasia
2018DiamondCNO-254_D1	28_22	28	22	Synovial stroma
2018DiamondCNO-254_D1	19_33	19	33	Synovial stroma
2018DiamondCNO-254_D1	28_54	28	54	Synovial stroma
2018DiamondCNO-254_D1	43_53	43	53	Infiltrate
2018DiamondCNO-254_D1	40_28	40	28	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	12_34	12	34	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	20_28	20	28	Synovial cell hyperplasia
2018DiamondCNO-254_D1	39_21	39	21	Synovial stroma
2018DiamondCNO-254_D1	48_42	48	42	Synovial stroma
2018DiamondCNO-254_D1	46_26	46	26	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	35_19	35	19	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	40_32	40	32	Synovial stroma
2018DiamondCNO-254_D1	33_49	33	49	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	13_33	13	33	Synovial stroma
2018DiamondCNO-254_D1	25_31	25	31	Synovial stroma
2018DiamondCNO-254_D1	23_45	23	45	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	17_35	17	35	Synovial stroma
2018DiamondCNO-254_D1	22_32	22	32	Infiltrate
2018DiamondCNO-254_D1	57_43	57	43	Infiltrate
2018DiamondCNO-254_D1	46_38	46	38	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	50_50	50	50	Unknown
2018DiamondCNO-254_D1	14_48	14	48	Synovial stroma
2018DiamondCNO-254_D1	26_48	26	48	Synovial stroma
2018DiamondCNO-254_D1	42_34	42	34	Synovial stroma
2018DiamondCNO-254_D1	8_30	8	30	Unknown
2018DiamondCNO-254_D1	15_47	15	47	Synovial stroma
2018DiamondCNO-254_D1	50_44	50	44	Synovial stroma
2018DiamondCNO-254_D1	12_32	12	32	Synovial stroma
2018DiamondCNO-254_D1	29_29	29	29	Synovial cell hyperplasia
2018DiamondCNO-254_D1	47_41	47	41	Synovial stroma
2018DiamondCNO-254_D1	41_39	41	39	Synovial stroma
2018DiamondCNO-254_D1	18_30	18	30	Synovial stroma
2018DiamondCNO-254_D1	6_36	6	36	Synovial stroma
2018DiamondCNO-254_D1	10_40	10	40	Synovial stroma
2018DiamondCNO-254_D1	47_37	47	37	Synovial stroma
2018DiamondCNO-254_D1	41_47	41	47	Synovial stroma
2018DiamondCNO-254_D1	42_18	42	18	Unknown
2018DiamondCNO-254_D1	21_45	21	45	Synovial stroma
2018DiamondCNO-254_D1	10_34	10	34	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	12_50	12	50	Synovial stroma
2018DiamondCNO-254_D1	48_38	48	38	Synovial stroma
2018DiamondCNO-254_D1	17_25	17	25	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	43_25	43	25	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	15_49	15	49	Synovial stroma
2018DiamondCNO-254_D1	13_49	13	49	Synovial stroma
2018DiamondCNO-254_D1	16_32	16	32	Unknown
2018DiamondCNO-254_D1	23_51	23	51	Synovial stroma
2018DiamondCNO-254_D1	26_50	26	50	Synovial stroma
2018DiamondCNO-254_D1	21_47	21	47	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	9_41	9	41	Synovial stroma
2018DiamondCNO-254_D1	39_17	39	17	Synovial stroma
2018DiamondCNO-254_D1	44_44	44	44	Unknown
2018DiamondCNO-254_D1	36_16	36	16	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	14_36	14	36	Infiltrate
2018DiamondCNO-254_D1	33_31	33	31	Synovial stroma
2018DiamondCNO-254_D1	55_47	55	47	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	23_41	23	41	Unknown
2018DiamondCNO-254_D1	22_36	22	36	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	14_34	14	34	Synovial stroma
2018DiamondCNO-254_D1	32_38	32	38	Synovial cell hyperplasia
2018DiamondCNO-254_D1	34_24	34	24	Synovial stroma
2018DiamondCNO-254_D1	8_38	8	38	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	40_16	40	16	Unknown
2018DiamondCNO-254_D1	14_50	14	50	Synovial stroma
2018DiamondCNO-254_D1	35_53	35	53	Unknown
2018DiamondCNO-254_D1	31_39	31	39	Synovial cell hyperplasia
2018DiamondCNO-254_D1	35_21	35	21	Synovial stroma
2018DiamondCNO-254_D1	51_43	51	43	Synovial stroma
2018DiamondCNO-254_D1	11_41	11	41	Infiltrate
2018DiamondCNO-254_D1	26_54	26	54	Unknown
2018DiamondCNO-254_D1	39_53	39	53	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	22_28	22	28	Synovial cell hyperplasia
2018DiamondCNO-254_D1	10_30	10	30	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	18_36	18	36	Synovial stroma
2018DiamondCNO-254_D1	30_36	30	36	Synovial cell hyperplasia
2018DiamondCNO-254_D1	11_37	11	37	Infiltrate
2018DiamondCNO-254_D1	41_21	41	21	Synovial stroma
2018DiamondCNO-254_D1	45_51	45	51	Synovial stroma
2018DiamondCNO-254_D1	16_34	16	34	Synovial stroma
2018DiamondCNO-254_D1	32_30	32	30	Synovial cell hyperplasia
2018DiamondCNO-254_D1	25_51	25	51	Synovial stroma
2018DiamondCNO-254_D1	48_28	48	28	Unknown
2018DiamondCNO-254_D1	28_34	28	34	Synovial cell hyperplasia
2018DiamondCNO-254_D1	48_52	48	52	Unknown
2018DiamondCNO-254_D1	20_50	20	50	Synovial stroma
2018DiamondCNO-254_D1	26_28	26	28	Synovial cell hyperplasia
2018DiamondCNO-254_D1	39_45	39	45	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	14_42	14	42	Synovial stroma
2018DiamondCNO-254_D1	28_38	28	38	Synovial stroma
2018DiamondCNO-254_D1	36_32	36	32	Synovial stroma
2018DiamondCNO-254_D1	49_31	49	31	Infiltrate
2018DiamondCNO-254_D1	16_44	16	44	Synovial stroma
2018DiamondCNO-254_D1	12_44	12	44	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	48_34	48	34	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	32_54	32	54	Synovial stroma
2018DiamondCNO-254_D1	22_52	22	52	Unknown
2018DiamondCNO-254_D1	56_46	56	46	Synovial stroma
2018DiamondCNO-254_D1	46_32	46	32	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	48_48	48	48	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	28_36	28	36	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	32_56	32	56	Unknown
2018DiamondCNO-254_D1	34_26	34	26	Synovial stroma
2018DiamondCNO-254_D1	53_35	53	35	Unknown
2018DiamondCNO-254_D1	54_42	54	42	Infiltrate
2018DiamondCNO-254_D1	29_51	29	51	Synovial stroma
2018DiamondCNO-254_D1	23_23	23	23	Synovial cell hyperplasia
2018DiamondCNO-254_D1	41_43	41	43	Unknown
2018DiamondCNO-254_D1	30_44	30	44	Synovial stroma
2018DiamondCNO-254_D1	47_29	47	29	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	39_41	39	41	Synovial stroma
2018DiamondCNO-254_D1	15_33	15	33	Unknown
2018DiamondCNO-254_D1	32_20	32	20	Synovial stroma
2018DiamondCNO-254_D1	23_25	23	25	Synovial cell hyperplasia
2018DiamondCNO-254_D1	32_36	32	36	Synovial cell hyperplasia
2018DiamondCNO-254_D1	55_43	55	43	Synovial stroma
2018DiamondCNO-254_D1	46_48	46	48	Synovial stroma
2018DiamondCNO-254_D1	37_53	37	53	Synovial stroma
2018DiamondCNO-254_D1	35_15	35	15	Unknown
2018DiamondCNO-254_D1	42_56	42	56	Infiltrate
2018DiamondCNO-254_D1	23_47	23	47	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	12_52	12	52	Unknown
2018DiamondCNO-254_D1	29_31	29	31	Synovial cell hyperplasia
2018DiamondCNO-254_D1	26_52	26	52	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	28_50	28	50	Synovial stroma
2018DiamondCNO-254_D1	52_38	52	38	Synovial stroma
2018DiamondCNO-254_D1	42_36	42	36	Unknown
2018DiamondCNO-254_D1	42_30	42	30	Synovial stroma
2018DiamondCNO-254_D1	36_30	36	30	Infiltrate
2018DiamondCNO-254_D1	39_35	39	35	Synovial stroma
2018DiamondCNO-254_D1	35_57	35	57	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	26_38	26	38	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	41_41	41	41	Synovial stroma
2018DiamondCNO-254_D1	17_37	17	37	Synovial stroma
2018DiamondCNO-254_D1	47_51	47	51	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	36_18	36	18	Infiltrate
2018DiamondCNO-254_D1	29_47	29	47	Synovial stroma
2018DiamondCNO-254_D1	25_33	25	33	Synovial stroma
2018DiamondCNO-254_D1	11_43	11	43	Synovial stroma
2018DiamondCNO-254_D1	6_38	6	38	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	39_37	39	37	Synovial stroma
2018DiamondCNO-254_D1	22_54	22	54	Unknown
2018DiamondCNO-254_D1	49_39	49	39	Synovial stroma
2018DiamondCNO-254_D1	18_28	18	28	Synovial stroma
2018DiamondCNO-254_D1	38_32	38	32	Unknown
2018DiamondCNO-254_D1	46_36	46	36	Synovial stroma
2018DiamondCNO-254_D1	24_22	24	22	Unknown
2018DiamondCNO-254_D1	36_40	36	40	Synovial stroma
2018DiamondCNO-254_D1	41_45	41	45	Unknown
2018DiamondCNO-254_D1	29_55	29	55	Unknown
2018DiamondCNO-254_D1	33_41	33	41	Synovial stroma
2018DiamondCNO-254_D1	48_36	48	36	Synovial stroma
2018DiamondCNO-254_D1	35_31	35	31	Synovial stroma
2018DiamondCNO-254_D1	10_50	10	50	Unknown
2018DiamondCNO-254_D1	16_38	16	38	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	44_24	44	24	Infiltrate
2018DiamondCNO-254_D1	13_31	13	31	Synovial stroma
2018DiamondCNO-254_D1	45_27	45	27	Infiltrate
2018DiamondCNO-254_D1	10_42	10	42	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	33_53	33	53	Infiltrate
2018DiamondCNO-254_D1	33_25	33	25	Synovial stroma
2018DiamondCNO-254_D1	17_39	17	39	Synovial stroma
2018DiamondCNO-254_D1	10_46	10	46	Synovial stroma
2018DiamondCNO-254_D1	38_34	38	34	Unknown
2018DiamondCNO-254_D1	17_41	17	41	Synovial stroma
2018DiamondCNO-254_D1	43_51	43	51	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	36_24	36	24	Synovial stroma
2018DiamondCNO-254_D1	20_42	20	42	Unknown
2018DiamondCNO-254_D1	44_48	44	48	Synovial stroma
2018DiamondCNO-254_D1	33_47	33	47	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	34_36	34	36	Synovial stroma
2018DiamondCNO-254_D1	30_32	30	32	Synovial cell hyperplasia
2018DiamondCNO-254_D1	35_17	35	17	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	12_48	12	48	Synovial stroma
2018DiamondCNO-254_D1	44_56	44	56	Synovial stroma
2018DiamondCNO-254_D1	18_44	18	44	Synovial stroma
2018DiamondCNO-254_D1	11_49	11	49	Synovial stroma
2018DiamondCNO-254_D1	13_45	13	45	Synovial stroma
2018DiamondCNO-254_D1	42_20	42	20	Synovial stroma
2018DiamondCNO-254_D1	37_15	37	15	Unknown
2018DiamondCNO-254_D1	41_35	41	35	Infiltrate;Synovial stroma
2018DiamondCNO-254_D1	8_36	8	36	Synovial stroma
2018DiamondCNO-254_D1	7_35	7	35	Synovial stroma
2018DiamondCNO-254_D1	31_37	31	37	Synovial cell hyperplasia
2018DiamondCNO-254_D1	51_33	51	33	Unknown
2018DiamondCNO-254_D1	25_47	25	47	Synovial stroma
2018DiamondCNO-254_D1	39_25	39	25	Infiltrate
2018DiamondCNO-254_D1	13_43	13	43	Synovial stroma
2018DiamondCNO-254_D1	20_32	20	32	Synovial stroma
2018DiamondCNO-254_D1	25_27	25	27	Synovial cell hyperplasia
2018DiamondCNO-254_D1	54_40	54	40	Synovial stroma
2018DiamondCNO-254_D1	38_58	38	58	Synovial stroma
2018DiamondCNO-254_D1	31_53	31	53	Synovial stroma
2018DiamondCNO-254_D1	36_34	36	34	Synovial stroma
2018DiamondCNO-254_D1	36_22	36	22	Infiltrate
2018DiamondCNO-254_D1	39_23	39	23	Synovial stroma
