V1	V2	V3
X1_46_54	9.02398996321348	-7.54999114935247	32.4562930754965
X1_34_34	-12.1538347100733	8.93601056284879	36.0940669506459
X1_34_54	-5.21992423013251	-11.1727732214629	17.8620868672931
X1_29_47	-11.6395821296922	8.27177409067178	37.5090239749218
X1_27_29	-9.47224626752379	13.4183428731506	40.0850531453828
X1_28_44	-4.38723435227904	-4.00827278699017	33.1505551391258
X1_37_35	-10.8150669950681	13.8699882422634	43.702926000637
X1_35_33	-11.3809787829189	7.09936240994848	35.8812681376273
X1_33_41	-7.42610863482966	16.7979047217095	39.1432938297643
X1_29_45	-8.66020809873782	7.80308887677014	32.2381020437554
X1_28_50	-7.98923063999285	6.54002049870727	33.0701299887029
X1_38_34	-8.83726011079005	-8.30522818940909	25.9719639686594
X1_34_36	-5.61933208873293	7.67687588052054	41.7201825714533
X1_27_47	-10.472280779442	12.5673895300264	42.3045811029412
X1_37_37	-7.21483147787926	7.84024979104594	40.753673095461
X1_33_53	-9.07170934119668	8.13164055559045	33.4440744442604
X1_28_42	-9.13671003358286	12.9741954581344	37.4995175257809
X1_30_44	8.70944321749566	-7.69440071974012	28.6846186040789
X1_33_39	-14.8500355614986	8.68308396859707	41.0775190565152
X1_44_52	-6.25653265627007	-10.4488774031191	24.4221656234454
X1_29_43	-9.14138624829795	-8.27162462682256	27.9367143965216
X1_22_28	-12.3008499954559	17.0483151863876	47.9057807251201
X1_27_43	-6.87261220928521	-3.58111262528269	26.2113723823506
X1_46_52	-7.92158436895542	8.51701042564102	47.6038891938443
X1_30_42	11.141902560714	-8.59506670622347	30.788668211236
X2_40_40	-23.1919366759972	4.23327923903136	35.1415161084293
X2_37_45	-19.4606111892096	-12.4659356782727	23.5535995154277
X2_40_38	-23.1075144587531	3.49384621761953	36.0872957712445
X2_33_45	-13.5470402387079	7.22727295423122	31.3239333029574
X2_38_46	-19.2737011474021	-12.5925840214323	26.7465987479804
X2_53_53	-22.3006767811392	-2.18500310721967	33.2048448672408
X2_36_52	-20.8484914843607	8.13446557137836	39.8501414347605
X2_38_40	-17.4178623624247	9.20094107489036	42.2848533695357
X2_53_51	-20.3521816317267	8.42662749372644	40.1770241761555
X2_52_52	-20.4863382979086	11.1996375118968	41.2089485887476
X2_39_55	-15.5697129462989	11.6980066829163	42.8542578798139
X2_38_54	-12.4559867409309	10.8855370212487	43.1392225353236
X2_30_38	-15.441902990884	15.4617753036605	47.6813286272502
X2_42_38	-22.1412556653784	7.29298632623717	38.7949806153685
X2_42_40	-20.2351920933259	6.85242635250507	40.1632854143543
X2_32_38	-19.0270946252342	-9.98991263222468	26.3618542237849
X2_52_54	-19.054805051173	-12.6244603450336	25.3148936884978
X2_38_42	-21.3783786871126	6.38217909638195	39.6863574918137
X2_52_50	-19.4515433602611	14.692728934312	39.140548632695
X2_33_47	-21.9364053989348	0.699672381791875	30.7401403634749
X2_41_39	-17.1047009716732	11.5873890800892	43.1229981480864
X2_33_49	-16.669049588714	13.558915574578	44.3549962335837
X2_33_41	-8.17027449220955	-13.7500358149218	12.7702805214626
X2_40_54	-16.257833352142	11.7907781179987	42.749144716904
X2_41_37	-22.6239278669521	2.30324784274417	33.5571580273086
X2_41_43	10.0645777575281	-7.91330286949746	30.4757586853903
X2_54_54	-21.3230948672493	-2.90880292050799	33.7447603553646
X2_38_48	-6.28245788183323	6.88622437935198	45.1590320003278
X2_32_48	-18.8580241808851	14.9140801210655	39.598629610642
X2_41_35	-20.3167732468113	-1.43900965533259	35.2154655995235
X2_35_47	-15.6195005273048	5.52905205415948	30.7548957638778
X2_34_48	-18.0480134324784	14.2847069278066	41.8798561344063
