"Inf"
"X1_19_27","Inf1"
"X1_20_34","Inf1"
"X1_22_28","Inf1"
"X1_22_34","Inf1"
"X1_23_33","Inf1"
"X1_24_32","Inf1"
"X1_24_34","Inf1"
"X1_27_29","Inf1"
"X2_27_39","Inf1"
"X2_30_38","Inf1"
"X2_31_39","Inf1"
"X2_31_41","Inf1"
"X2_32_38","Inf1"
"X2_33_33","Inf1"
"X2_33_41","Inf1"
"X3_32_38","Inf1"
"X3_33_39","Inf1"
"X3_33_43","Inf1"
"X3_34_42","Inf1"
"X3_35_35","Inf1"
"X3_35_43","Inf1"
"X3_36_42","Inf1"
"X3_37_37","Inf1"
"X4_40_28","Inf1"
"X4_41_29","Inf1"
"X4_41_33","Inf1"
"X4_42_32","Inf1"
"X4_43_25","Inf1"
"X4_43_29","Inf1"
"X4_43_33","Inf1"
"X4_44_32","Inf1"
"X4_45_31","Inf1"
"X1_25_47","Inf2"
"X1_26_44","Inf2"
"X1_26_46","Inf2"
"X1_27_43","Inf2"
"X1_27_45","Inf2"
"X1_27_47","Inf2"
"X1_28_44","Inf2"
"X1_28_46","Inf2"
"X1_28_48","Inf2"
"X1_28_50","Inf2"
"X1_29_45","Inf2"
"X1_29_47","Inf2"
"X1_29_49","Inf2"
"X1_30_46","Inf2"
"X1_30_48","Inf2"
"X1_30_50","Inf2"
"X1_31_47","Inf2"
"X2_32_46","Inf2"
"X2_32_48","Inf2"
"X2_33_45","Inf2"
"X2_33_47","Inf2"
"X2_33_49","Inf2"
"X2_34_46","Inf2"
"X2_34_48","Inf2"
"X2_35_45","Inf2"
"X2_35_47","Inf2"
"X3_33_51","Inf2"
"X3_34_48","Inf2"
"X3_34_50","Inf2"
"X3_35_47","Inf2"
"X3_35_49","Inf2"
"X3_35_51","Inf2"
"X3_36_50","Inf2"
"X3_39_47","Inf2"
"X3_40_48","Inf2"
"X4_42_38","Inf2"
"X4_42_40","Inf2"
"X4_43_37","Inf2"
"X4_43_39","Inf2"
"X4_43_41","Inf2"
"X4_44_36","Inf2"
"X4_44_38","Inf2"
"X4_44_40","Inf2"
"X4_45_37","Inf2"
"X4_45_39","Inf2"
"X4_46_38","Inf2"
"X4_46_40","Inf2"
"X4_47_37","Inf2"
"X4_47_39","Inf2"
"X4_48_36","Inf2"
"X4_48_38","Inf2"
"X4_49_37","Inf2"
"X1_28_42","Inf3"
"X1_29_41","Inf3"
"X1_29_43","Inf3"
"X1_30_40","Inf3"
"X1_30_42","Inf3"
"X1_30_44","Inf3"
"X1_31_41","Inf3"
"X1_31_43","Inf3"
"X1_31_45","Inf3"
"X1_32_42","Inf3"
"X1_32_44","Inf3"
"X1_32_46","Inf3"
"X1_31_39","Inf3"
"X1_32_38","Inf3"
"X1_32_40","Inf3"
"X1_33_37","Inf3"
"X1_33_39","Inf3"
"X1_33_41","Inf3"
"X1_34_38","Inf3"
"X1_34_40","Inf3"
"X2_36_42","Inf3"
"X2_36_44","Inf3"
"X2_37_41","Inf3"
"X2_37_43","Inf3"
"X2_37_45","Inf3"
"X2_38_40","Inf3"
"X2_38_42","Inf3"
"X2_38_44","Inf3"
"X2_38_46","Inf3"
"X2_39_39","Inf3"
"X2_39_41","Inf3"
"X2_39_43","Inf3"
"X2_40_40","Inf3"
"X2_40_42","Inf3"
"X2_41_43","Inf3"
"X3_39_43","Inf3"
"X3_39_45","Inf3"
"X3_40_42","Inf3"
"X3_40_44","Inf3"
"X3_41_41","Inf3"
"X3_41_43","Inf3"
"X3_42_42","Inf3"
"X3_42_44","Inf3"
"X3_43_45","Inf3"
