V1	V2	V3
X1_25_14	-19.5316941387692	15.3428536684909	9.58730875849706
X1_26_15	-13.1941488788659	7.2460479481488	10.7558315203849
X1_5_15	-20.7662778624268	18.3145519498371	9.57211353536238
X1_5_16	-18.9909270859595	19.4721279904241	8.06034686375575
X1_5_19	-19.6457518438731	19.0399820903595	7.65464678545623
X1_23_21	-11.7535975645612	7.97160204554672	9.09354298572666
X1_22_22	-11.3872594230555	6.55968618044095	11.1141283444534
X1_23_22	-3.98439475220109	2.87544007649586	4.00634793027894
X1_22_23	-13.8412004445716	7.32861767191817	10.1202741867196
X1_11_24	-13.1378363447307	9.35067790526256	10.4523400218211
X1_12_24	-4.63759854733562	6.49465743190323	6.45794371950859
X1_12_25	-18.6752926269225	17.8764823513177	9.35059986084077
X2_22_10	-18.2246680110756	14.0125018410999	9.12425849921122
X2_26_18	-14.8994374486277	16.4615870604621	4.94607515761122
X2_26_19	-13.414282045718	7.56587060814046	11.7437777834255
X2_8_23	-20.7546617876529	17.5526644053589	9.91716951202046
X2_9_24	-18.2185534729752	17.4406901998306	7.38460464294319
X2_8_24	-20.4179932914454	19.1452048910322	9.81301873707056
X2_20_25	-18.5500079875834	15.4735952068913	8.77630021602341
X2_11_26	-17.5398963366765	13.9700356776662	8.66098339980276
X2_10_26	5.66560976833927	-1.03480685757489	4.71646239240861
X2_19_26	-17.8935820825256	15.2517833805158	9.91785540996447
X3_21_6	-19.926253279426	18.3224258026626	8.16297664303335
X3_20_6	-20.2942307758104	18.7211632937856	8.78480556975261
X3_11_9	-15.813875624432	13.6580760669031	7.9887407301761
X3_28_11	-21.0975399860604	18.150405803282	7.78947822128849
X3_28_14	-20.6483946808405	20.3206417132512	7.62362868772148
X3_29_14	-21.2848579938405	18.8838623134308	8.72852701550418
X3_29_15	-21.4049393417376	17.7524265892664	8.38386777066713
X3_28_15	-21.1013611304109	16.7937829952376	8.34869119668295
X3_8_17	-16.8419805024268	12.381777001664	9.6445034557299
X4_18_7	-3.26287794695581	8.49458334753256	6.7385875507011
X4_17_7	-12.6490012908284	10.4666299651556	9.63885608097187
X4_17_8	-18.3652556247527	18.9450887142563	9.90326381973408
X4_18_8	-17.631826855546	16.3700361573336	8.8245622612951
X4_26_11	-17.5649960954004	12.9718015939414	9.52396807504554
X4_26_12	-7.66319295028188	1.4961716309177	1.46895277271611
X4_27_14	-18.9314650012177	18.7443050045087	8.9530001162497
X4_28_15	-19.7345549662813	16.0955834442104	9.48466327397079
X4_7_15	-20.1832198132029	16.543810567928	9.88961657588405
X4_27_15	-20.4170610602638	19.1093223927	9.1278981145797
X4_7_16	-13.0604734456179	8.1223819969516	10.4436155439459
X4_8_22	-16.9269547886303	14.8225403698847	7.61282291092686
X1_9_7	8.64393532233403	-12.7905713828271	0.38255522561655
X1_8_7	5.66943081946259	-18.0929891526391	1.61204843325303
X1_10_7	2.92547674395821	-13.1522513882425	-2.17135837861172
X1_11_8	4.79219635651462	-14.1439501404343	4.56425664563797
X1_7_8	9.59957805873765	-12.6849060611065	3.56264124688351
X1_8_8	5.97780870543906	-17.7356615984376	0.887913657008601
X1_9_8	9.80483785238798	-10.8826638661283	0.253993047493953
X1_10_8	-3.04644664588471	1.98477893648547	0.73895913155365
X1_11_9	-5.03470955603499	15.4653719580502	-0.737494555851072
X1_9_9	9.68298843669292	-13.626094125474	-2.84558910904809
X1_10_9	13.1286108595676	-2.43890045672723	1.25525169109785
X1_7_9	-4.9523009861226	-0.630411116447836	5.35543790354785
X1_6_9	-7.7481737587443	-9.16227485456665	3.14619469638407
X1_13_9	3.80941877599476	9.17915233337868	-6.85325863489245
X1_12_9	3.84111447231332	8.80658973435764	-7.04405100176691
X1_11_10	-12.5403412454635	6.30608199195553	11.0092019220881
X1_10_10	14.9608952465048	-6.31199157873501	-0.187198856792906
X1_9_10	5.46916622872201	-10.6704245051227	1.24211892142954
X1_7_10	-5.30127622127516	-1.29057287522937	5.44398269825325
X1_18_10	1.4835152300993	4.38700990905917	-6.18821496897955
X1_17_10	3.32560290866085	9.01883094770613	-7.90778256361098
X1_12_10	7.03350799037068	-0.111461456886988	-6.25171255143517
X1_13_10	14.2624798010242	-4.80142924433969	-2.7220038474309
X1_6_10	-13.6824031097896	7.1971140739294	6.23053978335952
