image	x_y	x	y	value
2018DiamondCNO-308_C2	26_54	26	54	Unknown
2018DiamondCNO-308_C2	50_54	50	54	Unknown
2018DiamondCNO-308_C2	14_30	14	30	Synovial stroma
2018DiamondCNO-308_C2	39_21	39	21	Synovial stroma
2018DiamondCNO-308_C2	42_36	42	36	Synovial stroma
2018DiamondCNO-308_C2	51_55	51	55	Unknown
2018DiamondCNO-308_C2	19_23	19	23	Synovial stroma
2018DiamondCNO-308_C2	7_41	7	41	Synovial stroma
2018DiamondCNO-308_C2	37_51	37	51	Synovial stroma
2018DiamondCNO-308_C2	38_28	38	28	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	12_44	12	44	Synovial stroma
2018DiamondCNO-308_C2	40_38	40	38	Synovial stroma
2018DiamondCNO-308_C2	28_14	28	14	Synovial cell hyperplasia
2018DiamondCNO-308_C2	40_44	40	44	Unknown
2018DiamondCNO-308_C2	37_33	37	33	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	39_51	39	51	Synovial stroma
2018DiamondCNO-308_C2	18_24	18	24	Synovial stroma
2018DiamondCNO-308_C2	40_40	40	40	Unknown
2018DiamondCNO-308_C2	24_32	24	32	Synovial stroma
2018DiamondCNO-308_C2	13_41	13	41	Synovial stroma
2018DiamondCNO-308_C2	18_38	18	38	Synovial stroma
2018DiamondCNO-308_C2	46_48	46	48	Unknown
2018DiamondCNO-308_C2	13_25	13	25	Synovial cell hyperplasia
2018DiamondCNO-308_C2	53_41	53	41	Synovial stroma
2018DiamondCNO-308_C2	41_23	41	23	Synovial stroma
2018DiamondCNO-308_C2	23_17	23	17	Synovial stroma
2018DiamondCNO-308_C2	40_50	40	50	Synovial stroma
2018DiamondCNO-308_C2	53_49	53	49	Unknown
2018DiamondCNO-308_C2	54_40	54	40	Unknown
2018DiamondCNO-308_C2	48_50	48	50	Unknown
2018DiamondCNO-308_C2	53_53	53	53	Unknown
2018DiamondCNO-308_C2	35_31	35	31	Synovial stroma
2018DiamondCNO-308_C2	23_47	23	47	Synovial stroma
2018DiamondCNO-308_C2	25_21	25	21	Synovial stroma
2018DiamondCNO-308_C2	11_27	11	27	Unknown
2018DiamondCNO-308_C2	16_40	16	40	Synovial stroma
2018DiamondCNO-308_C2	18_30	18	30	Synovial stroma
2018DiamondCNO-308_C2	54_46	54	46	Unknown
2018DiamondCNO-308_C2	30_42	30	42	Synovial stroma
2018DiamondCNO-308_C2	17_25	17	25	Synovial stroma
2018DiamondCNO-308_C2	28_46	28	46	Synovial stroma
2018DiamondCNO-308_C2	43_15	43	15	Unknown
2018DiamondCNO-308_C2	28_40	28	40	Synovial stroma
2018DiamondCNO-308_C2	39_27	39	27	Synovial stroma
2018DiamondCNO-308_C2	15_49	15	49	Synovial stroma
2018DiamondCNO-308_C2	30_12	30	12	Synovial cell hyperplasia
2018DiamondCNO-308_C2	48_22	48	22	Infiltrate;Synovial cell hyperplasia
2018DiamondCNO-308_C2	50_44	50	44	Synovial stroma
2018DiamondCNO-308_C2	34_28	34	28	Synovial cell hyperplasia
2018DiamondCNO-308_C2	23_41	23	41	Synovial stroma
2018DiamondCNO-308_C2	44_40	44	40	Synovial stroma
2018DiamondCNO-308_C2	11_41	11	41	Unknown
2018DiamondCNO-308_C2	50_26	50	26	Synovial cell hyperplasia
2018DiamondCNO-308_C2	34_30	34	30	Synovial stroma
2018DiamondCNO-308_C2	39_19	39	19	Synovial stroma
2018DiamondCNO-308_C2	20_34	20	34	Synovial stroma
2018DiamondCNO-308_C2	6_36	6	36	Unknown
2018DiamondCNO-308_C2	8_38	8	38	Unknown
2018DiamondCNO-308_C2	22_20	22	20	Unknown
2018DiamondCNO-308_C2	33_35	33	35	Synovial stroma
2018DiamondCNO-308_C2	25_23	25	23	Synovial stroma
2018DiamondCNO-308_C2	23_43	23	43	Synovial stroma
2018DiamondCNO-308_C2	25_17	25	17	Synovial stroma
2018DiamondCNO-308_C2	39_45	39	45	Unknown
2018DiamondCNO-308_C2	30_36	30	36	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	52_44	52	44	Synovial stroma
2018DiamondCNO-308_C2	24_28	24	28	Synovial stroma
2018DiamondCNO-308_C2	5_29	5	29	Unknown
2018DiamondCNO-308_C2	28_24	28	24	Unknown
2018DiamondCNO-308_C2	37_19	37	19	Synovial stroma
2018DiamondCNO-308_C2	21_45	21	45	Synovial stroma
2018DiamondCNO-308_C2	35_17	35	17	Unknown
2018DiamondCNO-308_C2	40_34	40	34	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	23_21	23	21	Synovial stroma
2018DiamondCNO-308_C2	42_20	42	20	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	30_40	30	40	Synovial stroma
2018DiamondCNO-308_C2	31_37	31	37	Synovial stroma
2018DiamondCNO-308_C2	35_11	35	11	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	20_20	20	20	Synovial stroma
2018DiamondCNO-308_C2	20_18	20	18	Synovial stroma
2018DiamondCNO-308_C2	31_35	31	35	Synovial stroma
2018DiamondCNO-308_C2	11_29	11	29	Synovial cell hyperplasia
2018DiamondCNO-308_C2	16_34	16	34	Synovial stroma
2018DiamondCNO-308_C2	49_29	49	29	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	29_31	29	31	Synovial stroma
2018DiamondCNO-308_C2	29_41	29	41	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	24_26	24	26	Synovial stroma
2018DiamondCNO-308_C2	43_19	43	19	Synovial stroma
2018DiamondCNO-308_C2	36_22	36	22	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	27_11	27	11	Unknown
2018DiamondCNO-308_C2	12_26	12	26	Synovial cell hyperplasia
2018DiamondCNO-308_C2	41_53	41	53	Unknown
2018DiamondCNO-308_C2	23_27	23	27	Synovial stroma
2018DiamondCNO-308_C2	46_36	46	36	Unknown
2018DiamondCNO-308_C2	25_31	25	31	Synovial stroma
2018DiamondCNO-308_C2	18_26	18	26	Synovial stroma
2018DiamondCNO-308_C2	31_19	31	19	Synovial stroma
2018DiamondCNO-308_C2	23_23	23	23	Synovial stroma
2018DiamondCNO-308_C2	30_50	30	50	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	16_20	16	20	Synovial cell hyperplasia
2018DiamondCNO-308_C2	24_48	24	48	Synovial stroma
2018DiamondCNO-308_C2	29_37	29	37	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	44_28	44	28	Synovial stroma
2018DiamondCNO-308_C2	31_23	31	23	Synovial stroma
2018DiamondCNO-308_C2	37_17	37	17	Synovial stroma
2018DiamondCNO-308_C2	34_32	34	32	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	14_22	14	22	Synovial cell hyperplasia
2018DiamondCNO-308_C2	44_20	44	20	Synovial stroma
2018DiamondCNO-308_C2	45_53	45	53	Unknown
2018DiamondCNO-308_C2	14_36	14	36	Synovial stroma
2018DiamondCNO-308_C2	30_20	30	20	Synovial stroma
2018DiamondCNO-308_C2	39_23	39	23	Synovial stroma
2018DiamondCNO-308_C2	7_27	7	27	Unknown
2018DiamondCNO-308_C2	45_19	45	19	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	31_17	31	17	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	30_38	30	38	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	11_45	11	45	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	47_19	47	19	Unknown
2018DiamondCNO-308_C2	22_22	22	22	Synovial stroma
2018DiamondCNO-308_C2	28_30	28	30	Synovial stroma
2018DiamondCNO-308_C2	13_37	13	37	Synovial stroma
2018DiamondCNO-308_C2	9_41	9	41	Synovial stroma
2018DiamondCNO-308_C2	21_31	21	31	Synovial stroma
2018DiamondCNO-308_C2	41_41	41	41	Unknown
2018DiamondCNO-308_C2	33_33	33	33	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	50_52	50	52	Infiltrate
2018DiamondCNO-308_C2	9_45	9	45	Synovial stroma
2018DiamondCNO-308_C2	16_32	16	32	Synovial stroma
2018DiamondCNO-308_C2	27_17	27	17	Synovial stroma
2018DiamondCNO-308_C2	24_16	24	16	Synovial cell hyperplasia
2018DiamondCNO-308_C2	18_28	18	28	Synovial stroma
2018DiamondCNO-308_C2	25_39	25	39	Synovial stroma
2018DiamondCNO-308_C2	14_46	14	46	Synovial stroma
2018DiamondCNO-308_C2	10_50	10	50	Unknown
2018DiamondCNO-308_C2	26_12	26	12	Synovial cell hyperplasia
2018DiamondCNO-308_C2	23_45	23	45	Synovial stroma
2018DiamondCNO-308_C2	36_28	36	28	Collagenous/Adipose tissue;Synovial stroma
2018DiamondCNO-308_C2	6_32	6	32	Unknown
2018DiamondCNO-308_C2	48_28	48	28	Synovial stroma
2018DiamondCNO-308_C2	43_53	43	53	Unknown
2018DiamondCNO-308_C2	18_22	18	22	Synovial stroma
2018DiamondCNO-308_C2	28_34	28	34	Synovial stroma
2018DiamondCNO-308_C2	16_28	16	28	Synovial stroma
2018DiamondCNO-308_C2	19_55	19	55	Synovial stroma
2018DiamondCNO-308_C2	11_49	11	49	Unknown
2018DiamondCNO-308_C2	36_34	36	34	Synovial stroma
2018DiamondCNO-308_C2	50_40	50	40	Unknown
2018DiamondCNO-308_C2	12_42	12	42	Synovial stroma
2018DiamondCNO-308_C2	14_54	14	54	Unknown
2018DiamondCNO-308_C2	56_42	56	42	Unknown
2018DiamondCNO-308_C2	36_26	36	26	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	33_27	33	27	Synovial cell hyperplasia
2018DiamondCNO-308_C2	17_33	17	33	Synovial stroma
2018DiamondCNO-308_C2	46_44	46	44	Unknown
2018DiamondCNO-308_C2	5_47	5	47	Unknown
2018DiamondCNO-308_C2	6_28	6	28	Unknown
2018DiamondCNO-308_C2	19_47	19	47	Unknown
2018DiamondCNO-308_C2	49_47	49	47	Unknown
2018DiamondCNO-308_C2	50_50	50	50	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	23_51	23	51	Synovial stroma
2018DiamondCNO-308_C2	48_36	48	36	Synovial cell hyperplasia
2018DiamondCNO-308_C2	3_37	3	37	Unknown
2018DiamondCNO-308_C2	32_44	32	44	Unknown
2018DiamondCNO-308_C2	8_28	8	28	Unknown
2018DiamondCNO-308_C2	25_35	25	35	Synovial stroma
2018DiamondCNO-308_C2	34_14	34	14	Synovial stroma
2018DiamondCNO-308_C2	28_50	28	50	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	49_25	49	25	Synovial cell hyperplasia
2018DiamondCNO-308_C2	10_24	10	24	Unknown
2018DiamondCNO-308_C2	53_37	53	37	Unknown
2018DiamondCNO-308_C2	10_30	10	30	Unknown
2018DiamondCNO-308_C2	36_16	36	16	Unknown
2018DiamondCNO-308_C2	12_34	12	34	Synovial stroma
2018DiamondCNO-308_C2	30_18	30	18	Synovial stroma
2018DiamondCNO-308_C2	47_51	47	51	Infiltrate
2018DiamondCNO-308_C2	42_48	42	48	Unknown
2018DiamondCNO-308_C2	47_27	47	27	Synovial stroma
2018DiamondCNO-308_C2	33_43	33	43	Unknown
2018DiamondCNO-308_C2	14_48	14	48	Synovial stroma
2018DiamondCNO-308_C2	34_36	34	36	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	46_28	46	28	Synovial stroma
2018DiamondCNO-308_C2	26_32	26	32	Synovial stroma
2018DiamondCNO-308_C2	24_46	24	46	Synovial stroma
2018DiamondCNO-308_C2	20_52	20	52	Synovial stroma
2018DiamondCNO-308_C2	36_10	36	10	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	46_20	46	20	Infiltrate
2018DiamondCNO-308_C2	24_18	24	18	Synovial stroma
2018DiamondCNO-308_C2	6_42	6	42	Synovial stroma
2018DiamondCNO-308_C2	13_47	13	47	Synovial stroma
2018DiamondCNO-308_C2	52_38	52	38	Unknown
2018DiamondCNO-308_C2	16_24	16	24	Synovial stroma
2018DiamondCNO-308_C2	8_52	8	52	Unknown
2018DiamondCNO-308_C2	30_16	30	16	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	19_19	19	19	Synovial stroma
2018DiamondCNO-308_C2	8_30	8	30	Unknown
2018DiamondCNO-308_C2	6_50	6	50	Synovial cell hyperplasia
2018DiamondCNO-308_C2	45_21	45	21	Infiltrate
2018DiamondCNO-308_C2	35_29	35	29	Synovial cell hyperplasia
2018DiamondCNO-308_C2	50_24	50	24	Unknown
2018DiamondCNO-308_C2	29_25	29	25	Unknown
2018DiamondCNO-308_C2	21_15	21	15	Unknown
2018DiamondCNO-308_C2	20_56	20	56	Unknown
2018DiamondCNO-308_C2	31_31	31	31	Synovial stroma
2018DiamondCNO-308_C2	22_28	22	28	Synovial stroma
2018DiamondCNO-308_C2	43_29	43	29	Synovial stroma
2018DiamondCNO-308_C2	35_41	35	41	Unknown
2018DiamondCNO-308_C2	23_33	23	33	Synovial stroma
2018DiamondCNO-308_C2	41_13	41	13	Unknown
2018DiamondCNO-308_C2	17_35	17	35	Synovial stroma
2018DiamondCNO-308_C2	15_41	15	41	Synovial stroma
2018DiamondCNO-308_C2	18_40	18	40	Synovial stroma
2018DiamondCNO-308_C2	38_24	38	24	Synovial stroma
2018DiamondCNO-308_C2	22_54	22	54	Unknown
2018DiamondCNO-308_C2	49_23	49	23	Synovial cell hyperplasia
2018DiamondCNO-308_C2	49_37	49	37	Synovial cell hyperplasia
2018DiamondCNO-308_C2	29_45	29	45	Unknown
2018DiamondCNO-308_C2	33_21	33	21	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	42_54	42	54	Unknown
2018DiamondCNO-308_C2	40_36	40	36	Unknown
2018DiamondCNO-308_C2	31_33	31	33	Synovial stroma
2018DiamondCNO-308_C2	35_19	35	19	Synovial stroma
2018DiamondCNO-308_C2	47_49	47	49	Unknown
2018DiamondCNO-308_C2	6_40	6	40	Unknown
2018DiamondCNO-308_C2	49_35	49	35	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	20_24	20	24	Synovial stroma
2018DiamondCNO-308_C2	22_16	22	16	Synovial cell hyperplasia
2018DiamondCNO-308_C2	44_34	44	34	Unknown
2018DiamondCNO-308_C2	7_47	7	47	Unknown
2018DiamondCNO-308_C2	11_23	11	23	Unknown
2018DiamondCNO-308_C2	19_49	19	49	Synovial stroma
2018DiamondCNO-308_C2	25_29	25	29	Synovial stroma
2018DiamondCNO-308_C2	15_43	15	43	Synovial cell hyperplasia
2018DiamondCNO-308_C2	28_52	28	52	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	53_51	53	51	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	17_19	17	19	Synovial cell hyperplasia
2018DiamondCNO-308_C2	26_38	26	38	Synovial stroma
2018DiamondCNO-308_C2	36_52	36	52	Unknown
2018DiamondCNO-308_C2	34_8	34	8	Unknown
2018DiamondCNO-308_C2	37_35	37	35	Unknown
2018DiamondCNO-308_C2	15_29	15	29	Synovial stroma
2018DiamondCNO-308_C2	23_15	23	15	Synovial cell hyperplasia
2018DiamondCNO-308_C2	43_51	43	51	Infiltrate
2018DiamondCNO-308_C2	37_11	37	11	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	25_19	25	19	Synovial stroma
2018DiamondCNO-308_C2	52_46	52	46	Unknown
2018DiamondCNO-308_C2	50_36	50	36	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	47_47	47	47	Unknown
2018DiamondCNO-308_C2	12_40	12	40	Synovial stroma
2018DiamondCNO-308_C2	23_37	23	37	Synovial stroma
2018DiamondCNO-308_C2	27_19	27	19	Synovial stroma
2018DiamondCNO-308_C2	32_20	32	20	Synovial stroma
2018DiamondCNO-308_C2	25_43	25	43	Synovial stroma
2018DiamondCNO-308_C2	21_47	21	47	Unknown
2018DiamondCNO-308_C2	45_29	45	29	Synovial stroma
2018DiamondCNO-308_C2	30_22	30	22	Synovial stroma
2018DiamondCNO-308_C2	19_25	19	25	Synovial stroma
2018DiamondCNO-308_C2	9_49	9	49	Unknown
2018DiamondCNO-308_C2	26_26	26	26	Synovial stroma
2018DiamondCNO-308_C2	34_40	34	40	Unknown
2018DiamondCNO-308_C2	28_16	28	16	Synovial stroma
2018DiamondCNO-308_C2	38_50	38	50	Unknown
2018DiamondCNO-308_C2	13_23	13	23	Synovial cell hyperplasia
2018DiamondCNO-308_C2	20_36	20	36	Synovial stroma
2018DiamondCNO-308_C2	28_20	28	20	Synovial stroma
2018DiamondCNO-308_C2	16_42	16	42	Synovial cell hyperplasia
2018DiamondCNO-308_C2	21_21	21	21	Synovial stroma
2018DiamondCNO-308_C2	26_42	26	42	Synovial stroma
2018DiamondCNO-308_C2	26_18	26	18	Synovial stroma
2018DiamondCNO-308_C2	27_15	27	15	Synovial stroma
2018DiamondCNO-308_C2	51_49	51	49	Unknown
2018DiamondCNO-308_C2	37_13	37	13	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	8_50	8	50	Unknown
2018DiamondCNO-308_C2	9_33	9	33	Unknown
2018DiamondCNO-308_C2	7_49	7	49	Synovial stroma
2018DiamondCNO-308_C2	44_44	44	44	Unknown
2018DiamondCNO-308_C2	44_30	44	30	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	28_44	28	44	Unknown
2018DiamondCNO-308_C2	28_18	28	18	Synovial stroma
2018DiamondCNO-308_C2	31_47	31	47	Synovial stroma
2018DiamondCNO-308_C2	26_50	26	50	Synovial stroma
2018DiamondCNO-308_C2	23_31	23	31	Synovial stroma
2018DiamondCNO-308_C2	24_42	24	42	Synovial stroma
2018DiamondCNO-308_C2	20_54	20	54	Synovial stroma
2018DiamondCNO-308_C2	15_53	15	53	Infiltrate
2018DiamondCNO-308_C2	27_23	27	23	Unknown
2018DiamondCNO-308_C2	37_15	37	15	Synovial stroma
2018DiamondCNO-308_C2	34_50	34	50	Unknown
2018DiamondCNO-308_C2	30_52	30	52	Unknown
2018DiamondCNO-308_C2	21_41	21	41	Synovial stroma
2018DiamondCNO-308_C2	38_12	38	12	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	42_40	42	40	Synovial stroma
2018DiamondCNO-308_C2	6_46	6	46	Synovial stroma
2018DiamondCNO-308_C2	30_44	30	44	Unknown
2018DiamondCNO-308_C2	54_44	54	44	Unknown
2018DiamondCNO-308_C2	42_52	42	52	Infiltrate;Synovial stroma
2018DiamondCNO-308_C2	43_27	43	27	Synovial stroma
2018DiamondCNO-308_C2	28_32	28	32	Synovial stroma
2018DiamondCNO-308_C2	31_49	31	49	Synovial stroma
2018DiamondCNO-308_C2	33_51	33	51	Unknown
2018DiamondCNO-308_C2	9_39	9	39	Unknown
2018DiamondCNO-308_C2	15_25	15	25	Synovial stroma
2018DiamondCNO-308_C2	51_29	51	29	Synovial cell hyperplasia
2018DiamondCNO-308_C2	4_46	4	46	Unknown
2018DiamondCNO-308_C2	32_12	32	12	Synovial stroma
2018DiamondCNO-308_C2	4_44	4	44	Unknown
2018DiamondCNO-308_C2	27_29	27	29	Synovial stroma
2018DiamondCNO-308_C2	41_21	41	21	Synovial stroma
2018DiamondCNO-308_C2	31_15	31	15	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	36_36	36	36	Unknown
2018DiamondCNO-308_C2	31_27	31	27	Synovial cell hyperplasia
2018DiamondCNO-308_C2	47_29	47	29	Synovial stroma
2018DiamondCNO-308_C2	36_20	36	20	Synovial stroma
2018DiamondCNO-308_C2	23_55	23	55	Unknown
2018DiamondCNO-308_C2	9_25	9	25	Unknown
2018DiamondCNO-308_C2	54_52	54	52	Unknown
2018DiamondCNO-308_C2	14_26	14	26	Synovial stroma
2018DiamondCNO-308_C2	12_24	12	24	Unknown
2018DiamondCNO-308_C2	43_33	43	33	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	36_8	36	8	Unknown
2018DiamondCNO-308_C2	38_10	38	10	Synovial cell hyperplasia
2018DiamondCNO-308_C2	35_25	35	25	Collagenous/Adipose tissue
2018DiamondCNO-308_C2	43_17	43	17	Infiltrate
2018DiamondCNO-308_C2	17_39	17	39	Synovial stroma
2018DiamondCNO-308_C2	36_44	36	44	Synovial stroma
2018DiamondCNO-308_C2	29_27	29	27	Synovial stroma
