image	x_y	x	y	value
2018DiamondCNO-265_E2	32_22	32	22	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	34_4	34	4	Synovial stroma
2018DiamondCNO-265_E2	27_11	27	11	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	9_23	9	23	Synovial stroma
2018DiamondCNO-265_E2	45_3	45	3	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	15_55	15	55	Synovial stroma
2018DiamondCNO-265_E2	6_50	6	50	Synovial stroma
2018DiamondCNO-265_E2	55_31	55	31	Unknown
2018DiamondCNO-265_E2	6_24	6	24	Synovial stroma
2018DiamondCNO-265_E2	26_32	26	32	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	15_57	15	57	Synovial stroma
2018DiamondCNO-265_E2	9_15	9	15	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	31_7	31	7	Synovial stroma
2018DiamondCNO-265_E2	23_27	23	27	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	56_22	56	22	Synovial stroma
2018DiamondCNO-265_E2	14_8	14	8	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	2_18	2	18	Synovial stroma
2018DiamondCNO-265_E2	8_44	8	44	Synovial stroma
2018DiamondCNO-265_E2	7_33	7	33	Synovial stroma
2018DiamondCNO-265_E2	1_51	1	51	Unknown
2018DiamondCNO-265_E2	21_55	21	55	Synovial stroma
2018DiamondCNO-265_E2	31_5	31	5	Synovial stroma
2018DiamondCNO-265_E2	21_13	21	13	Unknown
2018DiamondCNO-265_E2	23_57	23	57	Synovial stroma
2018DiamondCNO-265_E2	30_24	30	24	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	23_53	23	53	Synovial stroma
2018DiamondCNO-265_E2	34_36	34	36	Synovial stroma
2018DiamondCNO-265_E2	35_45	35	45	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	29_1	29	1	Unknown
2018DiamondCNO-265_E2	6_46	6	46	Synovial stroma
2018DiamondCNO-265_E2	23_15	23	15	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	1_55	1	55	Unknown
2018DiamondCNO-265_E2	7_17	7	17	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	2_34	2	34	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	13_57	13	57	Synovial stroma
2018DiamondCNO-265_E2	21_57	21	57	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	41_11	41	11	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	5_45	5	45	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	29_37	29	37	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	50_14	50	14	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	35_55	35	55	Synovial stroma
2018DiamondCNO-265_E2	38_4	38	4	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	46_44	46	44	Synovial stroma
2018DiamondCNO-265_E2	59_17	59	17	Synovial stroma
2018DiamondCNO-265_E2	33_55	33	55	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	51_1	51	1	Unknown
2018DiamondCNO-265_E2	17_61	17	61	Synovial stroma
2018DiamondCNO-265_E2	39_57	39	57	Synovial cell hyperplasia
2018DiamondCNO-265_E2	16_18	16	18	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	33_47	33	47	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	19_33	19	33	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	51_23	51	23	Synovial stroma
2018DiamondCNO-265_E2	16_42	16	42	Synovial stroma
2018DiamondCNO-265_E2	23_13	23	13	Unknown
2018DiamondCNO-265_E2	9_11	9	11	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	26_30	26	30	Synovial stroma
2018DiamondCNO-265_E2	53_1	53	1	Unknown
2018DiamondCNO-265_E2	18_62	18	62	Synovial stroma
2018DiamondCNO-265_E2	25_29	25	29	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	18_54	18	54	Synovial stroma
2018DiamondCNO-265_E2	34_32	34	32	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	25_5	25	5	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	40_26	40	26	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	43_35	43	35	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	4_26	4	26	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	23_45	23	45	Synovial stroma
2018DiamondCNO-265_E2	49_39	49	39	Unknown
2018DiamondCNO-265_E2	56_24	56	24	Synovial stroma
2018DiamondCNO-265_E2	31_23	31	23	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	22_4	22	4	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	59_1	59	1	Unknown
2018DiamondCNO-265_E2	15_9	15	9	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	36_14	36	14	Synovial cell hyperplasia
2018DiamondCNO-265_E2	4_28	4	28	Synovial stroma
2018DiamondCNO-265_E2	44_40	44	40	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	13_33	13	33	Synovial stroma
2018DiamondCNO-265_E2	59_15	59	15	Synovial stroma
2018DiamondCNO-265_E2	18_42	18	42	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	36_60	36	60	Unknown
2018DiamondCNO-265_E2	9_45	9	45	Infiltrate
2018DiamondCNO-265_E2	31_49	31	49	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	44_24	44	24	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	63_7	63	7	Unknown
2018DiamondCNO-265_E2	44_38	44	38	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	43_31	43	31	Synovial stroma
2018DiamondCNO-265_E2	20_40	20	40	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	9_9	9	9	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	26_18	26	18	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	41_53	41	53	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	51_15	51	15	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	8_36	8	36	Synovial stroma
2018DiamondCNO-265_E2	30_26	30	26	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	53_35	53	35	Unknown
2018DiamondCNO-265_E2	33_33	33	33	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	47_3	47	3	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	17_55	17	55	Synovial stroma
2018DiamondCNO-265_E2	36_26	36	26	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	20_32	20	32	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	20_36	20	36	Synovial stroma
2018DiamondCNO-265_E2	7_41	7	41	Synovial stroma
2018DiamondCNO-265_E2	4_52	4	52	Infiltrate
2018DiamondCNO-265_E2	22_8	22	8	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	54_6	54	6	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	31_41	31	41	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	64_8	64	8	Unknown
2018DiamondCNO-265_E2	22_42	22	42	Synovial stroma
2018DiamondCNO-265_E2	14_22	14	22	Synovial stroma
2018DiamondCNO-265_E2	41_45	41	45	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	21_23	21	23	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	40_8	40	8	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	58_12	58	12	Synovial stroma
2018DiamondCNO-265_E2	40_54	40	54	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	45_5	45	5	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	18_20	18	20	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	28_4	28	4	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	21_61	21	61	Synovial stroma
2018DiamondCNO-265_E2	25_23	25	23	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	56_20	56	20	Synovial stroma
2018DiamondCNO-265_E2	27_51	27	51	Synovial stroma
2018DiamondCNO-265_E2	25_11	25	11	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	14_48	14	48	Synovial stroma
2018DiamondCNO-265_E2	58_10	58	10	Infiltrate
2018DiamondCNO-265_E2	47_25	47	25	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	58_8	58	8	Synovial stroma
2018DiamondCNO-265_E2	57_7	57	7	Synovial stroma
2018DiamondCNO-265_E2	46_36	46	36	Synovial stroma
2018DiamondCNO-265_E2	9_49	9	49	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	34_20	34	20	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	15_23	15	23	Synovial stroma
2018DiamondCNO-265_E2	13_1	13	1	Unknown
2018DiamondCNO-265_E2	41_55	41	55	Synovial cell hyperplasia
2018DiamondCNO-265_E2	26_48	26	48	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	25_27	25	27	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	29_35	29	35	Synovial stroma
2018DiamondCNO-265_E2	12_52	12	52	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	55_21	55	21	Synovial stroma
2018DiamondCNO-265_E2	32_2	32	2	Synovial stroma
2018DiamondCNO-265_E2	17_11	17	11	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	54_34	54	34	Unknown
2018DiamondCNO-265_E2	46_30	46	30	Synovial stroma
2018DiamondCNO-265_E2	48_4	48	4	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	28_6	28	6	Synovial stroma
2018DiamondCNO-265_E2	11_47	11	47	Synovial stroma
2018DiamondCNO-265_E2	13_15	13	15	Unknown
2018DiamondCNO-265_E2	21_19	21	19	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	33_59	33	59	Unknown
2018DiamondCNO-265_E2	56_14	56	14	Unknown
2018DiamondCNO-265_E2	45_27	45	27	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	35_51	35	51	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	33_41	33	41	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	13_61	13	61	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	45_51	45	51	Synovial cell hyperplasia
2018DiamondCNO-265_E2	38_24	38	24	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	28_56	28	56	Synovial stroma
2018DiamondCNO-265_E2	25_47	25	47	Synovial stroma
2018DiamondCNO-265_E2	29_49	29	49	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	22_6	22	6	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	44_22	44	22	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	40_22	40	22	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	7_49	7	49	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	47_9	47	9	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	22_14	22	14	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	12_48	12	48	Synovial stroma
2018DiamondCNO-265_E2	37_59	37	59	Unknown
2018DiamondCNO-265_E2	46_20	46	20	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	5_41	5	41	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	28_10	28	10	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	49_27	49	27	Synovial stroma
2018DiamondCNO-265_E2	12_22	12	22	Synovial stroma
2018DiamondCNO-265_E2	64_24	64	24	Unknown
2018DiamondCNO-265_E2	13_51	13	51	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	21_39	21	39	Synovial stroma
2018DiamondCNO-265_E2	52_4	52	4	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	62_24	62	24	Synovial cell hyperplasia
2018DiamondCNO-265_E2	12_26	12	26	Synovial stroma
2018DiamondCNO-265_E2	9_33	9	33	Synovial stroma
2018DiamondCNO-265_E2	3_41	3	41	Synovial stroma
2018DiamondCNO-265_E2	30_46	30	46	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	32_30	32	30	Synovial stroma
2018DiamondCNO-265_E2	57_15	57	15	Synovial stroma
2018DiamondCNO-265_E2	3_25	3	25	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	62_16	62	16	Synovial stroma
2018DiamondCNO-265_E2	15_31	15	31	Synovial stroma
2018DiamondCNO-265_E2	34_14	34	14	Synovial cell hyperplasia
2018DiamondCNO-265_E2	38_28	38	28	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	32_14	32	14	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	38_30	38	30	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	11_39	11	39	Synovial stroma
2018DiamondCNO-265_E2	6_48	6	48	Synovial stroma
2018DiamondCNO-265_E2	23_49	23	49	Synovial stroma
2018DiamondCNO-265_E2	35_17	35	17	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	38_36	38	36	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	33_29	33	29	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	42_36	42	36	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	18_14	18	14	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	61_25	61	25	Synovial cell hyperplasia
2018DiamondCNO-265_E2	63_5	63	5	Unknown
2018DiamondCNO-265_E2	18_50	18	50	Synovial stroma
2018DiamondCNO-265_E2	42_6	42	6	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	8_30	8	30	Synovial stroma
2018DiamondCNO-265_E2	25_3	25	3	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	22_50	22	50	Synovial stroma
2018DiamondCNO-265_E2	23_19	23	19	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	52_2	52	2	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	11_23	11	23	Synovial stroma
2018DiamondCNO-265_E2	60_20	60	20	Synovial stroma
2018DiamondCNO-265_E2	58_22	58	22	Synovial stroma
2018DiamondCNO-265_E2	32_4	32	4	Synovial stroma
2018DiamondCNO-265_E2	30_58	30	58	Unknown
2018DiamondCNO-265_E2	52_14	52	14	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	36_10	36	10	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	32_24	32	24	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	50_6	50	6	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	48_10	48	10	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	28_52	28	52	Synovial stroma
2018DiamondCNO-265_E2	7_3	7	3	Unknown
2018DiamondCNO-265_E2	45_39	45	39	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	36_2	36	2	Synovial stroma
2018DiamondCNO-265_E2	36_56	36	56	Synovial stroma
2018DiamondCNO-265_E2	49_41	49	41	Unknown
2018DiamondCNO-265_E2	48_34	48	34	Synovial stroma
2018DiamondCNO-265_E2	20_6	20	6	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	27_5	27	5	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	54_20	54	20	Synovial stroma
2018DiamondCNO-265_E2	46_50	46	50	Unknown
2018DiamondCNO-265_E2	20_14	20	14	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	45_43	45	43	Synovial stroma
2018DiamondCNO-265_E2	34_8	34	8	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	59_3	59	3	Synovial stroma
2018DiamondCNO-265_E2	35_49	35	49	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	22_36	22	36	Synovial stroma
2018DiamondCNO-265_E2	16_16	16	16	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	6_22	6	22	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	14_30	14	30	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	18_2	18	2	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	30_14	30	14	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	35_3	35	3	Synovial stroma
2018DiamondCNO-265_E2	4_6	4	6	Unknown
2018DiamondCNO-265_E2	16_6	16	6	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	3_57	3	57	Unknown
2018DiamondCNO-265_E2	1_13	1	13	Unknown
2018DiamondCNO-265_E2	54_2	54	2	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	24_48	24	48	Synovial stroma
2018DiamondCNO-265_E2	43_3	43	3	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	48_28	48	28	Synovial stroma
2018DiamondCNO-265_E2	44_14	44	14	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	33_15	33	15	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	34_54	34	54	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	25_17	25	17	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	20_30	20	30	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	52_34	52	34	Unknown
2018DiamondCNO-265_E2	57_27	57	27	Synovial cell hyperplasia
2018DiamondCNO-265_E2	47_45	47	45	Synovial cell hyperplasia
2018DiamondCNO-265_E2	5_29	5	29	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	35_33	35	33	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	51_13	51	13	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	8_48	8	48	Synovial stroma
2018DiamondCNO-265_E2	44_18	44	18	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	16_58	16	58	Synovial stroma
2018DiamondCNO-265_E2	40_44	40	44	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	17_5	17	5	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	11_45	11	45	Synovial stroma
2018DiamondCNO-265_E2	10_2	10	2	Synovial stroma
2018DiamondCNO-265_E2	45_41	45	41	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	20_2	20	2	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	47_43	47	43	Synovial cell hyperplasia
2018DiamondCNO-265_E2	6_54	6	54	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	23_61	23	61	Synovial cell hyperplasia
2018DiamondCNO-265_E2	44_48	44	48	Synovial stroma
2018DiamondCNO-265_E2	14_38	14	38	Synovial stroma
2018DiamondCNO-265_E2	43_17	43	17	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	42_40	42	40	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	5_59	5	59	Synovial cell hyperplasia
2018DiamondCNO-265_E2	15_47	15	47	Synovial stroma
2018DiamondCNO-265_E2	22_30	22	30	Synovial stroma
2018DiamondCNO-265_E2	35_13	35	13	Synovial cell hyperplasia
2018DiamondCNO-265_E2	38_20	38	20	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	25_1	25	1	Unknown
2018DiamondCNO-265_E2	38_32	38	32	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	25_53	25	53	Synovial stroma
2018DiamondCNO-265_E2	8_18	8	18	Synovial stroma
2018DiamondCNO-265_E2	26_44	26	44	Synovial stroma
2018DiamondCNO-265_E2	60_4	60	4	Synovial stroma
2018DiamondCNO-265_E2	34_52	34	52	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	12_34	12	34	Synovial stroma
2018DiamondCNO-265_E2	5_33	5	33	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	19_25	19	25	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	39_23	39	23	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	31_11	31	11	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	55_27	55	27	Synovial stroma
2018DiamondCNO-265_E2	11_49	11	49	Synovial stroma
2018DiamondCNO-265_E2	46_42	46	42	Synovial stroma
2018DiamondCNO-265_E2	45_19	45	19	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	54_8	54	8	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	37_27	37	27	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	66_18	66	18	Unknown
2018DiamondCNO-265_E2	8_16	8	16	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	61_21	61	21	Synovial cell hyperplasia
2018DiamondCNO-265_E2	18_56	18	56	Infiltrate;Synovial stroma
2018DiamondCNO-265_E2	66_16	66	16	Unknown
2018DiamondCNO-265_E2	52_8	52	8	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	20_52	20	52	Synovial stroma
2018DiamondCNO-265_E2	11_57	11	57	Synovial stroma
2018DiamondCNO-265_E2	31_53	31	53	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	7_47	7	47	Infiltrate
2018DiamondCNO-265_E2	8_24	8	24	Synovial stroma
2018DiamondCNO-265_E2	49_23	49	23	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	55_17	55	17	Synovial stroma
2018DiamondCNO-265_E2	27_35	27	35	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	12_36	12	36	Synovial stroma
2018DiamondCNO-265_E2	62_10	62	10	Unknown
2018DiamondCNO-265_E2	36_8	36	8	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	64_12	64	12	Unknown
2018DiamondCNO-265_E2	39_33	39	33	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	61_19	61	19	Synovial stroma
2018DiamondCNO-265_E2	19_63	19	63	Unknown
2018DiamondCNO-265_E2	41_5	41	5	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	36_16	36	16	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	38_34	38	34	Unknown
2018DiamondCNO-265_E2	19_55	19	55	Synovial stroma
2018DiamondCNO-265_E2	30_22	30	22	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	15_53	15	53	Synovial stroma
2018DiamondCNO-265_E2	4_20	4	20	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	51_27	51	27	Synovial stroma
2018DiamondCNO-265_E2	28_30	28	30	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	2_28	2	28	Synovial stroma
2018DiamondCNO-265_E2	3_49	3	49	Synovial stroma
2018DiamondCNO-265_E2	29_17	29	17	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	41_1	41	1	Unknown
2018DiamondCNO-265_E2	16_2	16	2	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	19_51	19	51	Synovial stroma
2018DiamondCNO-265_E2	15_17	15	17	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	13_49	13	49	Synovial stroma
2018DiamondCNO-265_E2	56_28	56	28	Synovial cell hyperplasia
2018DiamondCNO-265_E2	43_43	43	43	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	13_41	13	41	Synovial stroma
2018DiamondCNO-265_E2	30_8	30	8	Synovial stroma
2018DiamondCNO-265_E2	4_24	4	24	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	64_22	64	22	Unknown
2018DiamondCNO-265_E2	25_21	25	21	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	14_40	14	40	Synovial stroma
2018DiamondCNO-265_E2	63_23	63	23	Unknown
2018DiamondCNO-265_E2	19_13	19	13	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	5_21	5	21	Synovial stroma
2018DiamondCNO-265_E2	23_41	23	41	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	36_4	36	4	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	19_41	19	41	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	28_38	28	38	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	16_52	16	52	Synovial stroma
2018DiamondCNO-265_E2	38_44	38	44	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	61_7	61	7	Unknown
2018DiamondCNO-265_E2	43_9	43	9	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	46_4	46	4	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	13_55	13	55	Synovial stroma
2018DiamondCNO-265_E2	35_57	35	57	Unknown
2018DiamondCNO-265_E2	24_54	24	54	Synovial stroma
2018DiamondCNO-265_E2	44_30	44	30	Synovial stroma
2018DiamondCNO-265_E2	13_53	13	53	Synovial stroma
2018DiamondCNO-265_E2	20_60	20	60	Synovial stroma
2018DiamondCNO-265_E2	4_46	4	46	Synovial stroma
2018DiamondCNO-265_E2	17_59	17	59	Synovial stroma
2018DiamondCNO-265_E2	55_7	55	7	Synovial stroma
2018DiamondCNO-265_E2	8_62	8	62	Infiltrate
2018DiamondCNO-265_E2	18_52	18	52	Synovial stroma
2018DiamondCNO-265_E2	13_11	13	11	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	20_4	20	4	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	27_61	27	61	Unknown
2018DiamondCNO-265_E2	30_48	30	48	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	17_1	17	1	Unknown
2018DiamondCNO-265_E2	41_39	41	39	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	36_48	36	48	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	53_33	53	33	Unknown
2018DiamondCNO-265_E2	46_6	46	6	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	16_8	16	8	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	20_24	20	24	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	20_20	20	20	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	36_50	36	50	Collagenous/Adipose tissue
2018DiamondCNO-265_E2	34_2	34	2	Synovial cell hyperplasia
2018DiamondCNO-265_E2	1_35	1	35	Unknown
2018DiamondCNO-265_E2	17_43	17	43	Synovial stroma
2018DiamondCNO-265_E2	40_2	40	2	Collagenous/Adipose tissue
